nodeID nodeLabel DNA_methylation_logFC DNA_methylation_P.Value GRN_logFC GRN_P.Value GRN_eigenvalue GRN_Page_Rank GRN_size GRN_nes GRN_pval fPPI_Mutations_of_interest_vs_Group_control_diff fPPI_Mutations_of_interest_vs_Group_control_p.val Metabo_mean.diff Metabo_pvalue
12788 C19orf52 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0.0618485229566303 0.762053976672788 0 1
12789 C19orf53 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0.158062940027396 0.565286842988453 0 1
12790 C19orf54 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12791 C19orf66 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 -0.137716286009187 0.495767589802637 0 1
12792 C19orf71 0 1 -0,452729684285714 0,282934965802125 -7,58889892039674 -9,80012353892549 0 0 1 0 1 0 1
12793 C19orf73 0 1 -0,210188280745342 0,803151891759553 -6,55454733869561 -10,3002040004682 0 0 1 0 1 0 1
12794 C19orf80 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12795 C1D 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12796 C1GALT1 0 1 0,114386300000001 0,620014952497651 -9,31194151770411 -10,2087341750368 0 0 1 0 1 0 1
12797 C1GALT1C1 0 1 -0,106183180124225 0,576209491501994 -7,24724596751436 -9,82067345088013 0 0 1 0 1 0 1
12798 C1orf100 0 1 1,22126924409938 0,214833657630936 -7,79932895615964 -9,7704984554899 0 0 1 0 1 0 1
12799 C1orf105 0 1 0,398668354037268 0,216633228027485 -9,58043285696905 -10,2162400210731 0 0 1 0 1 0 1
12800 C1orf109 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12801 C1orf111 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12802 C1orf116 0 1 0,19887405484472 0,596804775221109 -7,96602406098439 -9,43710539562187 0 0 1 0 1 0 1
12803 C1orf122 0 1 0,05600465217391 0,631355419450001 -7,88065913681471 -10,2232883280577 0 0 1 0 1 0 1
12804 C1orf123 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0.0816469254143577 0.602377852302422 0 1
12805 C1orf127 0 1 0,411916031677019 0,165819422664595 -9,07424071225256 -10,2363310456996 0 0 1 0 1 0 1
12806 C1orf131 0 1 1,2231132689441 0,228726360038737 -8,57433685287855 -10,2890066655325 0 0 1 0 1 0 1
12807 C1orf146 0 1 1,42246719875776 0,044070183935822 -8,93529138713384 -10,3047786790696 0 0 1 0 1 0 1
12808 C1orf174 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0.320406790396119 0.203844955180596 0 1
12809 C1orf192 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12810 C1orf194 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12811 C1orf198 0 1 0,364492850931677 0,151312990903062 -3,34328978542008 -9,54167244373469 0 0 1 0 1 0 1
12812 C1orf21 0 1 0,709364531863354 0,195369327857264 -5,88134340129882 -10,29220112695 0 0 1 0 1 0 1
12813 C1orf216 0 1 0,468912268322978 0,62365148776326 -10,5417361625946 -10,1645001960951 0 0 1 0 1 0 1
12814 C1orf220 0 1 -0,091815981366459 0,634467531661097 -9,65501299827396 -9,72290666893296 0 0 1 0 1 0 1
12815 C1orf226 0 1 0,38914201614907 0,268471664645603 -4,97034901630257 -9,84689431008309 0 0 1 0 1 0 1
12816 C1orf228 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12817 C1orf27 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12818 C1orf35 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12819 C1orf50 0 1 0,368728211801242 0,115626806046798 -8,90770029467357 -10,2411287239325 0 0 1 0.120694257227584 0.614764316379711 0 1
12820 C1orf52 0 1 -0,114668627329191 0,679030547358192 -6,90121595816535 -9,50681645002268 0 0 1 0.512208872936155 0.109303233207326 0 1
12821 C1orf53 0 1 -0,270890881987576 0,289198781961999 -9,32851234284344 -10,1377069576528 0 0 1 0 1 0 1
12822 C1orf54 0 1 -0,09072978881988 0,832956511641028 -9,49705307564463 -10,2683320909513 0 0 1 0 1 0 1
12823 C1orf74 0 1 -0,606812234285715 0,631109274536924 -10,1585357470999 -10,233500189682 0 0 1 0 1 0 1
12824 C1QA 0 1 0,526922603726708 0,472711306977105 -7,2319120180271 -10,272594676526 0 0 1 0 1 0 1
12825 C1QB 0 1 -0,081522931677018 0,77090515145228 -7,50098545450137 -9,78301504546458 0 0 1 0 1 0 1
12826 C1QBP 0 1 0,432054760124224 0,305548492244539 -9,45062147105661 -10,2709677685779 0 0 1 0.292095942028975 0.14738698917282 0 1
12827 C1QC 0 1 0,138365711180124 0,695863011930491 -6,65602738826563 -9,7283034494474 0 0 1 0 1 0 1
12828 C1QL3 0 1 0,201739925465839 0,418382110451563 -7,20280706033829 -9,78348083019941 0 0 1 0 1 0 1
12829 C1QTNF3 0 1 0,128982689440993 0,655917295562921 -7,02549710955393 -9,79289996167873 0 0 1 0 1 0 1
12830 C1QTNF4 0 1 -1,11621362670807 0,007194693334846 -8,2270020768614 -10,2176502386395 0 0 1 0 1 0 1
12831 C1QTNF5 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12832 C1R 0 1 1,25822219645963 0,056359871621251 -9,40596093243251 -9,79656795496692 0 0 1 0 1 0 1
12833 C1RL 0 1 0,103587757763975 0,485617344815089 -6,82455339350996 -9,84788787423756 0 0 1 0 1 0 1
12834 C1S 0 1 0,239971478260866 0,390395365041828 -7,27658823470063 -9,80823386692366 0 0 1 0 1 0 1
12835 C2 0 1 0,722709296894411 0,543994540896859 -7,85463531860844 -10,2734808616181 0 0 1 0 1 0 1
12836 C20ORF135 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12837 C20orf194 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12838 C20orf27 0 1 1,98780319875776 0,03268803116451 -7,81447443373452 -9,78203940114789 0 0 1 -0.0976111881023698 0.797582736626868 0 1
12839 C21orf58 0 1 0,308869006211181 0,258253774006827 -10,541772427296 -10,1574244701677 0 0 1 0 1 0 1
12840 C21orf62 0 1 0,324862931677019 0,258748084895634 -6,03771894837875 -10,2861213538603 0 0 1 0 1 0 1
12841 C21orf91 0 1 0,579730714285713 0,393259597371358 -8,36945788633584 -10,1685234607803 0 0 1 0 1 0 1
12842 C22orf15 0 1 -0,403497354037266 0,156491661292711 -5,3466675138951 -9,81991838353589 0 0 1 0 1 0 1
12843 C22orf23 0 1 0,337411623546584 0,601442711530259 -8,42342564846583 -10,1256428595607 0 0 1 0 1 0 1
12844 C22orf39 0 1 0,171452760248447 0,694336878397461 -10,2853404607372 -10,23109386812 0 0 1 0 1 0 1
12845 C2CD2 0 1 0,24644647204969 0,573042487996259 -7,59069932530167 -9,47616606467655 0 0 1 0 1 0 1
12846 C2CD2L 0 1 -0,444994987577639 0,128827346856956 -6,74912545498404 -10,3136193657117 0 0 1 0 1 0 1
12847 C2CD3 0 1 0,115538031055902 0,652606486269599 -8,2070351561418 -9,75404063896737 0 0 1 0 1 0 1
12848 C2CD5 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0.273121466426488 0.215742772160615 0 1
12849 C2orf15 0 1 0,291724782608692 0,346014074299609 -7,41352214850334 -9,77774935189164 0 0 1 0 1 0 1
12850 C2orf16 0 1 0,14138243416149 0,807604767742887 -8,00408763536825 -10,2881676858571 0 0 1 0 1 0 1
12851 C2orf44 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12852 C2orf47 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0.0266778300154797 0.858991105401731 0 1
12853 C2orf49 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0.444215124491452 0.0486409918454287 0 1
12854 C2orf50 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12855 C2orf68 0 1 -0,19741365217391 0,553175385892325 -8,6595926986967 -10,242636250445 0 0 1 0 1 0 1
12856 C2orf69 0 1 -0,294359285714286 0,250796128903104 -7,52566210236643 -10,2809982765457 0 0 1 0 1 0 1
12857 C2orf72 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12858 C2orf74 0 1 -0,195860291925469 0,787321227721815 -7,10778870969685 -10,2621261508561 0 0 1 0 1 0 1
12859 C2orf76 0 1 -0,011616217391307 0,970153559366393 -6,89762570628073 -9,28178010560676 0 0 1 0 1 0 1
12860 C2orf81 0 1 0,601364434782604 0,166924826776971 -7,77587311799889 -9,79495924941529 0 0 1 0 1 0 1
12861 C3 0 1 -0,925427347826091 0,010791290423413 -9,60212174194907 -10,2464545535358 0 0 1 -0.12760860869566 0.853020220501377 0 1
12862 C3AR1 0 1 -1,47161147913043 0,183714210722682 -8,41687383078359 -10,2583133600794 0 0 1 0 1 0 1
12863 C3orf14 0 1 -0,150440385093167 0,326039867668772 -3,27057187523898 -10,3851409613382 0 0 1 0 1 0 1
12864 C3orf18 0 1 0,398131180124223 0,034399856137357 -7,99482784786544 -10,2568223887822 0 0 1 0 1 0 1
12865 C3orf33 0 1 -0,449293120372671 0,200766472539784 -9,18413339319178 -10,1779668604923 0 0 1 0 1 0 1
12866 C3orf38 0 1 -0,012756670807454 0,946652999107622 -3,85512762082361 -9,81311099824558 0 0 1 0 1 0 1
12867 C3orf49 0 1 0,269305603304348 0,635086132803593 -7,20889797114877 -9,48782769533982 0 0 1 0 1 0 1
12868 C3orf52 0 1 0,100091919875775 0,906184250089167 -4,45378551900406 -9,55855153910432 0 0 1 0 1 0 1
12869 C3orf58 -0.0312980994290092 2.26225262127593e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12870 C3orf62 0 1 0,386378770186335 0,087220974894556 -9,28978106963754 -10,2537558165965 0 0 1 0 1 0 1
12871 C4A 0 1 -1,54548378509317 0,162601158058954 -5,74166744346349 -9,05941135320193 0 0 1 -0.454256052473994 0.319708865823692 0 1
12872 C4BPA 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12873 C4BPB 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12874 C4orf19 0 1 0,000717010559006 0,998842430746038 -8,95874925447768 -10,2836508316695 0 0 1 0 1 0 1
12875 C4orf27 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0.434662784439418 0.0442788669122065 0 1
12876 C4orf3 0 1 1,68538423602484 0,046674710614756 -8,94758229588595 -10,2209096229604 0 0 1 0 1 0 1
12877 C4orf36 0 1 0,05600465217391 0,631355419450001 -8,89952780762085 -9,7381027144601 0 0 1 0 1 0 1
12878 C4orf45 0 1 0,374658299378882 0,643140146230068 -9,66496080966827 -10,2348134926575 0 0 1 0 1 0 1
12879 C4orf47 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12880 C4orf50 0 1 0,297553897515527 0,760971172523799 -3,46439207336691 -9,53703441431789 0 0 1 0 1 0 1
12881 C5 0 1 0,045043906832301 0,907116540806429 -7,93480978091415 -9,46741998828959 0 0 1 0 1 0 1
12882 C5AR1 0 1 0,106966770186334 0,753479144496878 -6,25974719319816 -9,27333173253275 0 0 1 0 1 0 1
12883 C5orf15 0 1 -0,119668260869565 0,798335258281992 -9,97636416396692 -10,2307893887976 0 0 1 0 1 0 1
12884 C5orf24 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12885 C5orf51 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 -0.0150574078301275 0.951870385397479 0 1
12886 C5orf54 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12887 C5orf56 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12888 C5orf58 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12889 C5orf60 0 1 0,525531530559006 0,199082069792467 -8,76943601940557 -10,2752030443991 0 0 1 0 1 0 1
12890 C6 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12891 C6orf100 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12892 C6orf120 0 1 0,223602335403728 0,421970598446016 -5,34466985872518 -10,3062615703597 0 0 1 0 1 0 1
12893 C6orf136 0 1 0,443515962732915 0,479444396632303 -8,06702498543063 -9,74909760839299 0 0 1 0 1 0 1
12894 C6orf15 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12895 C6orf163 0 1 0,05600465217391 0,631355419450001 -7,64447254640953 -9,28265291422648 0 0 1 0 1 0 1
12896 C6orf164 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12897 C6orf165 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12898 C6ORF165 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12899 C6orf195 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12900 C6orf25 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12901 C6orf47 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12902 C6orf47-AS1 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12903 C6orf48 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12904 C6orf57 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12905 C6orf58 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12906 C6orf62 0 1 -0,313286727701863 0,679908206035708 -7,99388918849839 -10,2632965714617 0 0 1 0 1 0 1
12907 C6orf89 0 1 0,254443967080745 0,685637418127867 -7,84668871537785 -10,2346717194251 0 0 1 0 1 0 1
12908 C7 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12909 C7orf25 0 1 0,330014937888199 0,263984938035075 -8,63059220773101 -10,2753075759279 0 0 1 0 1 0 1
12910 C7orf50 0.29109708272295 1.88182139714404e-05 -0,156070726708075 0,530489590021972 -9,17592287987938 -9,67805966249956 0 0 1 0.0340050522950737 0.866010166961246 0 1
12911 C7orf61 0 1 -0,06081804968944 0,78898477828545 -8,76201385030433 -9,69322073212547 0 0 1 0 1 0 1
12912 C7orf62 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12913 C7orf69 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12914 C8A 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12915 C8B 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12916 C8G 0 1 0,218172853416149 0,701032882978699 -9,22685831107813 -10,2301494556689 0 0 1 0 1 0 1
12917 C8orf44 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12918 C8orf44-SGK3 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12919 C8orf46 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12920 C8orf58 0 1 -0,061172136645961 0,797224196645852 -8,23062239203509 -10,1980348356112 0 0 1 0 1 0 1
12921 C8orf59 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12922 C8orf76 0 1 0,939825247204968 0,24455084273039 -7,73294037458978 -9,80294926167618 0 0 1 0 1 0 1
12923 C8orf82 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0.439348624753519 0.0916912971870456 0 1
12924 C9 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12925 C9orf114 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 -0.0665132417342154 0.731428604123576 0 1
12926 C9orf129 0 1 0,310504565217388 0,710504117521299 -9,43206876349108 -10,2112032265446 0 0 1 0 1 0 1
12927 C9orf142 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0.307059127095066 0.102744135422814 0 1
12928 C9orf152 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12929 C9orf156 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12930 C9orf24 0 1 -0,237595534161491 0,724519622438171 -10,7495312159142 -10,1625126808405 0 0 1 0 1 0 1
12931 C9orf40 0 1 -0,007601407459627 0,980312263655335 -7,29292988212118 -9,81745532937556 0 0 1 0 1 0 1
12932 C9orf41 -0.0520414510623579 3.17995172566007e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 -0.139238177745437 0.577693478875844 0 1
12933 C9orf43 0 1 -0,607907663726709 0,107534795022921 -8,99853447235947 -10,2924281933674 0 0 1 0 1 0 1
12934 C9orf64 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 -0.710970463478894 0.0033223423725127 0 1
12935 C9orf72 0 1 -0,414617086956527 0,202973791348461 -9,63119118431747 -10,1386961906964 0 0 1 0 1 0 1
12936 C9orf78 0 1 -0,022520099378886 0,976616914629936 -10,4988322725813 -10,2619547250991 0 0 1 0.0159454342152987 0.942175786408425 0 1
12937 C9orf85 0 1 0,950684818695652 0,106173268017928 -8,23062239203509 -10,1980348356112 0 0 1 0 1 0 1
12938 C9orf89 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 -0.0201994810656991 0.919850978727609 0 1
12939 CA1 0 1 0,14019630342236 0,712154515160623 -5,04835749689146 -9,85132861337519 0 0 1 1.55071307347168 0.0400851324879325 0 1
12940 CA11 0 1 0,052966962732913 0,913824643625629 -7,30230408929756 -9,81224713409608 0 0 1 0 1 0 1
12941 CA13 0 1 -1,91694145341615 0,023002784307067 -9,63005785795424 -10,204601859332 0 0 1 0 1 0 1
12942 CA14 0 1 0,887961023726708 0,057890071312376 -6,29566165600707 -9,53426877752434 0 0 1 0 1 0 1
12943 CA2 0 1 -1,17669242857143 0,160467716882502 -7,30505804853278 -10,1779338641927 0 0 1 1.25071075362318 0.0178057355394864 0 1
12944 CA4 0 1 -0,31830852795031 0,814707564996513 -5,06196810657429 -9,87522069193496 0 0 1 0 1 0 1
12945 CA5B 0 1 0,095079515527952 0,593027917398247 -7,79684986887833 -10,2618229351572 0 0 1 0 1 0 1
12946 CA6 0 1 1,80141095571429 0,169150763324274 -2,45816360354621 -9,61406922030634 0 0 1 0 1 0 1
12947 CA7 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12948 CA8 0 1 0,182420494409938 0,874598382724397 -6,2089807149367 -9,53084592611616 0 0 1 0 1 0 1
12949 CAB39 0 1 -0,404895997515527 0,148118959929806 -9,388816566303 -10,254580412358 0 0 1 -0.0560585558954045 0.762606586151472 0 1
12950 CAB39L 0 1 0,063357354037269 0,804385873645245 -8,34522724587432 -10,2819335466138 0 0 1 0 1 0 1
12951 CABIN1 0 1 0,168148745341617 0,392131201071734 -8,35736466205637 -9,79396865729952 0 0 1 0 1 0 1
12952 CABLES1 0 1 -1,01388397875776 0,119479247022535 -7,22504173312647 -9,70445090181149 0 0 1 0 1 0 1
12953 CABLES2 0 1 -0,218055478260869 0,38006554797129 -6,93868315151696 -10,2279303550819 0 0 1 0 1 0 1
12954 CABP7 0 1 0,835037549068322 0,093171433724234 -8,40555615525738 -10,2396760132417 0 0 1 0 1 0 1
12955 CACNA1A 0 1 0,151581008695652 0,780146351615311 -8,42342564846584 -10,1256428595607 0 0 1 0 1 0 1
12956 CACNA1B 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12957 CACNA1C 0 1 -0,123081686956521 0,828132706383583 -9,48873196216411 -10,2204888484142 0 0 1 0 1 0 1
12958 CACNA1D 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12959 CACNA1E 0 1 -0,592444987267081 0,683256555659964 -6,24582506777875 -8,92837701634528 0 0 1 0 1 0 1
12960 CACNA1F 0 1 0,258708649254659 0,659571757771182 -6,87681021802951 -9,83717640403198 0 0 1 0 1 0 1
12961 CACNA1G 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12962 CACNA1H 0 1 1,90475655285714 0,049276488952053 -9,4062553494432 -9,77538335923279 0 0 1 0 1 0 1
12963 CACNA1I 0 1 0,214924006335404 0,869303649949292 -2,77391606158221 -9,94174329370995 0 0 1 0 1 0 1
12964 CACNA1S 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12965 CACNA2D1 0.25048454546953 2.82144639645079e-05 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12966 CACNA2D2 0 1 0,165188811180125 0,83662553944309 -2,27184024304617 -9,62836401846145 0 0 1 0 1 0 1
12967 CACNA2D3 0 1 0,518828725652174 0,682084075520299 -4,60871969134219 -9,8698439995506 0 0 1 0 1 0 1
12968 CACNA2D4 0 1 0,943040725031057 0,166860229888355 -3,38972236325598 -9,50826637435971 0 0 1 0 1 0 1
12969 CACNB1 0 1 -0,070785909254658 0,894403626428284 -9,9804690932361 -10,2329381991567 0 0 1 0 1 0 1
12970 CACNB2 0 1 0,598763394409939 0,159482216695668 -4,91450879365516 -9,54546891002297 0 0 1 0 1 0 1
12971 CACNB3 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12972 CACNB4 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12973 CACNG1 0 1 1,87420950931677 0,024281850994574 -8,4999907028655 -10,2730119457295 0 0 1 0 1 0 1
12974 CACNG2 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12975 CACNG3 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12976 CACNG4 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12977 CACNG5 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12978 CACNG6 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12979 CACNG7 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12980 CACNG8 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12981 CACYBP 0 1 -0,036195111801241 0,883381320305489 -8,50325256383378 -9,78230478968361 0 0 1 0.343290149168936 0.198197920806067 0 1
12982 CAD 0 1 -0,831345088198759 0,475953244929917 -8,2357835224182 -10,2603148567061 0 0 1 0.157839245080989 0.28055521534707 0 1
12983 CADM1 0 1 0,037204509316771 0,907513161715272 -2,18467476535694 -9,6594341100076 0 0 1 0 1 0 1
12984 CADM4 0 1 -3,0879351736646 0,00672222848144 -6,31241145913359 -9,77891332324201 0 0 1 0 1 0 1
12985 CAHM 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12986 CALB1 0 1 0,498214998757763 0,479714038375299 -11,8409063954922 -10,0720181647173 0 0 1 0 1 0 1
12987 CALB2 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12988 CALCOCO2 0 1 0,708898279503106 0,011056571100856 -6,08559413461665 -9,01621930485738 0 0 1 0 1 0 1
12989 CALCRL 0 1 -0,031649043478265 0,925722416277032 -8,4999907028655 -10,2730119457295 0 0 1 0 1 0 1
12990 CALD1 0 1 -1,66087229096273 0,109440096583965 -9,63652491378481 -10,1452971120528 0 0 1 0 1 0 1
12991 CALHM1 0 1 0,461494975155277 0,608547746029341 -8,99992132954892 -10,2588690972071 0 0 1 0 1 0 1
12992 CALHM3 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12993 CALM1 0 1 0,141162527950313 0,616501207558087 -7,50755455293196 -10,2199494905493 0 0 1 0.316997420289848 0.0778895652602766 0 1
12994 CALM2 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12995 CALM3 0 1 -0,139372440993784 0,452381158145431 -7,92183096299843 -9,7567877181537 0 0 1 0 1 0 1
12996 CALML3 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12997 CALML4 0 1 0,400059505590062 0,221265562656403 -7,70387268564787 -9,48683663874712 0 0 1 0 1 0 1
12998 CALML5 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
12999 CALML6 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
13000 CALN1 0 1 -0,863534380683229 0,514768496622711 -7,28245200190184 -9,18409958325553 0 0 1 0 1 0 1
13001 CALR 0 1 0,541861937888194 0,510497579244384 -7,97533962944349 -10,1876989785086 0 0 1 -0.529226202898549 0.0189565079331294 0 1
13002 CALR3 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
13003 CALU 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0.147464907229548 0.561666503484808 0 1
13004 CAMK1 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 -0.202811908390045 0.55350031472503 0 1
13005 CAMK2A 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
13006 CAMK2B 0 1 0,030316385093165 0,97426847032212 -8,19892419694739 -9,8087696979994 0 0 1 0 1 0 1
13007 CAMK2D 0 1 -0,40861782795031 0,538763494365247 -2,73989485700572 -9,78864919611546 0 0 1 0 1 0 1
13008 CAMK2G 0 1 0,067969031055903 0,751628202315023 -8,91014549329484 -10,2811573396917 0 0 1 0.043016538575408 0.78089868954249 0 1
13009 CAMK2N1 0 1 0,915998110559006 0,401650783220086 -3,27057187523898 -10,3851409613382 0 0 1 0 1 0 1
13010 CAMK4 0 1 0,65584204409938 0,622257924378062 -1,50953856717116 -8,90252417551474 0 0 1 0 1 0 1
13011 CAMKK1 0 1 -0,00673981242236 0,98589381147152 -8,97906306701374 -10,2109449897022 0 0 1 0 1 0 1
13012 CAMKK2 0 1 -0,321659869565217 0,230726054872338 -7,07015307779817 -10,3050843248555 0 0 1 0 1 0 1
13013 CAMKV 0 1 0,933380155279502 0,394174937044706 -5,22740685472576 -9,28237708440333 0 0 1 0 1 0 1
13014 CAMLG 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
13015 CAMP 0 1 0 1 -0,01045008435012 -10,0111331994152 0 0 1 0 1 0 1
13016 CAMSAP1 0 1 0,631456390062112 0,339399893518584 -9,10765590889758 -10,2309253090719 0 0 1 0 1 0 1
13017 CAMTA1 0 1 -0,086405962732918 0,678282799294745 -5,89099325751031 -8,19584373612344 11 0,411017880692055 0,681059423513455 0 1 0 1
13018 CAMTA2 0 1 -0,109241751552795 0,596381508670941 -6,0532026423034 -7,49959588277334 18 0,87808942872638 0,379895189340368 0 1 0 1
13019 CAND1 0 1 0,171713173913042 0,323202744152489 -8,57828445167545 -10,2134014820045 0 0 1 0.34664263768116 0.0292505535873196 0 1
13020 CANT1 0 1 -0,211396770186334 0,42052610076302 -9,63005785795425 -10,204601859332 0 0 1 0 1 0 1
13021 CANX 0 1 0,124069527950315 0,542143491505369 -6,60870113803748 -9,78378708402309 0 0 1 -0.676800782608698 0.000407743816988654 0 1
13022 CAP1 0 1 0,011863173913042 0,959044851525015 -10,9440384995611 -10,1694180077044 0 0 1 -0.0225954202898642 0.912225288779986 0 1
