nodeID	nodeLabel	DNA_methylation_logFC	DNA_methylation_P.Value	GRN_logFC	GRN_P.Value	GRN_eigenvalue	GRN_Page_Rank	GRN_size	GRN_nes	GRN_pval	fPPI_Mutations_of_interest_vs_Group_control_diff	fPPI_Mutations_of_interest_vs_Group_control_p.val	Metabo_mean.diff	Metabo_pvalue	eigen_pchic
10435	frag_773043	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.86e-18
10436	frag_773044	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.82e-18
10437	frag_773045	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.97e-18
10438	frag_773046	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.36e-18
10439	frag_773047	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.26e-18
10440	frag_773048	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.89e-18
10441	frag_774577	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10442	frag_774581	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10443	frag_774582	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10444	frag_774601	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10445	frag_774602	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10446	frag_774604	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10447	frag_774605	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10448	frag_774607	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.59e-19
10449	frag_774612	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.3e-19
10450	frag_774614	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.38e-19
10451	frag_774680	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10452	frag_774682	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10453	frag_774683	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10454	frag_774684	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10455	frag_774686	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10456	frag_774687	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10457	frag_774688	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10458	frag_774689	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10459	frag_774690	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10460	frag_774691	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10461	frag_774692	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10462	frag_774693	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10463	frag_774695	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10464	frag_774696	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10465	frag_774697	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10466	frag_774698	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10467	frag_774700	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10468	frag_774701	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10469	frag_774702	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10470	frag_774703	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10471	frag_774704	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10472	frag_774705	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10473	frag_774706	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10474	frag_774707	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10475	frag_774708	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10476	frag_774720	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10477	frag_774722	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10478	frag_774723	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10479	frag_774724	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10480	frag_774725	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10481	frag_774727	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10482	frag_774734	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10483	frag_774741	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10484	frag_774742	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10485	frag_774743	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10486	frag_774745	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10487	frag_774746	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10488	frag_774750	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.44e-19
10489	frag_774751	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.79e-19
10490	frag_774881	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10491	frag_774882	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10492	frag_775732	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10493	frag_775769	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10494	frag_775782	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10495	frag_775784	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10496	frag_775786	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10497	frag_775791	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10498	frag_775792	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10499	frag_775793	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10500	frag_775796	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10501	frag_775797	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10502	frag_775798	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10503	frag_775799	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10504	frag_775800	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10505	frag_775801	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10506	frag_775802	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10507	frag_775803	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10508	frag_775804	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10509	frag_775805	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10510	frag_775809	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10511	frag_775810	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10512	frag_775812	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10513	frag_775813	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10514	frag_775815	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10515	frag_775817	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10516	frag_775820	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10517	frag_775821	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10518	frag_775822	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10519	frag_775823	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10520	frag_775825	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10521	frag_775826	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10522	frag_775827	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10523	frag_775828	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10524	frag_775830	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10525	frag_775833	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10526	frag_775835	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10527	frag_775838	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10528	frag_775839	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10529	frag_775840	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10530	frag_775841	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10531	frag_775846	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10532	frag_775847	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10533	frag_775848	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10534	frag_775851	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10535	frag_775852	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10536	frag_775895	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10537	frag_775908	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10538	frag_775910	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10539	frag_775911	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10540	frag_775912	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10541	frag_775913	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10542	frag_775914	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10543	frag_775915	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10544	frag_775916	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10545	frag_775917	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10546	frag_775918	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10547	frag_775919	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10548	frag_775921	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10549	frag_775923	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10550	frag_775925	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10551	frag_776071	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10552	frag_776105	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10553	frag_776106	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10554	frag_776107	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10555	frag_776108	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10556	frag_776109	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10557	frag_776115	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10558	frag_776116	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10559	frag_776347	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10560	frag_776556	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.45e-19
10561	frag_776563	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10562	frag_776567	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10563	frag_776574	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10564	frag_776606	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10565	frag_776651	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10566	frag_776652	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.57e-19
10567	frag_776655	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10568	frag_776723	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10569	frag_776727	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10570	frag_776741	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10571	frag_776742	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.65e-19
10572	frag_776744	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10573	frag_776745	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10574	frag_776746	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10575	frag_776747	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.15e-19
10576	frag_776748	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10577	frag_776749	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	7.77e-19
10578	frag_776750	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10579	frag_776751	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10580	frag_776752	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10581	frag_776753	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10582	frag_776755	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10583	frag_776760	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.41e-19
10584	frag_776761	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10585	frag_776762	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10586	frag_776763	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10587	frag_776764	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10588	frag_776765	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10589	frag_776766	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10590	frag_776767	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10591	frag_776768	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10592	frag_776769	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10593	frag_776770	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.13e-19
10594	frag_776771	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10595	frag_776772	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10596	frag_776774	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10597	frag_776775	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10598	frag_776781	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10599	frag_776782	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10600	frag_776784	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10601	frag_776789	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10602	frag_776793	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10603	frag_776954	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10604	frag_776980	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.65e-19
10605	frag_777033	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10606	frag_777620	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.76e-18
10607	frag_777625	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.64e-18
10608	frag_777649	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.9e-18
10609	frag_777683	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.33e-18
10610	frag_777710	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.65e-18
10611	frag_777712	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.63e-18
10612	frag_777714	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.42e-18
10613	frag_777730	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.37e-18
10614	frag_777731	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4e-18
10615	frag_777808	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.23e-18
10616	frag_777809	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.24e-18
10617	frag_777810	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.84e-18
10618	frag_777811	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.08e-18
10619	frag_777812	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.11e-18
10620	frag_777813	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.05e-18
10621	frag_777891	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.01e-18
10622	frag_777892	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-18
10623	frag_777901	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.97e-18
10624	frag_777903	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.34e-18
10625	frag_777904	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.96e-18
10626	frag_777906	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.42e-18
10627	frag_777971	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.93e-18
10628	frag_777972	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.28e-18
10629	frag_777974	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.09e-18
10630	frag_777975	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.29e-18
10631	frag_777993	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.7e-18
10632	frag_778202	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.97e-18
10633	frag_778203	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.52e-18
10634	frag_778296	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.72e-18
10635	frag_778297	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.09e-18
10636	frag_778301	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.13e-18
10637	frag_778303	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.26e-18
10638	frag_778305	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.52e-18
10639	frag_778306	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.8e-18
10640	frag_778308	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.85e-18
10641	frag_778309	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.68e-18
10642	frag_778700	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.24e-18
10643	frag_781803	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	6.92e-19
10644	frag_781868	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.89e-19
10645	frag_781915	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.55e-18
10646	frag_781919	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.79e-18
10647	frag_781988	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.47e-18
10648	frag_781993	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.49e-18
10649	frag_781997	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.35e-18
10650	frag_781998	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.74e-18
10651	frag_781999	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.72e-18
10652	frag_782003	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.37e-18
10653	frag_782004	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.24e-18
10654	frag_782005	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.04e-18
10655	frag_782006	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.85e-18
10656	frag_782008	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.98e-18
10657	frag_782010	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.87e-18
10659	frag_782354	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.4e-20
10660	frag_782357	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.66e-19
10661	frag_782472	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
10663	frag_783545	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	6.09e-19
10664	frag_783803	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.37e-09
10665	frag_783805	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.37e-09
10666	frag_783806	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.37e-09
10667	frag_783808	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.37e-09
10668	frag_783809	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.37e-09
10669	frag_783810	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.37e-09
10670	frag_783811	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.37e-09
10671	frag_783812	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.37e-09
10672	frag_783815	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.37e-09
10673	frag_783816	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.37e-09
10674	frag_783817	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.37e-09
10675	frag_783819	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.37e-09
10676	frag_783822	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.37e-09
10677	frag_783823	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.37e-09
10678	frag_783842	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.37e-09
10679	frag_783933	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	7.43e-07
10680	frag_783934	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	7.43e-07
10681	frag_783936	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	7.43e-07
10682	frag_783937	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	7.43e-07
10683	frag_783938	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	7.43e-07
10684	frag_783939	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	7.43e-07
10685	frag_783940	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	7.43e-07
10686	frag_783941	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	7.43e-07
10687	frag_783942	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	7.43e-07
10688	frag_783943	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	7.43e-07
10689	frag_783944	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	7.43e-07
10690	frag_783947	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	7.43e-07
10691	frag_783948	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	7.43e-07
10692	frag_783949	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	7.43e-07
10693	frag_783950	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	7.43e-07
10694	frag_783952	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	7.43e-07
10695	frag_783953	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	7.43e-07
10696	frag_783954	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	7.43e-07
