source	target
SAE1	ZC3H4
SAE1	329850
ZC3H4	329850
SAE1	329889
ZC3H4	329889
SAE1	329895
ZC3H4	329895
SAE1	329896
ZC3H4	329896
SAE1	329897
ZC3H4	329897
SAE1	329900
ZC3H4	329900
SAE1	329901
ZC3H4	329901
SAE1	329903
ZC3H4	329903
PRR24	CTB-174O21.2
PRR24	PRKD2
PRR24	STRN4
PRR24	AP2S1
PRR24	SAE1
PRR24	ZC3H4
VRK3	HCST
VRK3	NFKBID
ZNF473	HCST
ZNF473	NFKBID
C19orf81	KIR3DX1
SIGLEC19P	SIGLEC7
SIGLEC19P	KIR3DX1
SIGLEC7	KIR3DX1
SIGLECL1	KIR3DX1
AC018755.16	AC018755.1
AC018755.16	331292
AC018755.1	331292
ZNF160	330725
ZNF331	330725
CACNG8	TTYH1
CACNG8	KIR3DX1
AC010492.5	AC098789.1
AC010492.5	RNU6-1307P
AC010492.5	TTYH1
AC098789.1	RNU6-1307P
AC098789.1	TTYH1
RNU6-1307P	TTYH1
AC010492.5	KIR3DX1
AC098789.1	KIR3DX1
RNU6-1307P	KIR3DX1
AC008984.5	AC008984.7
AC008984.5	AC010518.3
AC008984.5	LILRA3
AC008984.5	TTYH1
AC008984.7	AC010518.3
AC008984.7	LILRA3
AC008984.7	TTYH1
AC010518.3	LILRA3
AC010518.3	TTYH1
LILRA3	TTYH1
TTYH1	330545
TTYH1	AC010492.4
TTYH1	CTD-2337J16.1
TTYH1	LILRA6
TTYH1	LILRB3
TTYH1	LILRB5
AC010492.4	CTD-2337J16.1
AC010492.4	LILRA6
AC010492.4	LILRB3
AC010492.4	LILRB5
CTD-2337J16.1	LILRA6
CTD-2337J16.1	LILRB3
CTD-2337J16.1	LILRB5
LILRA6	LILRB3
LILRA6	LILRB5
LILRB3	LILRB5
TTYH1	331216
LENG8-AS1	HCST
LENG8-AS1	NFKBID
LENG8	HCST
LENG8	NFKBID
KIR3DX1	AC037199.1
KIR3DX1	KLK2
AC037199.1	KLK2
KIR3DX1	KLK11
KIR3DX1	SIGLECL1
KIR3DX1	331184
KIR3DX1	331207
KIR3DX1	331208
KIR3DX1	331212
KIR3DX1	331214
KIR3DX1	331216
KIR3DX1	331217
KIR3DX1	331227
KIR3DX1	331228
KIR3DX1	331229
KIR3DX1	331242
KIR3DX1	331252
KIR3DX1	331253
KIR3DX1	331255
KIR3DX1	331256
KIR3DX1	331257
KIR3DX1	331262
KIR3DX1	331263
KIR3DX1	331264
KIR3DX1	331265
KIR3DX1	331267
KIR3DX1	331272
KIR3DX1	331273
KIR3DX1	EPS8L1
KIR3DX1	RDH13
EPS8L1	RDH13
KIR3DX1	331286
LILRA2	LILRB1
LILRA2	KIR3DX1
LILRB1	KIR3DX1
CTB-61M7.1	KIR2DL4
CTB-61M7.1	KIR3DL1
CTB-61M7.1	KIR3DL3
CTB-61M7.1	KIR3DX1
KIR2DL4	KIR3DL1
KIR2DL4	KIR3DL3
KIR2DL4	KIR3DX1
KIR3DL1	KIR3DL3
KIR3DL1	KIR3DX1
KIR3DL3	KIR3DX1
FCAR	KIR3DX1
NCR1	KIR3DX1
CTC-550B14.1	NLRP2
CTC-550B14.1	NLRP7
CTC-550B14.1	KIR3DX1
NLRP2	NLRP7
NLRP2	KIR3DX1
NLRP7	KIR3DX1
EPS8L1	331211
RDH13	331211
BRSK1	331292
AC020922.1	SUV420H2
AC020922.1	331292
SUV420H2	331292
COX6B2	331292
CTD-2105E13.6	FAM71E2
CTD-2105E13.6	IL11
CTD-2105E13.6	331292
FAM71E2	IL11
FAM71E2	331292
IL11	331292
RPL28	TMEM238
RPL28	331292
TMEM238	331292
UBE2S	331292
ISOC2	SHISA7
ISOC2	331292
SHISA7	331292
CTD-2537I9.16	ZNF628
CTD-2537I9.16	331292
ZNF628	331292
NAT14	SSC5D
NAT14	331292
SSC5D	331292
SBK2	SBK3
SBK2	331292
SBK3	331292
FIZ1	ZNF524
FIZ1	331292
ZNF524	331292
ZNF784	331292
CCDC106	ZNF580
CCDC106	ZNF581
CCDC106	331292
ZNF580	ZNF581
ZNF580	331292
ZNF581	331292
NLRP9	RN7SKP109
NLRP9	KIR3DX1
RN7SKP109	KIR3DX1
AC142528.1	ADI1
AC142528.1	354257
ADI1	354257
TRIB2	335446
AC008278.2	336725
MYCN	MYCNOS
MYCN	RN7SL104P
MYCN	336725
MYCNOS	RN7SL104P
MYCNOS	336725
RN7SL104P	336725
FAM49A	336725
GEN1	SMC6
GEN1	336725
SMC6	336725
OSR1	AC009336.1
OSR1	HOXD10
OSR1	HOXD11
AC009336.1	HOXD10
AC009336.1	HOXD11
HOXD10	HOXD11
RP11-79O8.1	TTC32
RP11-79O8.1	354257
TTC32	354257
AC074117.10	GTF3C2
AC074117.10	SLC4A1AP
AC074117.10	SUPT7L
GTF3C2	SLC4A1AP
GTF3C2	SUPT7L
SLC4A1AP	SUPT7L
EIF2B4	SNX17
EIF2B4	SLC4A1AP
EIF2B4	SUPT7L
SNX17	SLC4A1AP
SNX17	SUPT7L
ZNF513	SLC4A1AP
ZNF513	SUPT7L
NRBP1	PPM1G
NRBP1	SLC4A1AP
NRBP1	SUPT7L
PPM1G	SLC4A1AP
PPM1G	SUPT7L
IFT172	KRTCAP3
IFT172	NRBP1
IFT172	SLC4A1AP
IFT172	SUPT7L
KRTCAP3	NRBP1
KRTCAP3	SLC4A1AP
KRTCAP3	SUPT7L
RNU6-986P	SLC4A1AP
RNU6-986P	SUPT7L
GCKR	SLC4A1AP
GCKR	SUPT7L
CCDC121	GPN1
CCDC121	339806
GPN1	339806
SLC4A1AP	339785
SUPT7L	339785
SLC4A1AP	EIF2B4
SLC4A1AP	SNX17
SUPT7L	EIF2B4
SUPT7L	SNX17
SLC4A1AP	339787
SUPT7L	339787
SLC4A1AP	339790
SUPT7L	339790
SLC4A1AP	339793
SUPT7L	339793
SLC4A1AP	339795
SUPT7L	339795
SLC4A1AP	339797
SUPT7L	339797
SLC4A1AP	339802
SUPT7L	339802
SLC4A1AP	339805
SUPT7L	339805
SLC4A1AP	339809
SUPT7L	339809
SLC4A1AP	RNU6-986P
SUPT7L	RNU6-986P
SLC4A1AP	339816
SUPT7L	339816
SLC4A1AP	340068
SUPT7L	340068
SLC4A1AP	340071
SUPT7L	340071
SLC4A1AP	340078
SUPT7L	340078
SLC4A1AP	340081
SUPT7L	340081
SLC4A1AP	340179
SUPT7L	340179
WDR43	SLC4A1AP
WDR43	SUPT7L
BIRC6-AS1	CEBPZ
BIRC6-AS1	NDUFAF7
CEBPZ	NDUFAF7
FAM98A	354257
STRN	ATL2
GPATCH11	HEATR5B
GPATCH11	CEBPZ
GPATCH11	NDUFAF7
HEATR5B	CEBPZ
HEATR5B	NDUFAF7
GPATCH11	ATL2
HEATR5B	ATL2
EIF2AK2	ATL2
CEBPZ	342725
NDUFAF7	342725
CEBPZ	342727
NDUFAF7	342727
CEBPZ	342859
NDUFAF7	342859
CEBPZ	342861
NDUFAF7	342861
CEBPZ	342865
NDUFAF7	342865
CEBPZ	342866
NDUFAF7	342866
CEBPZ	342867
NDUFAF7	342867
CEBPZ	342869
NDUFAF7	342869
CEBPZ	342871
NDUFAF7	342871
CEBPZ	342872
NDUFAF7	342872
CEBPZ	342874
NDUFAF7	342874
CEBPZ	342876
NDUFAF7	342876
CEBPZ	342877
NDUFAF7	342877
CEBPZ	342878
NDUFAF7	342878
CEBPZ	342880
NDUFAF7	342880
CEBPZ	342884
NDUFAF7	342884
CEBPZ	342886
NDUFAF7	342886
CEBPZ	342888
NDUFAF7	342888
CEBPZ	342889
NDUFAF7	342889
CEBPZ	342890
NDUFAF7	342890
CEBPZ	343038
NDUFAF7	343038
CEBPZ	343089
NDUFAF7	343089
CEBPZ	343092
NDUFAF7	343092
CEBPZ	343095
NDUFAF7	343095
CEBPZ	343096
NDUFAF7	343096
CEBPZ	343127
NDUFAF7	343127
CEBPZ	343129
NDUFAF7	343129
QPCT	ATL2
ATL2	EIF2AK2
ATL2	CEBPZ
ATL2	NDUFAF7
ATL2	RNU6-939P
ATL2	342710
ATL2	342711
ATL2	342727
ATL2	342886
ATL2	342889
ATL2	343069
ATL2	343078
ATL2	343079
ATL2	AC011247.3
ATL2	HNRNPLL
AC011247.3	HNRNPLL
ATL2	343108
ATL2	343109
ATL2	343124
ATL2	343125
ATL2	343126
ATL2	343127
ATL2	343128
ATL2	343129
ATL2	GEMIN6
ATL2	SRSF7
GEMIN6	SRSF7
GEMIN6	CEBPZ
GEMIN6	NDUFAF7
SRSF7	CEBPZ
SRSF7	NDUFAF7
GEMIN6	ATL2
SRSF7	ATL2
ARHGEF33	CEBPZ
ARHGEF33	NDUFAF7
ARHGEF33	ATL2
CDKL4	ATL2
SPTBN1	347862
SPTBN1	347863
SPTBN1	347865
SPTBN1	347866
SPTBN1	347867
SPTBN1	RNU7-172P
SPTBN1	347877
SPTBN1	347878
SPTBN1	347879
SPTBN1	347880
SPTBN1	347884
SPTBN1	347886
SPTBN1	347887
SPTBN1	347888
SPTBN1	347889
SPTBN1	347890
SPTBN1	347891
SPTBN1	347892
SPTBN1	347893
SPTBN1	347894
SPTBN1	347934
SPTBN1	347936
SPTBN1	347938
SPTBN1	348020
CLHC1	RPS27A
CLHC1	SPTBN1
RPS27A	SPTBN1
FANCL	RP11-334G22.1
FANCL	349066
RP11-334G22.1	349066
OTX1	AC009336.1
OTX1	HOXD10
OTX1	HOXD11
ETAA1	354257
CCT7	PRADC1
CCT7	TLX2
PRADC1	TLX2
CCT7	354257
PRADC1	354257
ALMS1	354257
MOB1A	TLX2
MTHFD2	TLX2
INO80B	TLX2
WBP1	357359
TLX2	340208
TLX2	353750
TLX2	RP11-434P11.2
TLX2	TPRKB
RP11-434P11.2	TPRKB
TLX2	353756
TLX2	353757
TLX2	353758
TLX2	C2orf78
TLX2	DUSP11
C2orf78	DUSP11
TLX2	STAMBP
TLX2	353768
TLX2	353838
TLX2	MTHFD2
TLX2	353863
TLX2	353865
TLX2	353930
TLX2	353940
TLX2	353949
TLX2	DOK1
TLX2	LOXL3
DOK1	LOXL3
TLX2	353954
TLX2	353955
TLX2	353956
TLX2	353957
TLX2	353958
TLX2	353959
TLX2	353961
TLX2	353963
TLX2	353964
TLX2	353965
TLX2	353967
TLX2	354027
TACR1	354257
TGOLN2	357359
ELMOD3	RETSAT
ELMOD3	RP11-717A5.1
ELMOD3	357359
RETSAT	RP11-717A5.1
RETSAT	357359
RP11-717A5.1	357359
CAPG	SH2D6
CAPG	357359
SH2D6	357359
RN7SL251P	RNU7-64P
RN7SL251P	357359
RNU7-64P	357359
MAT2A	357359
GGCX	VAMP8
GGCX	357359
VAMP8	357359
RNF181	357359
TMEM150A	USP39
TMEM150A	357359
USP39	357359
AC105053.3	357359
POLR1A	PTCD3
POLR1A	357359
PTCD3	357359
SNORD94	357359
IMMT	MRPL35
IMMT	RP11-301O19.1
IMMT	357359
MRPL35	RP11-301O19.1
MRPL35	357359
RP11-301O19.1	357359
KRCC1	357359
RPIA	357359
ASTL	359151
AC021188.4	357359
AC021188.4	359151
NCAPH	359151
RP11-363D14.1	359151
ARID5A	359151
FER1L5	KANSL3
FER1L5	359151
KANSL3	359151
LMAN2L	359151
CNNM4	359151
CNNM3	RP11-353K11.1
CNNM3	359151
RP11-353K11.1	359151
COA5	UNC50
COA5	359771
UNC50	359771
MGAT4A	359771
LINC01158	POU3F3
LINC01158	RP11-13J10.1
LINC01158	AC009336.1
LINC01158	HOXD10
LINC01158	HOXD11
POU3F3	RP11-13J10.1
POU3F3	AC009336.1
POU3F3	HOXD10
POU3F3	HOXD11
RP11-13J10.1	AC009336.1
RP11-13J10.1	HOXD10
RP11-13J10.1	HOXD11
AC012360.1	GPR45
AC012360.1	RP11-332H14.1
AC012360.1	361647
GPR45	RP11-332H14.1
GPR45	361647
RP11-332H14.1	361647
PAX8	363885
PAX8	IL1F10
PAX8	363889
PAX8	363890
PAX8	RNU6-1180P
PAX8	363905
PAX8	363906
PAX8	363907
PAX8	PSD4
PAX8	363919
PAX8	363929
PAX8	363931
PAX8	363932
PAX8	363933
PAX8	363934
INSIG2	RALB
EN1	AC009336.1
EN1	HOXD10
EN1	HOXD11
PCDP1	366171
PCDP1	366207
TMEM177	RALB
PTPN4	RALB
RALB	365923
RALB	365924
RALB	365927
RALB	365930
RALB	365931
RALB	TMEM177
RALB	365933
RALB	365934
RALB	365935
RALB	365937
RALB	365938
RALB	365939
RALB	365949
RALB	365952
RALB	365953
RALB	365954
RALB	365955
RALB	365956
RALB	PTPN4
RALB	365958
RALB	365959
RALB	365961
RALB	365974
RALB	366004
RALB	366005
RALB	366006
RALB	366008
RALB	366039
RALB	366040
RALB	366094
RALB	366131
UGGT1	368800
HS6ST1	368800
CCDC115	IMP4
CCDC115	368800
IMP4	368800
PTPN18	368800
GPR148	368800
FAM168B	354257
FAM168B	RALB
FAM168B	368800
PLEKHB2	RALB
PLEKHB2	368800
HNMT	371432
AC097721.2	SPOPL
AC097721.2	371432
SPOPL	371432
GPD2	377371
AC019201.1	377371
TBR1	AC009336.1
TBR1	HOXD10
TBR1	HOXD11
AC009487.4	AC009487.5
AC009487.4	SLC4A10
AC009487.4	377371
AC009487.5	SLC4A10
AC009487.5	377371
SLC4A10	377371
AC009487.4	AC009336.1
AC009487.4	HOXD10
AC009487.4	HOXD11
AC009487.5	AC009336.1
AC009487.5	HOXD10
AC009487.5	HOXD11
SLC4A10	AC009336.1
SLC4A10	HOXD10
SLC4A10	HOXD11
LINC01124	SP5
LINC01124	AC009336.1
LINC01124	HOXD10
LINC01124	HOXD11
SP5	AC009336.1
SP5	HOXD10
SP5	HOXD11
AC007405.8	GAD1
AC007405.8	AC009336.1
AC007405.8	HOXD10
AC007405.8	HOXD11
GAD1	AC009336.1
GAD1	HOXD10
GAD1	HOXD11
DCAF17	METTL8
DCAF17	AC078883.3
DCAF17	ITGA6
METTL8	AC078883.3
METTL8	ITGA6
AC078883.3	ITGA6
DYNC1I2	AC078883.3
DYNC1I2	ITGA6
AC068039.4	AC078883.3
AC068039.4	ITGA6
AC068039.4	AC009336.1
AC068039.4	HOXD10
AC068039.4	HOXD11
HAT1	AC078883.3
HAT1	ITGA6
METAP1D	SLC25A12
METAP1D	AC078883.3
METAP1D	ITGA6
SLC25A12	AC078883.3
SLC25A12	ITGA6
DLX1	AC078883.3
DLX1	ITGA6
DLX1	AC009336.1
DLX1	HOXD10
DLX1	HOXD11
AC104801.1	DLX2
AC104801.1	AC078883.3
AC104801.1	ITGA6
DLX2	AC078883.3
DLX2	ITGA6
AC104801.1	AC009336.1
AC104801.1	HOXD10
AC104801.1	HOXD11
DLX2	AC009336.1
DLX2	HOXD10
DLX2	HOXD11
382445	AC078883.3
382445	ITGA6
AC078883.3	382264
ITGA6	382264
AC078883.3	382266
ITGA6	382266
AC078883.3	382267
ITGA6	382267
AC078883.3	382269
ITGA6	382269
AC078883.3	382270
ITGA6	382270
AC078883.3	382271
ITGA6	382271
AC078883.3	382273
ITGA6	382273
AC078883.3	382274
ITGA6	382274
AC078883.3	382297
ITGA6	382297
AC078883.3	382299
ITGA6	382299
AC078883.3	382301
ITGA6	382301
AC078883.3	DYNC1I2
ITGA6	DYNC1I2
AC078883.3	382303
ITGA6	382303
AC078883.3	382304
ITGA6	382304
AC078883.3	382305
ITGA6	382305
AC078883.3	382306
ITGA6	382306
AC078883.3	382308
ITGA6	382308
AC078883.3	382310
ITGA6	382310
AC078883.3	382311
ITGA6	382311
AC078883.3	382312
ITGA6	382312
AC078883.3	382313
ITGA6	382313
AC078883.3	382314
ITGA6	382314
AC078883.3	382315
ITGA6	382315
AC078883.3	382316
ITGA6	382316
AC078883.3	382317
ITGA6	382317
AC078883.3	382318
ITGA6	382318
AC078883.3	382319
ITGA6	382319
AC078883.3	382320
ITGA6	382320
AC078883.3	382321
ITGA6	382321
AC078883.3	382322
ITGA6	382322
AC078883.3	382323
ITGA6	382323
AC078883.3	382324
ITGA6	382324
AC078883.3	382327
ITGA6	382327
AC078883.3	382328
ITGA6	382328
AC078883.3	382329
ITGA6	382329
AC078883.3	382330
ITGA6	382330
AC078883.3	382332
ITGA6	382332
AC078883.3	382333
ITGA6	382333
AC078883.3	382345
ITGA6	382345
AC078883.3	382346
ITGA6	382346
AC078883.3	382353
ITGA6	382353
AC078883.3	382355
ITGA6	382355
AC078883.3	382356
ITGA6	382356
AC078883.3	382357
ITGA6	382357
AC078883.3	382360
ITGA6	382360
AC078883.3	382361
ITGA6	382361
AC078883.3	382376
ITGA6	382376
AC078883.3	382385
ITGA6	382385
AC078883.3	382388
ITGA6	382388
AC078883.3	382391
ITGA6	382391
AC078883.3	382392
ITGA6	382392
AC078883.3	382393
ITGA6	382393
AC078883.3	382400
ITGA6	382400
AC078883.3	382414
ITGA6	382414
AC078883.3	382419
ITGA6	382419
AC078883.3	382421
ITGA6	382421
AC078883.3	382422
ITGA6	382422
AC078883.3	382423
ITGA6	382423
AC078883.3	DLX1
ITGA6	DLX1
AC078883.3	382425
ITGA6	382425
AC078883.3	382426
ITGA6	382426
AC078883.3	382427
ITGA6	382427
AC078883.3	382428
ITGA6	382428
AC078883.3	AC104801.1
AC078883.3	DLX2
ITGA6	AC104801.1
ITGA6	DLX2
AC078883.3	382430
ITGA6	382430
AC078883.3	382432
ITGA6	382432
AC078883.3	382434
ITGA6	382434
AC078883.3	382440
ITGA6	382440
AC078883.3	382443
ITGA6	382443
AC078883.3	382445
ITGA6	382445
AC078883.3	382446
ITGA6	382446
AC078883.3	382447
ITGA6	382447
AC078883.3	382448
ITGA6	382448
AC078883.3	382449
ITGA6	382449
AC078883.3	382450
ITGA6	382450
AC078883.3	382451
ITGA6	382451
AC078883.3	382454
ITGA6	382454
AC078883.3	382455
ITGA6	382455
AC078883.3	382456
ITGA6	382456
AC078883.3	382457
ITGA6	382457
AC078883.3	382459
ITGA6	382459
AC078883.3	382460
ITGA6	382460
AC078883.3	382461
ITGA6	382461
AC078883.3	382462
ITGA6	382462
AC078883.3	382463
ITGA6	382463
AC078883.3	382464
ITGA6	382464
AC078883.3	382465
ITGA6	382465
AC078883.3	382466
ITGA6	382466
AC078883.3	382467
ITGA6	382467
AC078883.3	382469
ITGA6	382469
AC078883.3	382470
ITGA6	382470
AC078883.3	382471
ITGA6	382471
AC078883.3	382473
ITGA6	382473
AC078883.3	382475
ITGA6	382475
AC078883.3	382486
ITGA6	382486
AC078883.3	382487
ITGA6	382487
AC078883.3	382488
ITGA6	382488
AC078883.3	382489
ITGA6	382489
AC078883.3	382490
ITGA6	382490
AC078883.3	382491
ITGA6	382491
AC078883.3	382502
ITGA6	382502
AC078883.3	382503
ITGA6	382503
382606	AC078883.3
382606	ITGA6
AC018470.1	SP9
AC018470.1	AC009336.1
AC018470.1	HOXD10
AC018470.1	HOXD11
SP9	AC009336.1
SP9	HOXD10
SP9	HOXD11
CIR1	SCRN3
CIR1	AC009336.1
CIR1	HOXD10
CIR1	HOXD11
SCRN3	AC009336.1
SCRN3	HOXD10
SCRN3	HOXD11
RNU6-5P	AC009336.1
RNU6-5P	HOXD10
RNU6-5P	HOXD11
CHN1	AC009336.1
CHN1	HOXD10
CHN1	HOXD11
RNU6-763P	AC009336.1
RNU6-763P	HOXD10
RNU6-763P	HOXD11
RNU6-1290P	RP11-6C10.1
RNU6-1290P	AC009336.1
RNU6-1290P	HOXD10
RNU6-1290P	HOXD11
RP11-6C10.1	AC009336.1
RP11-6C10.1	HOXD10
RP11-6C10.1	HOXD11
AC096649.2	ATF2
AC096649.2	MIR933
AC096649.2	AC009336.1
AC096649.2	HOXD10
AC096649.2	HOXD11
ATF2	MIR933
ATF2	AC009336.1
ATF2	HOXD10
ATF2	HOXD11
MIR933	AC009336.1
MIR933	HOXD10
MIR933	HOXD11
AC096649.1	ATP5G3
AC096649.1	AC009336.1
AC096649.1	HOXD10
AC096649.1	HOXD11
ATP5G3	AC009336.1
ATP5G3	HOXD10
ATP5G3	HOXD11
AC096649.4	AC009336.1
AC096649.4	HOXD10
AC096649.4	HOXD11
EVX2	AC009336.1
EVX2	HOXD10
EVX2	HOXD11
AC009336.1	350655
HOXD10	350655
HOXD11	350655
AC009336.1	361563
HOXD10	361563
HOXD11	361563
AC009336.1	361564
HOXD10	361564
HOXD11	361564
AC009336.1	LINC01158
AC009336.1	POU3F3
AC009336.1	RP11-13J10.1
HOXD10	LINC01158
HOXD10	POU3F3
HOXD10	RP11-13J10.1
HOXD11	LINC01158
HOXD11	POU3F3
HOXD11	RP11-13J10.1
AC009336.1	361566
HOXD10	361566
HOXD11	361566
AC009336.1	361567
HOXD10	361567
HOXD11	361567
AC009336.1	361568
HOXD10	361568
HOXD11	361568
AC009336.1	377369
HOXD10	377369
HOXD11	377369
AC009336.1	378988
HOXD10	378988
HOXD11	378988
AC009336.1	378989
HOXD10	378989
HOXD11	378989
AC009336.1	378990
HOXD10	378990
HOXD11	378990
AC009336.1	AC009487.4
AC009336.1	AC009487.5
AC009336.1	SLC4A10
HOXD10	AC009487.4
HOXD10	AC009487.5
HOXD10	SLC4A10
HOXD11	AC009487.4
HOXD11	AC009487.5
HOXD11	SLC4A10
AC009336.1	378993
HOXD10	378993
HOXD11	378993
AC009336.1	382024
HOXD10	382024
HOXD11	382024
AC009336.1	AC007405.8
AC009336.1	GAD1
HOXD10	AC007405.8
HOXD10	GAD1
HOXD11	AC007405.8
HOXD11	GAD1
AC009336.1	382026
HOXD10	382026
HOXD11	382026
AC009336.1	382419
HOXD10	382419
HOXD11	382419
AC009336.1	382421
HOXD10	382421
HOXD11	382421
AC009336.1	382422
HOXD10	382422
HOXD11	382422
AC009336.1	382423
HOXD10	382423
HOXD11	382423
AC009336.1	DLX1
HOXD10	DLX1
HOXD11	DLX1
AC009336.1	382425
HOXD10	382425
HOXD11	382425
AC009336.1	382426
HOXD10	382426
HOXD11	382426
AC009336.1	382427
HOXD10	382427
HOXD11	382427
AC009336.1	382428
HOXD10	382428
HOXD11	382428
AC009336.1	AC104801.1
AC009336.1	DLX2
HOXD10	AC104801.1
HOXD10	DLX2
HOXD11	AC104801.1
HOXD11	DLX2
AC009336.1	382430
HOXD10	382430
HOXD11	382430
AC009336.1	383068
HOXD10	383068
HOXD11	383068
AC009336.1	383069
HOXD10	383069
HOXD11	383069
AC009336.1	383070
HOXD10	383070
HOXD11	383070
AC009336.1	AC018470.1
AC009336.1	SP9
HOXD10	AC018470.1
HOXD10	SP9
HOXD11	AC018470.1
HOXD11	SP9
AC009336.1	383072
HOXD10	383072
HOXD11	383072
AC009336.1	383073
HOXD10	383073
HOXD11	383073
AC009336.1	383074
HOXD10	383074
HOXD11	383074
AC009336.1	383334
HOXD10	383334
HOXD11	383334
AC009336.1	383335
HOXD10	383335
HOXD11	383335
AC009336.1	383336
HOXD10	383336
HOXD11	383336
AC009336.1	383339
HOXD10	383339
HOXD11	383339
AC009336.1	383365
HOXD10	383365
HOXD11	383365
AC009336.1	383366
HOXD10	383366
HOXD11	383366
AC009336.1	383371
HOXD10	383371
HOXD11	383371
AC009336.1	383377
HOXD10	383377
HOXD11	383377
AC009336.1	383378
HOXD10	383378
HOXD11	383378
AC009336.1	383379
HOXD10	383379
HOXD11	383379
AC009336.1	383380
HOXD10	383380
HOXD11	383380
AC009336.1	383381
HOXD10	383381
HOXD11	383381
AC009336.1	383382
HOXD10	383382
HOXD11	383382
AC009336.1	383383
HOXD10	383383
HOXD11	383383
AC009336.1	383385
HOXD10	383385
HOXD11	383385
AC009336.1	383386
HOXD10	383386
HOXD11	383386
AC009336.1	383388
HOXD10	383388
HOXD11	383388
AC009336.1	383390
HOXD10	383390
HOXD11	383390
AC009336.1	383391
HOXD10	383391
HOXD11	383391
AC009336.1	383395
HOXD10	383395
HOXD11	383395
AC009336.1	383473
HOXD10	383473
HOXD11	383473
AC009336.1	383474
HOXD10	383474
HOXD11	383474
AC009336.1	383475
HOXD10	383475
HOXD11	383475
AC009336.1	383476
HOXD10	383476
HOXD11	383476
AC009336.1	383479
HOXD10	383479
HOXD11	383479
AC009336.1	383607
HOXD10	383607
HOXD11	383607
AC009336.1	383608
HOXD10	383608
HOXD11	383608
AC009336.1	383748
HOXD10	383748
HOXD11	383748
AC009336.1	383766
HOXD10	383766
HOXD11	383766
AC009336.1	383768
HOXD10	383768
HOXD11	383768
AC009336.1	383770
HOXD10	383770
HOXD11	383770
AC009336.1	383771
HOXD10	383771
HOXD11	383771
AC009336.1	383772
HOXD10	383772
HOXD11	383772
AC009336.1	383773
HOXD10	383773
HOXD11	383773
AC009336.1	383774
HOXD10	383774
HOXD11	383774
AC009336.1	383775
HOXD10	383775
HOXD11	383775
AC009336.1	383776
HOXD10	383776
HOXD11	383776
AC009336.1	383777
HOXD10	383777
HOXD11	383777
AC009336.1	LINC01116
AC009336.1	LINC01117
HOXD10	LINC01116
HOXD10	LINC01117
HOXD11	LINC01116
HOXD11	LINC01117
LINC01116	LINC01117
AC009336.1	383779
HOXD10	383779
HOXD11	383779
AC009336.1	383780
HOXD10	383780
HOXD11	383780
AC009336.1	383781
HOXD10	383781
HOXD11	383781
AC009336.1	383782
HOXD10	383782
HOXD11	383782
AC009336.1	383783
HOXD10	383783
HOXD11	383783
AC009336.1	383784
HOXD10	383784
HOXD11	383784
AC009336.1	383785
HOXD10	383785
HOXD11	383785
AC009336.1	383786
HOXD10	383786
HOXD11	383786
AC009336.1	383789
HOXD10	383789
HOXD11	383789
AC009336.1	383791
HOXD10	383791
HOXD11	383791
AC009336.1	383838
HOXD10	383838
HOXD11	383838
AC009336.1	383839
HOXD10	383839
HOXD11	383839
AC009336.1	383937
HOXD10	383937
HOXD11	383937
AC009336.1	383942
HOXD10	383942
HOXD11	383942
AC009336.1	383943
HOXD10	383943
HOXD11	383943
AC009336.1	383944
HOXD10	383944
HOXD11	383944
AC009336.1	383947
HOXD10	383947
HOXD11	383947
AC009336.1	383949
HOXD10	383949
HOXD11	383949
AC009336.1	383951
HOXD10	383951
HOXD11	383951
AC009336.1	383952
HOXD10	383952
HOXD11	383952
AC009336.1	383953
HOXD10	383953
HOXD11	383953
AC009336.1	383955
HOXD10	383955
HOXD11	383955
AC009336.1	383957
HOXD10	383957
HOXD11	383957
AC009336.1	391157
HOXD10	391157
HOXD11	391157
AC009336.1	391158
HOXD10	391158
HOXD11	391158
AC009336.1	SATB2
HOXD10	SATB2
HOXD11	SATB2
AC009336.1	398162
HOXD10	398162
HOXD11	398162
AC009336.1	398163
HOXD10	398163
HOXD11	398163
AC009336.1	AC079135.1
AC009336.1	GBX2
HOXD10	AC079135.1
HOXD10	GBX2
HOXD11	AC079135.1
HOXD11	GBX2
AC079135.1	GBX2
HOXD3	MIR10B
HOXD3	AC009336.1
HOXD3	HOXD10
HOXD3	HOXD11
MIR10B	AC009336.1
MIR10B	HOXD10
MIR10B	HOXD11
HOXD4	AC009336.1
HOXD4	HOXD10
HOXD4	HOXD11
LINC01116	AC009336.1
LINC01116	HOXD10
LINC01116	HOXD11
LINC01117	AC009336.1
LINC01117	HOXD10
LINC01117	HOXD11
RNU6ATAC14P	AC009336.1
RNU6ATAC14P	HOXD10
RNU6ATAC14P	HOXD11
RNU6-187P	AC009336.1
RNU6-187P	HOXD10
RNU6-187P	HOXD11
AC079305.8	HNRNPA3
AC079305.8	MIR4444-2
AC079305.8	AC009336.1
AC079305.8	HOXD10
AC079305.8	HOXD11
HNRNPA3	MIR4444-2
HNRNPA3	AC009336.1
HNRNPA3	HOXD10
HNRNPA3	HOXD11
MIR4444-2	AC009336.1
MIR4444-2	HOXD10
MIR4444-2	HOXD11
AC079305.10	NFE2L2
AC079305.10	AC009336.1
AC079305.10	HOXD10
AC079305.10	HOXD11
NFE2L2	AC009336.1
