source	target
NOP2	CDCA3
NOP2	USP5
NOP2	LRRC23
NOP2	RPL13P5
NOP2	SPSB2
NOP2	TPI1
NOP2	ATN1
NOP2	C12orf57
NOP2	RNU7-1
NOP2	PTPN6
NOP2	U47924.31
NOP2	EMG1
NOP2	MIR141
NOP2	MIR200C
NOP2	PHB2
NOP2	SCARNA12
NOP2	U47924.27
NOP2	U47924.29
NOP2	CLSTN3
NOP2	RBP5
NOP2	RP11-273B20.1
NOP2	ARHGAP9
NOP2	MARS
RP5-940J5.6	SCARNA11
RP5-940J5.6	ACRBP
RP5-940J5.6	ING4
RP5-940J5.6	RP4-761J14.8
RP5-940J5.6	ZNF384
RP5-940J5.6	PIANP
RP5-940J5.6	COPS7A
RP5-940J5.6	RP4-761J14.9
RP5-940J5.6	PTMS
RP5-940J5.6	LAG3
RP5-940J5.6	MLF2
RP5-940J5.6	CD4
RP5-940J5.6	GPR162
RP5-940J5.6	LEPREL2
RP5-940J5.6	GNB3
RP5-940J5.6	CDCA3
RP5-940J5.6	USP5
RP5-940J5.6	LRRC23
RP5-940J5.6	RPL13P5
RP5-940J5.6	SPSB2
RP5-940J5.6	TPI1
RP5-940J5.6	ATN1
RP5-940J5.6	C12orf57
RP5-940J5.6	RNU7-1
RP5-940J5.6	PTPN6
RP5-940J5.6	U47924.31
RP5-940J5.6	EMG1
RP5-940J5.6	MIR141
RP5-940J5.6	MIR200C
RP5-940J5.6	PHB2
RP5-940J5.6	SCARNA12
RP5-940J5.6	U47924.27
RP5-940J5.6	U47924.29
RP5-940J5.6	CLSTN3
RP5-940J5.6	RBP5
RP5-940J5.6	RP11-273B20.1
RP5-940J5.6	ARHGAP9
RP5-940J5.6	MARS
SCARNA11	ACRBP
SCARNA11	ING4
SCARNA11	RP4-761J14.8
SCARNA11	ZNF384
SCARNA11	PIANP
SCARNA11	COPS7A
SCARNA11	RP4-761J14.9
SCARNA11	PTMS
SCARNA11	LAG3
SCARNA11	MLF2
SCARNA11	CD4
SCARNA11	GPR162
SCARNA11	LEPREL2
SCARNA11	GNB3
SCARNA11	CDCA3
SCARNA11	USP5
SCARNA11	LRRC23
SCARNA11	RPL13P5
SCARNA11	SPSB2
SCARNA11	TPI1
SCARNA11	ATN1
SCARNA11	C12orf57
SCARNA11	RNU7-1
SCARNA11	PTPN6
SCARNA11	U47924.31
SCARNA11	EMG1
SCARNA11	MIR141
SCARNA11	MIR200C
SCARNA11	PHB2
SCARNA11	SCARNA12
SCARNA11	U47924.27
SCARNA11	U47924.29
SCARNA11	CLSTN3
SCARNA11	RBP5
SCARNA11	RP11-273B20.1
SCARNA11	ARHGAP9
SCARNA11	MARS
ACRBP	ING4
ACRBP	RP4-761J14.8
ACRBP	ZNF384
ACRBP	PIANP
ACRBP	COPS7A
ACRBP	RP4-761J14.9
ACRBP	PTMS
ACRBP	LAG3
ACRBP	MLF2
ACRBP	CD4
ACRBP	GPR162
ACRBP	LEPREL2
ACRBP	GNB3
ACRBP	CDCA3
ACRBP	USP5
ACRBP	LRRC23
ACRBP	RPL13P5
ACRBP	SPSB2
ACRBP	TPI1
ACRBP	ATN1
ACRBP	C12orf57
ACRBP	RNU7-1
ACRBP	PTPN6
ACRBP	U47924.31
ACRBP	EMG1
ACRBP	MIR141
ACRBP	MIR200C
ACRBP	PHB2
ACRBP	SCARNA12
ACRBP	U47924.27
ACRBP	U47924.29
ACRBP	CLSTN3
ACRBP	RBP5
ACRBP	RP11-273B20.1
ACRBP	ARHGAP9
ACRBP	MARS
ING4	RP4-761J14.8
ING4	ZNF384
ING4	PIANP
ING4	COPS7A
ING4	RP4-761J14.9
ING4	PTMS
ING4	LAG3
ING4	MLF2
ING4	CD4
ING4	GPR162
ING4	LEPREL2
ING4	GNB3
ING4	CDCA3
ING4	USP5
ING4	LRRC23
ING4	RPL13P5
ING4	SPSB2
ING4	TPI1
ING4	ATN1
ING4	C12orf57
ING4	RNU7-1
ING4	PTPN6
ING4	U47924.31
ING4	EMG1
ING4	MIR141
ING4	MIR200C
ING4	PHB2
ING4	SCARNA12
ING4	U47924.27
ING4	U47924.29
ING4	CLSTN3
ING4	RBP5
ING4	RP11-273B20.1
ING4	ARHGAP9
ING4	MARS
RP4-761J14.8	ZNF384
RP4-761J14.8	PIANP
RP4-761J14.8	COPS7A
RP4-761J14.8	RP4-761J14.9
RP4-761J14.8	PTMS
RP4-761J14.8	LAG3
RP4-761J14.8	MLF2
RP4-761J14.8	CD4
RP4-761J14.8	GPR162
RP4-761J14.8	LEPREL2
RP4-761J14.8	GNB3
RP4-761J14.8	CDCA3
RP4-761J14.8	USP5
RP4-761J14.8	LRRC23
RP4-761J14.8	RPL13P5
RP4-761J14.8	SPSB2
RP4-761J14.8	TPI1
RP4-761J14.8	ATN1
RP4-761J14.8	C12orf57
RP4-761J14.8	RNU7-1
RP4-761J14.8	PTPN6
RP4-761J14.8	U47924.31
RP4-761J14.8	EMG1
RP4-761J14.8	MIR141
RP4-761J14.8	MIR200C
RP4-761J14.8	PHB2
RP4-761J14.8	SCARNA12
RP4-761J14.8	U47924.27
RP4-761J14.8	U47924.29
RP4-761J14.8	CLSTN3
RP4-761J14.8	RBP5
RP4-761J14.8	RP11-273B20.1
RP4-761J14.8	ARHGAP9
RP4-761J14.8	MARS
ZNF384	PIANP
ZNF384	COPS7A
ZNF384	RP4-761J14.9
ZNF384	PTMS
ZNF384	LAG3
ZNF384	MLF2
ZNF384	CD4
ZNF384	GPR162
ZNF384	LEPREL2
ZNF384	GNB3
ZNF384	CDCA3
ZNF384	USP5
ZNF384	LRRC23
ZNF384	RPL13P5
ZNF384	SPSB2
ZNF384	TPI1
ZNF384	ATN1
ZNF384	C12orf57
ZNF384	RNU7-1
ZNF384	PTPN6
ZNF384	U47924.31
ZNF384	EMG1
ZNF384	MIR141
ZNF384	MIR200C
ZNF384	PHB2
ZNF384	SCARNA12
ZNF384	U47924.27
ZNF384	U47924.29
ZNF384	CLSTN3
ZNF384	RBP5
ZNF384	RP11-273B20.1
ZNF384	ARHGAP9
ZNF384	MARS
PIANP	COPS7A
PIANP	RP4-761J14.9
PIANP	PTMS
PIANP	LAG3
PIANP	MLF2
PIANP	CD4
PIANP	GPR162
PIANP	LEPREL2
PIANP	GNB3
PIANP	CDCA3
PIANP	USP5
PIANP	LRRC23
PIANP	RPL13P5
PIANP	SPSB2
PIANP	TPI1
PIANP	ATN1
PIANP	C12orf57
PIANP	RNU7-1
PIANP	PTPN6
PIANP	U47924.31
PIANP	EMG1
PIANP	MIR141
PIANP	MIR200C
PIANP	PHB2
PIANP	SCARNA12
PIANP	U47924.27
PIANP	U47924.29
PIANP	CLSTN3
PIANP	RBP5
PIANP	RP11-273B20.1
PIANP	ARHGAP9
PIANP	MARS
COPS7A	RP4-761J14.9
COPS7A	PTMS
COPS7A	LAG3
COPS7A	MLF2
COPS7A	CD4
COPS7A	GPR162
COPS7A	LEPREL2
COPS7A	GNB3
COPS7A	CDCA3
COPS7A	USP5
COPS7A	LRRC23
COPS7A	RPL13P5
COPS7A	SPSB2
COPS7A	TPI1
COPS7A	ATN1
COPS7A	C12orf57
COPS7A	RNU7-1
COPS7A	PTPN6
COPS7A	U47924.31
COPS7A	EMG1
COPS7A	MIR141
COPS7A	MIR200C
COPS7A	PHB2
COPS7A	SCARNA12
COPS7A	U47924.27
COPS7A	U47924.29
COPS7A	CLSTN3
COPS7A	RBP5
COPS7A	RP11-273B20.1
COPS7A	ARHGAP9
COPS7A	MARS
RP4-761J14.9	PTMS
RP4-761J14.9	LAG3
RP4-761J14.9	MLF2
RP4-761J14.9	CD4
RP4-761J14.9	GPR162
RP4-761J14.9	LEPREL2
RP4-761J14.9	GNB3
RP4-761J14.9	CDCA3
RP4-761J14.9	USP5
RP4-761J14.9	LRRC23
RP4-761J14.9	RPL13P5
RP4-761J14.9	SPSB2
RP4-761J14.9	TPI1
RP4-761J14.9	ATN1
RP4-761J14.9	C12orf57
RP4-761J14.9	RNU7-1
RP4-761J14.9	PTPN6
RP4-761J14.9	U47924.31
RP4-761J14.9	EMG1
RP4-761J14.9	MIR141
RP4-761J14.9	MIR200C
RP4-761J14.9	PHB2
RP4-761J14.9	SCARNA12
RP4-761J14.9	U47924.27
RP4-761J14.9	U47924.29
RP4-761J14.9	CLSTN3
RP4-761J14.9	RBP5
RP4-761J14.9	RP11-273B20.1
RP4-761J14.9	ARHGAP9
RP4-761J14.9	MARS
PTMS	LAG3
PTMS	MLF2
PTMS	CD4
PTMS	GPR162
PTMS	LEPREL2
PTMS	GNB3
PTMS	CDCA3
PTMS	USP5
PTMS	LRRC23
PTMS	RPL13P5
PTMS	SPSB2
PTMS	TPI1
PTMS	ATN1
PTMS	C12orf57
PTMS	RNU7-1
PTMS	PTPN6
PTMS	U47924.31
PTMS	EMG1
PTMS	MIR141
PTMS	MIR200C
PTMS	PHB2
PTMS	SCARNA12
PTMS	U47924.27
PTMS	U47924.29
PTMS	CLSTN3
PTMS	RBP5
PTMS	RP11-273B20.1
PTMS	ARHGAP9
PTMS	MARS
LAG3	MLF2
LAG3	CD4
LAG3	GPR162
LAG3	LEPREL2
LAG3	GNB3
LAG3	CDCA3
LAG3	USP5
LAG3	LRRC23
LAG3	RPL13P5
LAG3	SPSB2
LAG3	TPI1
LAG3	ATN1
LAG3	C12orf57
LAG3	RNU7-1
LAG3	PTPN6
LAG3	U47924.31
LAG3	EMG1
LAG3	MIR141
LAG3	MIR200C
LAG3	PHB2
LAG3	SCARNA12
LAG3	U47924.27
LAG3	U47924.29
LAG3	CLSTN3
LAG3	RBP5
LAG3	RP11-273B20.1
LAG3	ARHGAP9
LAG3	MARS
MLF2	CD4
MLF2	GPR162
MLF2	LEPREL2
MLF2	GNB3
MLF2	CDCA3
MLF2	USP5
MLF2	LRRC23
MLF2	RPL13P5
MLF2	SPSB2
MLF2	TPI1
MLF2	ATN1
MLF2	C12orf57
MLF2	RNU7-1
MLF2	PTPN6
MLF2	U47924.31
MLF2	EMG1
MLF2	MIR141
MLF2	MIR200C
MLF2	PHB2
MLF2	SCARNA12
MLF2	U47924.27
MLF2	U47924.29
MLF2	CLSTN3
MLF2	RBP5
MLF2	RP11-273B20.1
MLF2	ARHGAP9
MLF2	MARS
CD4	GPR162
CD4	LEPREL2
CD4	GNB3
CD4	CDCA3
CD4	USP5
CD4	LRRC23
CD4	RPL13P5
CD4	SPSB2
CD4	TPI1
CD4	ATN1
CD4	C12orf57
CD4	RNU7-1
CD4	PTPN6
CD4	U47924.31
CD4	EMG1
CD4	MIR141
CD4	MIR200C
CD4	PHB2
CD4	SCARNA12
CD4	U47924.27
CD4	U47924.29
CD4	CLSTN3
CD4	RBP5
CD4	RP11-273B20.1
CD4	ARHGAP9
CD4	MARS
GPR162	LEPREL2
GPR162	GNB3
GPR162	CDCA3
GPR162	USP5
GPR162	LRRC23
GPR162	RPL13P5
GPR162	SPSB2
GPR162	TPI1
GPR162	ATN1
GPR162	C12orf57
GPR162	RNU7-1
GPR162	PTPN6
GPR162	U47924.31
GPR162	EMG1
GPR162	MIR141
GPR162	MIR200C
GPR162	PHB2
GPR162	SCARNA12
GPR162	U47924.27
GPR162	U47924.29
GPR162	CLSTN3
GPR162	RBP5
GPR162	RP11-273B20.1
GPR162	ARHGAP9
GPR162	MARS
LEPREL2	GNB3
LEPREL2	CDCA3
LEPREL2	USP5
LEPREL2	LRRC23
LEPREL2	RPL13P5
LEPREL2	SPSB2
LEPREL2	TPI1
LEPREL2	ATN1
LEPREL2	C12orf57
LEPREL2	RNU7-1
LEPREL2	PTPN6
LEPREL2	U47924.31
LEPREL2	EMG1
LEPREL2	MIR141
LEPREL2	MIR200C
LEPREL2	PHB2
LEPREL2	SCARNA12
LEPREL2	U47924.27
LEPREL2	U47924.29
LEPREL2	CLSTN3
LEPREL2	RBP5
LEPREL2	RP11-273B20.1
LEPREL2	ARHGAP9
LEPREL2	MARS
GNB3	CDCA3
GNB3	USP5
GNB3	LRRC23
GNB3	RPL13P5
GNB3	SPSB2
GNB3	TPI1
GNB3	ATN1
GNB3	C12orf57
GNB3	RNU7-1
GNB3	PTPN6
GNB3	U47924.31
GNB3	EMG1
GNB3	MIR141
GNB3	MIR200C
GNB3	PHB2
GNB3	SCARNA12
GNB3	U47924.27
GNB3	U47924.29
GNB3	CLSTN3
GNB3	RBP5
GNB3	RP11-273B20.1
GNB3	ARHGAP9
GNB3	MARS
CDCA3	USP5
CDCA3	LRRC23
CDCA3	RPL13P5
CDCA3	SPSB2
CDCA3	TPI1
CDCA3	ATN1
CDCA3	C12orf57
CDCA3	RNU7-1
CDCA3	PTPN6
CDCA3	U47924.31
CDCA3	EMG1
CDCA3	MIR141
CDCA3	MIR200C
CDCA3	PHB2
CDCA3	SCARNA12
CDCA3	U47924.27
CDCA3	U47924.29
CDCA3	CLSTN3
CDCA3	RBP5
CDCA3	RP11-273B20.1
CDCA3	ARHGAP9
CDCA3	MARS
USP5	LRRC23
USP5	RPL13P5
USP5	SPSB2
USP5	TPI1
USP5	ATN1
USP5	C12orf57
USP5	RNU7-1
USP5	PTPN6
USP5	U47924.31
USP5	EMG1
USP5	MIR141
USP5	MIR200C
USP5	PHB2
USP5	SCARNA12
USP5	U47924.27
USP5	U47924.29
USP5	CLSTN3
USP5	RBP5
USP5	RP11-273B20.1
USP5	ARHGAP9
USP5	MARS
LRRC23	RPL13P5
LRRC23	SPSB2
LRRC23	TPI1
LRRC23	ATN1
LRRC23	C12orf57
LRRC23	RNU7-1
LRRC23	PTPN6
LRRC23	U47924.31
LRRC23	EMG1
LRRC23	MIR141
LRRC23	MIR200C
LRRC23	PHB2
LRRC23	SCARNA12
LRRC23	U47924.27
LRRC23	U47924.29
LRRC23	CLSTN3
LRRC23	RBP5
LRRC23	RP11-273B20.1
LRRC23	ARHGAP9
LRRC23	MARS
RPL13P5	SPSB2
RPL13P5	TPI1
RPL13P5	ATN1
RPL13P5	C12orf57
RPL13P5	RNU7-1
RPL13P5	PTPN6
RPL13P5	U47924.31
RPL13P5	EMG1
RPL13P5	MIR141
RPL13P5	MIR200C
RPL13P5	PHB2
RPL13P5	SCARNA12
RPL13P5	U47924.27
RPL13P5	U47924.29
RPL13P5	CLSTN3
RPL13P5	RBP5
RPL13P5	RP11-273B20.1
RPL13P5	ARHGAP9
RPL13P5	MARS
SPSB2	TPI1
SPSB2	ATN1
SPSB2	C12orf57
SPSB2	RNU7-1
SPSB2	PTPN6
SPSB2	U47924.31
SPSB2	EMG1
SPSB2	MIR141
SPSB2	MIR200C
SPSB2	PHB2
SPSB2	SCARNA12
SPSB2	U47924.27
SPSB2	U47924.29
SPSB2	CLSTN3
SPSB2	RBP5
SPSB2	RP11-273B20.1
SPSB2	ARHGAP9
SPSB2	MARS
TPI1	ATN1
TPI1	C12orf57
TPI1	RNU7-1
TPI1	PTPN6
TPI1	U47924.31
TPI1	EMG1
TPI1	MIR141
TPI1	MIR200C
TPI1	PHB2
TPI1	SCARNA12
TPI1	U47924.27
TPI1	U47924.29
TPI1	CLSTN3
TPI1	RBP5
TPI1	RP11-273B20.1
TPI1	ARHGAP9
TPI1	MARS
ATN1	C12orf57
ATN1	RNU7-1
ATN1	PTPN6
ATN1	U47924.31
ATN1	EMG1
ATN1	MIR141
ATN1	MIR200C
ATN1	PHB2
ATN1	SCARNA12
ATN1	U47924.27
ATN1	U47924.29
ATN1	CLSTN3
ATN1	RBP5
ATN1	RP11-273B20.1
ATN1	ARHGAP9
ATN1	MARS
C12orf57	RNU7-1
C12orf57	PTPN6
C12orf57	U47924.31
C12orf57	EMG1
C12orf57	MIR141
C12orf57	MIR200C
C12orf57	PHB2
C12orf57	SCARNA12
C12orf57	U47924.27
C12orf57	U47924.29
C12orf57	CLSTN3
C12orf57	RBP5
C12orf57	RP11-273B20.1
C12orf57	ARHGAP9
C12orf57	MARS
RNU7-1	PTPN6
RNU7-1	U47924.31
RNU7-1	EMG1
RNU7-1	MIR141
RNU7-1	MIR200C
RNU7-1	PHB2
RNU7-1	SCARNA12
RNU7-1	U47924.27
RNU7-1	U47924.29
RNU7-1	CLSTN3
RNU7-1	RBP5
RNU7-1	RP11-273B20.1
RNU7-1	ARHGAP9
RNU7-1	MARS
PTPN6	U47924.31
PTPN6	EMG1
PTPN6	MIR141
PTPN6	MIR200C
PTPN6	PHB2
PTPN6	SCARNA12
PTPN6	U47924.27
PTPN6	U47924.29
PTPN6	CLSTN3
PTPN6	RBP5
PTPN6	RP11-273B20.1
PTPN6	ARHGAP9
PTPN6	MARS
U47924.31	EMG1
U47924.31	MIR141
U47924.31	MIR200C
U47924.31	PHB2
U47924.31	SCARNA12
U47924.31	U47924.27
U47924.31	U47924.29
U47924.31	CLSTN3
U47924.31	RBP5
U47924.31	RP11-273B20.1
U47924.31	ARHGAP9
U47924.31	MARS
EMG1	MIR141
EMG1	MIR200C
EMG1	PHB2
EMG1	SCARNA12
EMG1	U47924.27
EMG1	U47924.29
EMG1	CLSTN3
EMG1	RBP5
EMG1	RP11-273B20.1
EMG1	ARHGAP9
EMG1	MARS
MIR141	MIR200C
MIR141	PHB2
MIR141	SCARNA12
MIR141	U47924.27
MIR141	U47924.29
MIR141	CLSTN3
MIR141	RBP5
MIR141	RP11-273B20.1
MIR141	ARHGAP9
MIR141	MARS
MIR200C	PHB2
MIR200C	SCARNA12
MIR200C	U47924.27
MIR200C	U47924.29
MIR200C	CLSTN3
MIR200C	RBP5
MIR200C	RP11-273B20.1
MIR200C	ARHGAP9
MIR200C	MARS
PHB2	SCARNA12
PHB2	U47924.27
PHB2	U47924.29
PHB2	CLSTN3
PHB2	RBP5
PHB2	RP11-273B20.1
PHB2	ARHGAP9
PHB2	MARS
SCARNA12	U47924.27
SCARNA12	U47924.29
SCARNA12	CLSTN3
SCARNA12	RBP5
SCARNA12	RP11-273B20.1
SCARNA12	ARHGAP9
SCARNA12	MARS
U47924.27	U47924.29
U47924.27	CLSTN3
U47924.27	RBP5
U47924.27	RP11-273B20.1
U47924.27	ARHGAP9
U47924.27	MARS
U47924.29	CLSTN3
U47924.29	RBP5
U47924.29	RP11-273B20.1
U47924.29	ARHGAP9
U47924.29	MARS
CLSTN3	RBP5
CLSTN3	RP11-273B20.1
CLSTN3	ARHGAP9
CLSTN3	MARS
RBP5	RP11-273B20.1
RBP5	ARHGAP9
RBP5	MARS
RP11-273B20.1	ARHGAP9
RP11-273B20.1	MARS
ARHGAP9	MARS
EPS8	STRAP
SLC38A1	RP11-474P2.2
SLC38A1	RP11-96H19.1
SLC38A1	SLC38A2
SLC38A1	RP1-197B17.3
SLC38A1	RPAP3
SLC38A1	RAPGEF3
SLC38A1	SLC48A1
RP11-474P2.2	RP11-96H19.1
RP11-474P2.2	SLC38A2
RP11-474P2.2	RP1-197B17.3
RP11-474P2.2	RPAP3
RP11-474P2.2	RAPGEF3
RP11-474P2.2	SLC48A1
RP11-96H19.1	SLC38A2
RP11-96H19.1	RP1-197B17.3
RP11-96H19.1	RPAP3
RP11-96H19.1	RAPGEF3
RP11-96H19.1	SLC48A1
SLC38A2	RP1-197B17.3
SLC38A2	RPAP3
SLC38A2	RAPGEF3
SLC38A2	SLC48A1
RP1-197B17.3	RPAP3
RP1-197B17.3	RAPGEF3
RP1-197B17.3	SLC48A1
RPAP3	RAPGEF3
RPAP3	SLC48A1
RAPGEF3	SLC48A1
RNU6-940P	WNT10B
RNU6-940P	WNT1
WNT10B	WNT1
C12orf80	KRT80
DGKA	WIBG
ESYT1	ZC3H10
ESYT1	INHBE
ESYT1	GLI1
ESYT1	ARHGAP9
ESYT1	MARS
ESYT1	RN7SL312P
ESYT1	RNU6-594P
ESYT1	PIP4K2C
ESYT1	AC025165.8
ESYT1	ARHGEF25
ESYT1	DTX3
ESYT1	SLC26A10
ESYT1	AGAP2-AS1
ESYT1	OS9
ESYT1	RP11-571M6.7
ESYT1	RP11-571M6.8
ESYT1	AGAP2
ESYT1	TSPAN31
ESYT1	CDK4
ESYT1	MARCH9
ESYT1	CYP27B1
ESYT1	AVIL
ESYT1	CTDSP2
ESYT1	RP11-620J15.1
ZC3H10	INHBE
ZC3H10	GLI1
ZC3H10	ARHGAP9
ZC3H10	MARS
ZC3H10	RN7SL312P
ZC3H10	RNU6-594P
ZC3H10	PIP4K2C
ZC3H10	AC025165.8
ZC3H10	ARHGEF25
ZC3H10	DTX3
ZC3H10	SLC26A10
ZC3H10	AGAP2-AS1
ZC3H10	OS9
ZC3H10	RP11-571M6.7
ZC3H10	RP11-571M6.8
ZC3H10	AGAP2
ZC3H10	TSPAN31
ZC3H10	CDK4
ZC3H10	MARCH9
ZC3H10	CYP27B1
ZC3H10	AVIL
ZC3H10	CTDSP2
ZC3H10	RP11-620J15.1
INHBE	GLI1
INHBE	ARHGAP9
INHBE	MARS
INHBE	RN7SL312P
INHBE	RNU6-594P
INHBE	PIP4K2C
INHBE	AC025165.8
INHBE	ARHGEF25
INHBE	DTX3
INHBE	SLC26A10
INHBE	AGAP2-AS1
INHBE	OS9
INHBE	RP11-571M6.7
INHBE	RP11-571M6.8
INHBE	AGAP2
INHBE	TSPAN31
INHBE	CDK4
INHBE	MARCH9
INHBE	CYP27B1
INHBE	AVIL
INHBE	CTDSP2
INHBE	RP11-620J15.1
GLI1	ARHGAP9
GLI1	MARS
GLI1	RN7SL312P
GLI1	RNU6-594P
GLI1	PIP4K2C
GLI1	AC025165.8
GLI1	ARHGEF25
GLI1	DTX3
GLI1	SLC26A10
GLI1	AGAP2-AS1
GLI1	OS9
GLI1	RP11-571M6.7
GLI1	RP11-571M6.8
GLI1	AGAP2
GLI1	TSPAN31
GLI1	CDK4
GLI1	MARCH9
GLI1	CYP27B1
GLI1	AVIL
GLI1	CTDSP2
GLI1	RP11-620J15.1
ARHGAP9	RN7SL312P
ARHGAP9	RNU6-594P
ARHGAP9	PIP4K2C
ARHGAP9	AC025165.8
ARHGAP9	ARHGEF25
ARHGAP9	DTX3
ARHGAP9	SLC26A10
ARHGAP9	AGAP2-AS1
ARHGAP9	OS9
ARHGAP9	RP11-571M6.7
ARHGAP9	RP11-571M6.8
ARHGAP9	AGAP2
ARHGAP9	TSPAN31
ARHGAP9	CDK4
ARHGAP9	MARCH9
ARHGAP9	CYP27B1
ARHGAP9	AVIL
ARHGAP9	CTDSP2
ARHGAP9	RP11-620J15.1
MARS	RN7SL312P
MARS	RNU6-594P
MARS	PIP4K2C
MARS	AC025165.8
MARS	ARHGEF25
MARS	DTX3
MARS	SLC26A10
MARS	AGAP2-AS1
MARS	OS9
MARS	RP11-571M6.7
MARS	RP11-571M6.8
MARS	AGAP2
MARS	TSPAN31
MARS	CDK4
MARS	MARCH9
MARS	CYP27B1
MARS	AVIL
MARS	CTDSP2
MARS	RP11-620J15.1
RN7SL312P	RNU6-594P
RN7SL312P	PIP4K2C
RN7SL312P	AC025165.8
RN7SL312P	ARHGEF25
RN7SL312P	DTX3
RN7SL312P	SLC26A10
RN7SL312P	AGAP2-AS1
RN7SL312P	OS9
RN7SL312P	RP11-571M6.7
RN7SL312P	RP11-571M6.8
RN7SL312P	AGAP2
RN7SL312P	TSPAN31
RN7SL312P	CDK4
RN7SL312P	MARCH9
RN7SL312P	CYP27B1
RN7SL312P	AVIL
RN7SL312P	CTDSP2
RN7SL312P	RP11-620J15.1
RNU6-594P	PIP4K2C
RNU6-594P	AC025165.8
RNU6-594P	ARHGEF25
RNU6-594P	DTX3
RNU6-594P	SLC26A10
RNU6-594P	AGAP2-AS1
RNU6-594P	OS9
RNU6-594P	RP11-571M6.7
RNU6-594P	RP11-571M6.8
RNU6-594P	AGAP2
RNU6-594P	TSPAN31
RNU6-594P	CDK4
RNU6-594P	MARCH9
RNU6-594P	CYP27B1
RNU6-594P	AVIL
RNU6-594P	CTDSP2
RNU6-594P	RP11-620J15.1
PIP4K2C	AC025165.8
PIP4K2C	ARHGEF25
PIP4K2C	DTX3
PIP4K2C	SLC26A10
PIP4K2C	AGAP2-AS1
PIP4K2C	OS9
PIP4K2C	RP11-571M6.7
PIP4K2C	RP11-571M6.8
PIP4K2C	AGAP2
PIP4K2C	TSPAN31
PIP4K2C	CDK4
PIP4K2C	MARCH9
PIP4K2C	CYP27B1
PIP4K2C	AVIL
PIP4K2C	CTDSP2
PIP4K2C	RP11-620J15.1
AC025165.8	ARHGEF25
AC025165.8	DTX3
AC025165.8	SLC26A10
AC025165.8	AGAP2-AS1
AC025165.8	OS9
AC025165.8	RP11-571M6.7
AC025165.8	RP11-571M6.8
AC025165.8	AGAP2
AC025165.8	TSPAN31
AC025165.8	CDK4
AC025165.8	MARCH9
AC025165.8	CYP27B1
AC025165.8	AVIL
AC025165.8	CTDSP2
AC025165.8	RP11-620J15.1
ARHGEF25	DTX3
ARHGEF25	SLC26A10
ARHGEF25	AGAP2-AS1
ARHGEF25	OS9
ARHGEF25	RP11-571M6.7
ARHGEF25	RP11-571M6.8
ARHGEF25	AGAP2
ARHGEF25	TSPAN31
ARHGEF25	CDK4
ARHGEF25	MARCH9
ARHGEF25	CYP27B1
ARHGEF25	AVIL
ARHGEF25	CTDSP2
ARHGEF25	RP11-620J15.1
DTX3	SLC26A10
DTX3	AGAP2-AS1
DTX3	OS9
DTX3	RP11-571M6.7
DTX3	RP11-571M6.8
DTX3	AGAP2
DTX3	TSPAN31
DTX3	CDK4
DTX3	MARCH9
DTX3	CYP27B1
DTX3	AVIL
DTX3	CTDSP2
DTX3	RP11-620J15.1
SLC26A10	AGAP2-AS1
SLC26A10	OS9
SLC26A10	RP11-571M6.7
SLC26A10	RP11-571M6.8
SLC26A10	AGAP2
SLC26A10	TSPAN31
SLC26A10	CDK4
SLC26A10	MARCH9
SLC26A10	CYP27B1
SLC26A10	AVIL
SLC26A10	CTDSP2
SLC26A10	RP11-620J15.1
AGAP2-AS1	OS9
AGAP2-AS1	RP11-571M6.7
AGAP2-AS1	RP11-571M6.8
AGAP2-AS1	AGAP2
AGAP2-AS1	TSPAN31
AGAP2-AS1	CDK4
AGAP2-AS1	MARCH9
AGAP2-AS1	CYP27B1
AGAP2-AS1	AVIL
AGAP2-AS1	CTDSP2
AGAP2-AS1	RP11-620J15.1
OS9	RP11-571M6.7
OS9	RP11-571M6.8
OS9	AGAP2
OS9	TSPAN31
OS9	CDK4
OS9	MARCH9
OS9	CYP27B1
OS9	AVIL
OS9	CTDSP2
OS9	RP11-620J15.1
RP11-571M6.7	RP11-571M6.8
RP11-571M6.7	AGAP2
RP11-571M6.7	TSPAN31
RP11-571M6.7	CDK4
RP11-571M6.7	MARCH9
RP11-571M6.7	CYP27B1
RP11-571M6.7	AVIL
RP11-571M6.7	CTDSP2
RP11-571M6.7	RP11-620J15.1
RP11-571M6.8	AGAP2
RP11-571M6.8	TSPAN31
RP11-571M6.8	CDK4
RP11-571M6.8	MARCH9
RP11-571M6.8	CYP27B1
RP11-571M6.8	AVIL
RP11-571M6.8	CTDSP2
RP11-571M6.8	RP11-620J15.1
AGAP2	TSPAN31
AGAP2	CDK4
AGAP2	MARCH9
AGAP2	CYP27B1
AGAP2	AVIL
AGAP2	CTDSP2
AGAP2	RP11-620J15.1
TSPAN31	CDK4
TSPAN31	MARCH9
TSPAN31	CYP27B1
TSPAN31	AVIL
TSPAN31	CTDSP2
TSPAN31	RP11-620J15.1
CDK4	MARCH9
CDK4	CYP27B1
CDK4	AVIL
CDK4	CTDSP2
CDK4	RP11-620J15.1
MARCH9	CYP27B1
MARCH9	AVIL
MARCH9	CTDSP2
MARCH9	RP11-620J15.1
CYP27B1	AVIL
CYP27B1	CTDSP2
CYP27B1	RP11-620J15.1
AVIL	CTDSP2
AVIL	RP11-620J15.1
CTDSP2	RP11-620J15.1
RAB3IP	RP11-588G21.2
RAB3IP	CNOT2
