gene	2292873_REL	2410163_REL	2297941_REL	974025_REL	2463247_REL	2260671_REL	2297625_REL	1825001_REL	2430935_REL	2264225_REL
LIMS3-LOC440895	-8.745604	-9.180104	-8.362814	-15.82216	-11.67286	-13.09547	-10.31287	-8.154424	-14.93866	-9.206218
LIMS3	-4.292539	-5.514988	-4.800342	-15.82216	-9.76423	-11.72276	-4.987507	-5.922861	-11.64244	-4.750149
LIN28A	-3.766974	-1.745034	-2.545649	-7.911081	-2.213194	-3.486286	-4.20692	-7.546208	-3.880852	-2.997097
LIN28B	-7.396936	-7.540128	-7.296482	1.567163	-5.714096	-0.2852211	-7.42035	-0.5348034	-7.469332	-7.492143
LIN37	2.87484	2.574004	2.245381	2.661846	2.692637	3.334111	2.97091	3.182741	3.01509	3.390812
LIN52	1.742109	1.479457	2.448942	0.4593224	0.5922949	1.124486	1.460232	0.5801583	1.443189	1.505074
LIN54	5.707023	5.667691	6.122199	6.27068	5.540978	5.790412	5.617122	5.756981	5.61652	6.039779
LIN7A	5.046003	4.891608	2.62179	5.242706	5.228846	4.790538	2.942481	3.899089	2.604085	2.622929
LIN7B	-0.2821851	0.6828908	-0.1122513	-2.221085	-0.6192714	0.05141405	-0.1019032	-0.02718045	0.4060853	0.7495922
LIN7C	4.416114	4.434053	4.379103	5.254266	4.664896	4.389044	4.448003	4.301106	4.570196	3.761421
LIN9	3.111483	3.125385	3.372998	3.285646	3.510221	3.098584	2.64108	2.576281	2.349563	3.869734
LINGO1	-4.771007	-3.388167	-3.937712	0.6380376	-3.091074	-3.090954	-7.42035	-7.546208	-5.788622	-7.492143
LINGO2	-7.396936	-2.188005	-7.296482	-7.911081	-5.714096	-0.6810644	-5.510189	-2.133252	-0.2955972	-5.293133
LINGO3	4.005214	2.144771	3.84333	0.3069581	2.913078	3.313849	2.853669	3.577704	2.224498	3.531859
LINGO4	-3.102526	-2.95104	-5.784644	-7.911081	-3.485741	-6.136049	-0.7720803	-7.546208	-5.788622	-7.492143
LINS1	3.969479	3.885284	3.304128	3.55767	3.385879	4.194416	4.375422	4.324721	4.920204	3.381176
LIPA	5.479819	6.036963	6.276163	4.99225	5.225059	6.296637	5.944732	7.218562	5.566997	6.907396
LIPC	-0.0536008	-0.1057757	0.2582972	0.164857	0.523488	0.06440947	1.850009	0.5297166	1.995978	-0.6804033
LIPE	1.964893	2.55753	1.875666	1.085366	2.363134	1.926914	2.342118	2.167185	2.794715	3.113315
LIPF	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-5.405339	-7.42035	-7.546208	-7.469332	-6.008871
LIPG	-6.372217	-7.540128	-7.296482	-4.007513	-4.030805	-4.561528	-6.16984	-7.546208	-7.469332	-7.492143
LIPH	-2.179329	-5.909183	-5.062759	-0.2671648	-5.714096	-0.6383251	-1.797597	-1.673204	-1.776271	-3.116823
LIPI	-2.349421	-4.01835	-2.047241	-7.911081	-7.64205	-3.646458	-7.42035	-7.546208	-5.788622	-7.492143
LIPJ	-5.035658	-3.388167	-7.296482	-2.430746	-7.64205	-6.136049	-3.8313	-7.546208	-7.469332	-4.8169
LIPK	-5.779108	-7.540128	-7.296482	-7.911081	-3.485741	-5.405339	-7.42035	-7.546208	-5.788622	-4.8169
LIPM	-5.779108	-7.540128	-7.296482	-0.0243617	-0.4163789	-0.5367084	-2.32856	-7.546208	-2.474661	-1.62261
LIPN	1.07401	0.5779035	-5.784644	5.04518	3.186673	4.297764	3.311175	-5.475682	3.255943	1.972929
LIPT1	1.666013	1.628848	0.9191816	2.110848	1.426148	2.207325	2.13557	1.420332	1.772425	1.315725
LIPT2	0.1753855	-0.553382	0.5176801	-1.565869	-0.1018051	-0.7029184	0.4334938	-0.4994523	0.1388526	-1.270485
LITAF	7.217007	6.747699	7.884321	7.616619	7.251484	9.434445	8.349805	8.54655	7.916926	7.530975
LIX1L	-4.030814	-7.540128	-2.359717	-7.911081	-7.64205	-2.06335	-6.16984	-0.7258519	-1.776271	-4.459463
LIX1	4.737547	4.614096	4.882722	3.64808	4.673655	4.24452	4.969734	5.340467	5.216225	4.351484
LLGL1	3.517793	4.114656	3.659208	2.597608	3.860547	3.721208	4.351722	4.96597	4.84784	4.104511
LLGL2	3.70531	4.133302	3.67526	1.842753	3.021845	3.994206	4.052476	5.81034	5.374377	3.067702
LLPH	3.530877	3.411679	3.775457	4.426322	3.470562	3.646479	3.425866	4.102598	3.208164	3.614075
LMAN1L	6.650497	7.236041	7.090187	7.770217	7.065403	6.28818	6.520757	6.763973	6.544962	6.376871
LMAN1	-3.766974	-2.264047	-3.698309	-7.911081	-3.091074	-1.954483	-3.076262	-2.9976	-0.7595544	-3.729715
LMAN2L	7.564693	7.550283	7.480902	6.084633	7.300631	7.060606	6.860496	7.70241	7.115917	7.942594
LMAN2	3.526273	3.000951	3.586095	1.498463	3.078106	2.267564	3.44092	2.812622	3.16677	3.027676
LMBR1L	4.596785	5.158336	4.731649	5.900192	5.486435	4.736758	5.3461	5.095164	4.898693	5.795329
LMBR1	5.142677	4.868979	5.022082	4.393343	4.597035	5.504541	5.733259	5.096609	5.793041	4.948018
LMBRD1	5.993044	5.877444	6.288825	7.015103	4.947583	6.610298	6.250665	6.020905	5.975633	4.900146
LMBRD2	4.824503	4.175295	4.570059	4.300286	3.780246	4.256601	4.308994	4.048389	4.494143	4.028949
LMCD1	-1.648402	-4.309213	-3.0098	-7.911081	-1.547737	-3.211084	-1.349869	-2.133252	-2.689531	-3.390964
LMF1	3.699187	4.510215	4.781933	1.257167	3.486919	3.254134	4.46072	4.309851	4.551173	3.552856
LMF2	5.113812	5.416471	5.512574	3.44305	5.241754	5.024648	5.268363	6.035289	5.409024	6.254227
LMLN	2.465813	3.385475	2.245381	1.885858	1.977148	2.221898	1.859643	1.610306	1.912577	2.252029
LMNA	7.278876	7.444418	7.196197	8.265122	5.426927	6.948322	4.670948	9.060298	5.996597	5.204467
LMNB1	7.01197	6.623783	7.535414	6.33158	7.405449	7.257431	6.703839	6.576362	5.978199	8.043184
LMNB2	6.919821	6.522922	7.430862	5.423504	7.060706	6.114171	6.164867	7.59305	6.231015	8.161091
LMO1	-7.396936	-4.309213	-3.153613	-7.911081	-7.64205	-7.690131	1.585508	-7.546208	-1.776271	-7.492143
LMO2	6.048017	5.17643	6.152376	4.96805	5.639371	5.156415	5.388869	4.444146	5.788824	5.5606
LMO3	-3.892871	-3.388167	-1.732919	-2.676142	-4.030805	-3.82666	-4.20692	-1.840055	-3.880852	-4.173232
LMO4	2.917661	3.287325	0.3544758	1.845667	3.567738	3.155865	3.264794	3.612454	3.989933	3.053906
LMO7	3.995253	4.14713	4.809465	3.938864	4.530214	3.874798	4.618003	3.810313	4.329731	3.385314
LMOD1	-2.542282	-0.1233747	-3.0098	1.07547	-2.31034	-2.243798	-1.838556	-4.658528	-2.287684	-2.285952
LMOD2	-0.3259175	1.883556	0.4816229	-1.418746	0.278262	0.3562278	0.006146831	0.1832507	1.076752	-0.8516064
LMOD3	-3.892871	-5.909183	-5.784644	-2.744617	-7.64205	-4.032627	-6.16984	-7.546208	-5.788622	-6.008871
LMTK2	3.896429	5.130763	3.889928	6.163677	5.431159	6.209384	5.156541	5.228964	5.284164	4.39864
LMTK3	-0.7336966	1.325819	-0.963337	0.2727233	-0.145957	-0.0711336	1.318384	1.806676	2.004955	-1.971861
LMX1A	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LMX1B	-4.547462	-7.540128	-7.296482	-7.911081	-7.64205	-4.032627	-7.42035	-5.475682	-7.469332	-7.492143
LNP1	-2.101256	-3.569265	-1.102365	-2.430746	-3.274954	-2.450087	-1.644484	-2.24591	-3.087168	-1.811734
LNPEP	7.179133	7.458811	7.686432	7.103961	6.865161	7.38382	7.429181	7.284694	7.656289	7.378813
LNX1	1.022627	1.634094	1.317179	2.446483	0.5375144	0.516118	1.395473	0.8642095	-0.05273655	-0.05419259
LNX2	4.148423	3.520505	5.109343	3.458361	3.457712	3.71607	3.932074	4.010572	3.454111	3.363108
LOC100009676	-5.360015	-5.909183	-7.296482	-6.453914	-5.714096	-5.405339	-6.16984	-7.546208	-3.430105	-5.293133
LOC100101266	-0.5539329	-1.590183	0.9721175	-2.038063	-1.137988	-2.525971	-1.506073	-7.546208	-1.180142	0.7495922
LOC100101938	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC100124692	-0.2502343	0.09019596	-3.313366	5.102342	2.866611	4.512717	1.309038	-0.3983168	2.728519	4.191355
LOC100125556	0.2665494	1.047761	1.151119	-4.390769	1.372384	-0.5367084	2.132924	-0.8099673	-0.2521741	-0.5067851
LOC100126784	-6.372217	-1.745034	-7.296482	-2.892164	-3.485741	-2.690875	-7.42035	-7.546208	-7.469332	-7.492143
LOC100127888	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC100128023	-7.396936	-7.540128	-7.296482	-6.453914	-7.64205	-7.690131	-4.439177	-7.546208	-7.469332	-7.492143
LOC100128076	-4.547462	-5.909183	-7.296482	-7.911081	-4.917333	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC100128164	-3.444241	-3.082562	-3.493036	-3.056537	-3.732684	-1.078023	-3.177723	-3.759446	-3.430105	-3.934497
LOC100128191	-6.372217	-7.540128	-5.062759	-7.911081	-7.64205	-4.272975	-7.42035	-7.546208	-5.033246	-3.934497
LOC100128239	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-6.16984	-7.546208	-7.469332	-7.492143
LOC100128288	0.08643508	-1.364137	1.211072	-2.375406	-0.8554411	-0.5968157	0.8426595	-1.38818	-0.7902817	-0.9876646
LOC100128292	-6.372217	-7.540128	-5.784644	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC100128542	-3.26329	-1.858348	-3.313366	-7.911081	-4.030805	-0.6174211	-0.06498007	-3.458577	0.2181822	-3.934497
LOC100128554	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC100128573	0.9140233	1.094185	1.453728	0.1741603	0.04288196	1.294055	1.294904	-0.5710426	1.772425	0.1797716
LOC100128640	-7.396936	-7.540128	-7.296482	-6.453914	-7.64205	-6.136049	-7.42035	-7.546208	-7.469332	-7.492143
LOC100128675	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-4.8169
LOC100128788	-7.396936	-7.540128	-7.296482	-6.453914	-7.64205	-6.136049	-7.42035	-7.546208	-7.469332	-6.008871
LOC100128811	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC100128822	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-4.561528	-7.42035	-7.546208	-5.033246	-6.008871
LOC100128842	-6.372217	-7.540128	-7.296482	-7.911081	-7.64205	-4.272975	-7.42035	-7.546208	-3.880852	-7.492143
LOC100128977	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC100129034	-0.2821851	-0.2337307	-0.536256	1.591671	0.9266495	1.532501	0.6781694	-0.8099673	1.462867	0.4772098
LOC100129055	-5.035658	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-4.8169
LOC100129066	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC100129387	-4.771007	-4.01835	-5.062759	-7.911081	-3.274954	-3.486286	-5.059209	-7.546208	-2.378145	-4.459463
LOC100129534	-4.183355	-4.01835	-2.359717	-7.911081	-4.917333	-5.405339	-5.059209	-2.9976	-5.788622	-6.008871
LOC100129550	1.720774	-0.5297218	0.1704258	0.09799734	1.039372	0.8370688	0.4334938	-2.133252	0.7748061	1.361248
LOC100129637	1.167654	1.596961	1.337495	-3.242076	1.106775	1.130677	1.697191	3.024775	2.621698	1.725613
LOC100129716	-7.396936	-7.540128	-7.296482	-4.628873	-7.64205	-4.922602	-7.42035	-7.546208	-5.788622	-7.492143
LOC100129726	0.696297	-1.322887	0.3938101	-4.914196	-0.3895904	-0.2852211	0.1174137	-2.133252	-0.1292359	-0.0692119
LOC100129935	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC100130015	-5.779108	-4.673918	-7.296482	-5.743924	-7.64205	-6.136049	-3.674758	-7.546208	-7.469332	-7.492143
LOC100130093	-2.594813	-2.719283	-3.153613	-7.911081	-2.414502	-3.486286	-2.27136	-5.475682	-1.839134	-3.55042
LOC100130148	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC100130238	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC100130264	-6.372217	-7.540128	-7.296482	-7.911081	-4.917333	-6.136049	-7.42035	-7.546208	-7.469332	-6.008871
LOC100130274	-7.396936	-7.540128	-7.296482	-6.453914	-7.64205	-7.690131	-7.42035	-5.475682	-5.788622	-7.492143
LOC100130331	1.728812	1.989692	2.839228	0.7292241	-0.6507337	-1.260438	2.629863	3.251794	-2.287684	3.027676
LOC100130386	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-3.342133	-7.42035	-7.546208	-7.469332	-6.008871
LOC100130522	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC100130557	-4.547462	-4.673918	-7.296482	-7.911081	-4.407019	-4.032627	-5.059209	-3.759446	-3.087168	-4.8169
LOC100130581	0.2665494	-0.8430114	0.6535208	0.00721463	-1.183279	-0.2688297	0.2888549	0.2881249	-0.410242	-0.6804033
LOC100130691	-5.360015	-7.540128	-3.698309	-6.453914	-7.64205	-7.690131	-7.42035	-7.546208	-5.788622	-3.729715
LOC100130776	-3.766974	-7.540128	-3.0098	-5.743924	-3.274954	-2.980063	-4.716137	-7.546208	-2.689531	-4.459463
LOC100130872	-1.348668	-1.981326	-3.493036	-4.628873	-2.648526	-1.954483	-0.9402086	0.07015102	0.1388526	-3.729715
LOC100130932	0.317184	0.5448574	0.7476157	1.189964	0.3594646	-0.352715	0.006146831	1.078217	0.4723039	1.416202
LOC100130933	-2.395274	-1.639976	-1.850563	-7.911081	-2.213194	-1.627492	-1.924138	-7.546208	-1.776271	-1.714075
LOC100130987	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC100131193	-2.764962	-3.227287	-1.677509	-6.453914	-3.732684	-3.646458	-1.924138	-7.546208	-2.202561	-1.169924
LOC100131434	-0.03533473	0.1645959	2.078383	-1.028914	0.2272519	-0.159026	1.604732	0.6604961	0.8858737	0.963945
LOC100131496	-0.9222103	-1.406602	-2.759138	-3.455047	-1.010068	-0.7251085	-0.7720803	-4.140054	-0.4587786	-1.341644
LOC100131551	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC100131691	-4.771007	-7.540128	-4.224904	-2.488293	-7.64205	-4.272975	-4.716137	-4.140054	-5.788622	-7.492143
LOC100131726	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC100132111	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-6.136049	-7.42035	-7.546208	-3.880852	-7.492143
LOC100132215	-7.396936	-7.540128	-7.296482	-6.453914	-7.64205	-7.690131	-7.42035	-7.546208	-5.788622	-7.492143
LOC100132247	7.605235	8.48815	8.958938	7.659531	6.454135	7.149234	8.433599	8.671947	7.517346	8.502548
LOC100132287	-3.686522	-0.873299	-0.096707	0.592071	-2.28726	3.285341	2.714687	-2.533714	-7.115205	-2.855349
LOC100132288	1.126553	5.36589	-3.459042	-0.7368315	0.8227087	-1.228903	-2.756551	-0.041517	-0.9916705	2.312239
LOC100132354	-7.396936	-7.540128	-7.296482	-7.911081	-5.714096	-7.690131	-6.16984	-7.546208	-7.469332	-7.492143
LOC100132707	-0.1194172	0.1500197	-0.4180137	-1.310978	0.7084371	0.7592835	1.323034	0.2261195	0.7956466	0.3474973
LOC100132724	-1.139113	-0.553382	0.01092022	0.6312983	-2.414502	-0.9161049	-0.8536967	-3.458577	-0.7902817	0.1014563
LOC100132831	-7.396936	-7.540128	-5.784644	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC100132832	2.666059	3.377676	3.950538	3.057084	2.022733	2.791783	3.150397	2.805572	2.75802	3.327714
LOC100133050	-2.594813	-3.082562	-0.7482529	-7.911081	-5.714096	-7.690131	-2.216341	-2.368116	-4.54	-3.247392
LOC100133161	2.673019	3.966555	1.459918	4.885855	-0.1018051	6.312383	3.508825	1.778151	1.538998	2.632243
LOC100133308	-6.372217	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-3.880852	-7.492143
LOC100133331	5.826382	6.792233	6.365024	6.975659	4.856807	7.32842	6.490329	6.243932	5.909353	5.6
LOC100133469	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC100133545	-2.64933	-7.540128	-3.937712	-7.911081	-5.714096	-7.690131	-4.716137	-5.475682	-7.469332	-4.459463
LOC100133612	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-4.922602	-7.42035	-7.546208	-7.469332	-7.492143
LOC100133669	-7.396936	-7.540128	-7.296482	-6.453914	-7.64205	-7.690131	-4.716137	-7.546208	-7.469332	-2.433619
LOC100133893	-2.82645	-2.115772	-1.572692	-6.453914	-0.7157947	-3.646458	-0.8536967	-0.6463718	-1.263914	-3.390964
LOC100133920	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC100133957	-5.035658	-3.776404	-7.296482	-2.038063	-5.714096	-1.853258	-4.439177	-7.546208	-3.248471	-6.008871
LOC100133985	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-5.033246	-7.492143
LOC100133991	-3.26329	-4.673918	-3.153613	-7.911081	-4.407019	-2.007889	-3.533551	-4.140054	-1.776271	-3.247392
LOC100134229	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-4.922602	-7.42035	-7.546208	-4.54	-6.008871
LOC100134259	-5.035658	-5.909183	-5.784644	-7.911081	-7.64205	-7.690131	-6.16984	-3.759446	-7.469332	-3.934497
LOC100134368	-5.779108	-5.909183	-7.296482	-7.911081	-4.407019	-7.690131	-4.716137	-7.546208	-5.788622	-7.492143
LOC100134713	-3.444241	-1.800579	-2.359717	-4.628873	-2.213194	-2.377997	-2.015118	-1.931323	-3.248471	-1.016487
LOC100134868	-3.651187	-3.388167	-4.224904	-7.911081	-5.714096	-4.561528	-2.892524	-7.546208	-4.173105	-6.008871
LOC100144603	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC100144604	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC100169752	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC100170939	4.564962	4.649502	5.639359	4.426809	3.557449	4.12168	4.108771	4.355215	4.663142	4.035984
LOC100188947	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC100188949	-6.372217	-7.540128	-5.784644	-7.911081	-7.64205	-7.690131	-6.16984	-7.546208	-3.430105	-7.492143
LOC100189589	-2.395274	-4.309213	-1.17725	-7.911081	-2.213194	-5.405339	-2.98147	-3.458577	-4.173105	-2.433619
LOC100190938	-6.372217	-3.388167	-3.698309	-4.914196	-4.917333	-3.646458	-3.286863	-2.812682	-3.637946	-3.247392
LOC100190939	1.151798	1.23205	1.804475	-0.9061847	0.9993937	0.6341277	1.946593	1.006255	1.368651	0.9265784
LOC100190940	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC100190986	-7.396936	-7.540128	-5.784644	-7.911081	-7.64205	-4.561528	-6.16984	-7.546208	-7.469332	-6.008871
LOC100192378	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC100192379	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC100192426	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-5.788622	-7.492143
LOC100216001	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC100216545	-3.544006	-4.673918	-5.784644	-2.892164	-4.407019	-0.3018009	-5.510189	-5.475682	-1.22142	-2.688021
LOC100233209	-7.396936	-3.776404	-7.296482	-7.911081	-4.917333	-3.646458	-7.42035	-3.759446	-1.22142	-6.008871
LOC100240726	-6.372217	-5.909183	-4.224904	-7.911081	-7.64205	-7.690131	-6.16984	-7.546208	-7.469332	-7.492143
LOC100240734	-7.396936	-4.01835	-7.296482	-2.676142	-7.64205	-3.211084	-4.716137	-7.546208	-5.788622	-6.008871
LOC100240735	-7.396936	-7.540128	-3.937712	-3.242076	-7.64205	-2.690875	-2.98147	-2.648795	-3.637946	-4.8169
LOC100268168	-1.466089	-1.745034	-0.351457	-3.242076	-1.737368	-1.106868	-0.3907866	-2.028758	-0.5090051	-1.714075
LOC100270710	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC100270746	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC100270804	-6.372217	-7.540128	-7.296482	-7.911081	-7.64205	-6.136049	-7.42035	-7.546208	-7.469332	-7.492143
LOC100271722	-7.396936	-7.540128	-7.296482	-7.911081	-4.030805	-4.561528	-3.533551	-7.546208	-7.469332	-7.492143
LOC100271831	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC100271832	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC100271836	9.585488	10.99706	12.10308	11.32427	7.424592	11.42581	11.83567	11.71947	10.87544	11.14045
LOC100272146	1.02698	0.827303	1.76502	-0.8485252	-1.433885	0.1276866	0.5883111	-1.38818	0.3787227	0.2173907
LOC100272216	3.825117	4.874531	4.09178	4.606347	3.161986	5.582833	4.459136	4.129663	3.480093	3.24513
LOC100272217	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-6.136049	-7.42035	-7.546208	-7.469332	-7.492143
LOC100272228	-0.02628769	-0.2724752	1.006359	-2.081688	-0.7839289	-0.5367084	0.3077479	-0.8539387	0.2786476	0.2540537
LOC100286793	1.594502	0.6828908	1.416015	0.4894467	1.180137	1.191172	1.261376	0.9043567	1.311915	1.232432
LOC100286844	-5.779108	-7.540128	-7.296482	-7.911081	-5.714096	-7.690131	-5.059209	-7.546208	-5.788622	-7.492143
LOC100287227	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC100287704	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC100287718	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	0.2677511	-7.469332	-7.492143
LOC100288778	7.351927	7.431387	6.912564	6.650372	7.078054	6.533668	6.768557	7.479569	6.234597	5.054482
LOC100289341	-3.651187	-2.830513	-1.624149	-4.390769	-1.547737	-1.80519	-2.32856	-3.209755	-1.973728	-2.783873
LOC100302401	-6.372217	-5.909183	-7.296482	-7.911081	-5.714096	-6.136049	-7.42035	-7.546208	-7.469332	-6.008871
LOC100302640	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC100302650	-2.349421	-5.163194	-5.784644	-2.744617	-2.648526	-0.7476453	-6.16984	-3.759446	-1.716033	-3.116823
LOC100303728	-5.035658	-7.540128	-7.296482	-4.914196	-5.714096	-4.561528	-4.716137	-3.759446	-5.788622	-5.293133
LOC113230	0.6060874	-0.553382	0.6535208	0.6312983	0.2444564	0.246478	-1.924138	0.7659455	0.1550713	0.3699422
LOC115110	-2.179329	-3.082562	-5.062759	-3.704995	-1.879225	-0.7029184	-4.439177	-2.648795	-1.973728	-2.152006
LOC116437	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC121838	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC121952	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC126536	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC127841	-7.396936	-5.909183	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC134466	-7.396936	-7.540128	-3.698309	-7.911081	-7.64205	-7.690131	-5.059209	-7.546208	-3.087168	-2.357897
LOC143188	-5.035658	-7.540128	-7.296482	-5.743924	-7.64205	-7.690131	-5.510189	-7.546208	-3.430105	-3.55042
LOC143666	-7.396936	-7.540128	-7.296482	-4.914196	-7.64205	-4.922602	-4.439177	-7.546208	-7.469332	-7.492143
LOC144438	-5.779108	-4.309213	-3.493036	-5.743924	-4.917333	-4.032627	-7.42035	-7.546208	-1.904862	-7.492143
LOC144486	-7.396936	-7.540128	-7.296482	-4.914196	-7.64205	-6.136049	-7.42035	-7.546208	-7.469332	-7.492143
LOC144571	-4.030814	-2.115772	-3.0098	-7.911081	-4.030805	-2.980063	-2.98147	-2.501641	-0.07148448	-4.8169
LOC144742	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC144776	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC145474	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC145783	-7.396936	-7.540128	-7.296482	-7.911081	-5.714096	-6.136049	-7.42035	-7.546208	-7.469332	-7.492143
LOC145820	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC145837	-7.396936	-7.540128	-5.784644	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
LOC145845	-5.035658	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-1.150283	-7.469332	-7.492143
LOC146336	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-6.16984	-7.546208	-7.469332	-7.492143
