gene	2292873_REL	2410163_REL	2297941_REL	974025_REL	2463247_REL	2260671_REL	2297625_REL	1825001_REL	2430935_REL	2264225_REL	2620771_BL	2430935_BL	2295595_BL	2264225_BL	1794247_BL	2296723_BL	2502699_BL
PAQR4	2.616378	1.700619	2.843969	1.300291	3.053914	1.831316	1.955606	2.293489	1.67456	3.869734	1.590435	0.8010589	2.294197	2.197238	2.088276	2.892221	2.686722
PAQR5	-1.00866	-7.540128	-0.149465	-1.695425	0.3275299	-1.396268	-2.729564	1.665859	-2.689531	-1.202672	-7.44261	-4.218262	-7.516404	-3.511469	-2.826814	-3.760268	-3.338421
PAQR6	1.53768	2.424569	1.799602	0.8327211	2.0909	2.437015	1.866031	0.5635396	2.053349	4.343	2.223805	3.235087	2.03487	3.865356	2.069682	3.420366	2.414358
PAQR7	3.3438	1.553318	3.651115	1.752475	2.891397	2.069094	3.433413	1.179848	2.916261	2.949728	2.961446	1.903597	2.494392	3.340151	3.420277	3.158398	2.430216
PAQR8	1.396807	1.525356	2.26319	-0.9868338	3.092429	2.287097	2.402685	1.941409	3.00841	2.784117	-0.04357337	0.8214756	1.558302	2.495444	3.1727	1.989568	1.650331
PAQR9	1.902305	0.5336717	-7.296482	-2.548232	-0.5884805	0.3349356	-0.3756361	-7.546208	-1.549082	-4.459463	-5.881416	-2.707853	0.2820111	-3.20909	-1.228236	0.7780419	3.232077
PAR-SN	-2.64933	-2.719283	-1.17725	-3.344635	-2.928004	-2.309338	-2.015118	-3.209755	-0.886597	-1.86316	-0.401327	-2.707853	-1.359474	-0.7397076	-4.964409	-1.842057	-1.859255
PAR1	-7.396936	-5.909183	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
PAR4	-5.360015	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-3.986189	-7.404848	-7.702045	-7.526643	-7.766103
PAR5	0.8318284	1.204101	1.818997	0.03811463	0.2098397	-0.1144106	1.581632	-0.4994523	1.89337	-0.7513038	1.924654	0.1331919	1.539354	1.89017	-0.2363747	1.51893	0.7667607
PARD3B	0.8117883	4.865637	4.73612	2.903344	4.774812	2.731955	-0.8748432	-0.1315565	1.563508	4.77328	-3.775186	4.607496	4.375431	4.477196	3.679836	4.691525	-0.5643412
PARD3	3.87486	4.471904	-0.2269021	4.427782	3.618107	-1.469302	0.4161873	-5.475682	-0.886597	2.636878	-7.44261	-0.2162458	0.3046299	2.184315	0.6002374	3.521183	-0.5394192
PARD6A	0.3522935	0.6727293	0.7476157	-1.310978	1.153061	0.9108738	0.5883111	2.161675	1.788109	0.8327404	1.299749	0.7698815	0.9317293	0.7061359	0.4786501	1.436291	0.5164392
PARD6B	1.099031	0.9751989	1.275668	0.8789703	1.019521	0.6770641	1.869214	0.2048443	1.347636	0.3015319	0.3859306	-0.3242389	1.159748	0.6602089	-0.2134206	0.9238229	0.468099
PARD6G	0.6291741	-0.3122889	-1.256234	-1.235126	-0.08022569	-0.1440004	-2.062854	-0.5348034	-1.602614	0.8327404	-5.149251	-1.409064	-0.7343983	0.900388	-7.702045	-3.211085	-2.560086
PARG	3.962111	3.623014	4.499689	3.6296	3.503091	3.213877	4.17329	3.351967	4.213543	3.452581	3.797146	3.630334	3.894955	3.173604	4.263084	3.541093	3.739364
PARK2	-1.59392	1.787941	-1.850563	-6.453914	0.8723479	0.05141405	1.881877	-7.546208	1.818975	-1.045896	-1.369361	-0.9625802	1.159748	0.1372537	-0.1908261	0.8252005	-2.206228
PARK7	8.07648	7.786246	8.293566	7.26235	7.684874	7.441302	7.649061	7.850181	7.283546	7.926181	7.651879	7.173891	8.130066	7.6974	7.672028	8.011143	7.467186
PARL	6.007432	5.956269	6.112898	5.263012	5.622198	5.692054	5.577289	5.736277	5.503099	5.815401	5.859632	5.033272	5.868701	5.677346	5.809096	5.59908	5.484487
PARM1	-1.59392	2.330749	-5.784644	-1.050424	-1.671349	0.5717857	-1.924138	2.236969	0.5962663	-0.09972791	-1.923051	-0.4904489	3.575022	-0.06388971	1.033451	-0.4672098	0.2567046
PARN	5.826538	5.637641	6.409884	6.383386	5.323462	5.612998	5.798161	5.842984	5.740938	5.518839	6.067401	5.237473	5.750109	5.706166	6.278586	5.572033	5.531555
PARP10	8.484332	8.371908	8.813433	6.892764	8.005377	7.564044	8.473297	8.73644	8.543021	8.791798	8.876854	7.591305	9.255487	8.589482	7.696569	8.463259	8.751047
PARP11	5.550114	5.463648	5.568076	5.290809	5.835195	5.295865	5.917508	7.120783	5.980191	6.297681	5.587851	5.529237	5.624263	5.534459	4.650143	5.180587	5.461522
PARP12	3.687549	3.355613	3.968018	2.174813	3.0068	3.196274	3.947967	3.772852	3.928751	3.407182	3.925147	3.11617	3.435955	3.619939	2.228987	3.334963	3.785709
PARP14	4.166783	5.417992	3.938396	5.354596	5.288639	5.304791	5.701243	6.389817	5.537143	6.416495	5.587178	5.423018	4.830869	5.578028	5.721728	5.062557	5.930108
PARP15	6.67445	6.878898	7.125666	7.95111	6.657476	7.283193	7.763716	7.87817	7.385658	8.342142	7.519078	6.82723	6.707702	6.766805	7.525476	6.669821	8.252841
PARP16	4.323612	4.990542	4.811888	4.418515	3.965433	4.939482	5.387482	6.238381	6.679815	3.831833	5.031617	5.722787	4.809281	4.734305	4.958814	3.774044	4.717309
PARP1	3.236077	2.463404	3.661896	2.569681	3.085285	3.0843	3.347007	3.225625	3.270904	2.706875	3.030399	2.798536	3.172554	3.564918	3.135188	3.100155	2.57704
PARP2	5.271151	4.644961	5.231525	4.228424	4.468407	4.620583	4.590302	4.083783	4.469226	4.961937	5.324716	3.334328	4.999789	4.470558	4.964487	4.61039	4.853496
PARP3	2.776164	3.201575	3.251568	3.275957	2.818597	2.349477	4.651667	3.571484	3.041504	2.202865	3.913383	2.32779	2.971666	2.790136	2.773801	2.71577	3.515356
PARP4	8.212089	8.112417	8.35926	8.078308	7.77004	7.932211	8.408554	7.963084	7.928029	8.736258	8.59257	7.807189	7.912288	8.599479	7.795894	7.741215	7.402039
PARP6	6.286439	5.983243	6.552311	5.613722	6.128352	5.893227	6.322385	6.067691	6.073008	6.427571	7.0748	5.965135	5.55638	6.773561	5.726929	6.155327	6.025579
PARP8	7.673151	7.339228	7.886477	7.898539	7.650499	8.745838	8.001355	8.135676	8.513496	7.890299	3.835053	8.20862	5.877214	8.154273	8.209398	7.642971	7.446673
PARP9	5.414668	5.461067	5.58835	6.878962	5.013671	6.424353	6.161463	7.229468	6.031333	7.333493	5.240769	6.30375	5.33323	5.605855	6.437722	5.929566	6.873907
PARS2	0.8318284	0.2074612	-0.1684381	-2.038063	0.9266495	0.246478	1.32767	-0.8099673	0.523174	0.9265784	-0.6326059	-0.8943983	1.18435	1.106231	0.2500252	0.6158571	1.165748
PART1	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
PARVA	-5.035658	-1.981326	-7.296482	-3.242076	-7.64205	-0.6174211	-3.404941	-7.546208	-2.689531	-7.492143	-7.44261	-7.944765	0.7458858	-3.690311	-5.762863	-1.784286	-2.560086
PARVB	6.414568	5.787308	5.774333	4.978045	5.406055	4.929751	4.515075	4.829282	5.137295	5.292284	6.645147	5.172896	6.11173	5.88627	4.278347	5.95364	5.534126
PARVG	8.040943	7.556686	8.336729	6.673415	7.895993	8.123245	8.469435	7.64815	7.892194	8.378356	8.748058	7.558422	7.43351	8.071874	7.660328	7.785927	7.278712
PASD1	-7.396936	-7.540128	-7.296482	-1.25997	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
PASK	5.371467	5.528827	5.933783	3.057084	4.874872	4.104481	5.435246	5.298402	5.016555	5.84299	4.467408	3.601109	5.373905	4.720385	4.038876	5.462576	5.032969
PATE1	-7.396936	-7.540128	-7.296482	-7.911081	-5.714096	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-5.923553	-5.34081	-7.404848	-7.702045	-7.526643	-7.766103
PATE2	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
PATE3	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
PATE4	-5.779108	-7.540128	-7.296482	-7.911081	-7.64205	-6.136049	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
PATL1	6.454397	6.214474	6.331021	7.214541	6.594926	6.893168	6.231004	6.722703	6.761037	7.057113	6.550102	6.528592	5.869649	6.685741	7.913142	6.694635	6.350615
PATL2	2.511568	4.097666	2.494888	2.275495	3.155179	4.453441	4.211412	6.72083	4.868889	3.861837	2.741998	4.450039	3.307461	3.978217	4.504588	1.89106	3.032537
PATZ1	5.350566	4.460136	5.716042	3.050784	4.602049	3.766643	5.302025	4.580482	5.014335	4.849133	5.662582	4.04706	5.283569	5.406426	4.428188	4.816394	4.766231
PAWR	1.91645	2.55753	3.71333	3.418795	2.9633	2.565974	3.280421	0.7947104	2.292057	-0.4272303	3.773678	1.255828	3.917143	-1.542565	2.046097	3.362398	3.163531
PAX1	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
PAX2	-4.547462	-3.776404	-5.062759	-4.390769	-7.64205	-6.136049	-7.42035	-7.546208	-5.788622	-7.492143	-7.44261	-3.45839	-3.602713	-5.954615	-7.702045	-7.526643	-5.932144
PAX3	-3.544006	-5.909183	-7.296482	-3.704995	-3.091074	-2.243798	-3.076262	-7.546208	-7.469332	-7.492143	-7.44261	-5.923553	-5.34081	-4.132435	-7.702045	-3.371982	-7.766103
PAX4	-7.396936	-5.909183	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-5.293133	-4.304464	-5.923553	-2.083023	-4.132435	-4.453412	-7.526643	-5.932144
PAX5	2.131798	0.3672191	-0.2878358	-0.9061847	-0.3120859	0.5626556	0.6781694	3.954315	3.388747	2.068658	-5.149251	-4.59742	2.552245	2.366956	1.447643	0.2790364	2.955734
PAX6	-2.304982	-2.264047	-1.256234	-1.629193	-7.64205	-2.309338	-4.00692	-7.546208	-1.716033	-7.492143	-3.084369	-5.923553	-3.300058	-4.417511	-0.664173	-3.211085	-2.206228
PAX7	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
PAX8	1.696388	2.118808	-5.062759	0.9990038	1.54894	1.484964	-2.27136	-0.244077	1.10207	-4.8169	4.148678	0.3454526	-2.083023	-7.404848	0.4211375	-2.814276	2.058052
PAX9	-7.396936	-3.776404	-7.296482	-7.911081	-7.64205	-6.136049	-2.892524	0.751345	-2.202561	-6.008871	-7.44261	-2.216649	-7.516404	-7.404848	-7.702045	-7.526643	-5.932144
PAXIP1	3.85051	4.748974	3.656515	5.070935	4.899518	4.363642	4.281183	3.839941	4.128828	5.026497	4.691835	3.554606	4.645065	4.264985	5.415196	4.699773	4.475112
PBK	0.3729562	3.102857	1.323983	2.000122	1.143922	1.879906	-0.985491	0.7066355	-0.4836733	-1.169924	-3.775186	-3.273813	2.822912	-4.773147	-1.592743	1.024239	2.867639
PBLD	0.617677	1.23205	1.396782	0.8502388	0.1922148	1.573985	1.161053	-1.264333	0.9523457	1.768483	1.916105	1.002254	2.212826	1.609985	2.079009	0.492739	0.5164392
PBOV1	-7.396936	-5.909183	-7.296482	-7.911081	-5.714096	-7.690131	-7.42035	-7.546208	-7.469332	-6.008871	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
PBRM1	7.780924	7.533359	8.301775	7.433119	6.841506	7.104618	7.359024	7.306549	7.399232	7.420738	7.84306	6.746116	7.523637	7.464221	7.25636	7.202695	7.454642
PBX1	0.7126009	2.711885	-7.296482	-6.453914	1.64276	3.020715	0.05168842	-0.5348034	1.311915	1.520204	1.813968	3.983931	0.9746765	-0.3344141	2.55062	2.791337	1.606341
PBX2	6.001639	5.353853	6.022725	5.904391	5.532686	6.482998	6.186879	5.536286	6.034076	5.827615	5.557939	6.256734	6.033489	6.040327	5.411509	6.02152	5.715242
PBX3	3.873652	4.272701	4.645327	4.491033	4.075277	5.226019	4.314258	5.255719	4.302688	4.114515	4.868387	3.423845	3.956955	4.538774	3.930981	3.661616	4.030053
PBX4	-0.1485701	1.46775	-0.8985442	-0.4267811	0.4363392	0.3241705	1.649852	2.917699	2.228335	-2.997097	-4.304464	0.212632	1.196496	-0.3720957	-0.2363747	-1.266475	-0.9027672
PBXIP1	6.74583	6.222116	7.261116	5.084567	5.878542	6.307438	6.804231	7.187717	6.969276	5.989252	7.112587	6.124079	7.157049	7.195438	5.193751	6.415688	6.362647
PCA3	1.985166	3.08764	1.49048	0.5262384	2.65131	2.860449	1.660915	2.128163	2.30665	0.8567783	-0.1118692	1.932041	1.726883	1.119868	1.692133	2.193823	3.604707
PCBD1	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
PCBD2	4.244527	4.490825	3.44186	3.237645	3.941896	2.962898	3.441989	4.435038	2.621698	4.340871	3.29722	2.145469	3.433392	3.728518	3.198604	4.237684	2.778777
PCBP1	2.052894	2.080887	2.311918	0.9127095	1.71859	2.218995	2.460812	1.157874	1.986946	2.151966	1.872584	0.7272351	2.254085	2.008528	1.099103	1.799568	1.490114
PCBP2	7.704185	7.453535	7.436072	7.238159	7.753141	8.110674	7.461176	7.965161	7.670021	8.031242	7.791922	8.140234	7.502239	8.521672	7.860956	7.721409	7.498359
PCBP3	10.12524	9.638107	9.869617	9.14873	9.671568	9.58026	9.93583	9.554709	9.561285	9.582719	10.63128	9.894001	9.92834	10.11267	9.840278	9.989288	9.968558
PCBP4	3.548393	2.819425	2.874415	0.3403992	4.107368	0.9534099	2.187497	0.6447825	2.384374	2.337081	3.014469	1.854906	2.230653	-0.6215373	4.61851	3.323512	1.440869
PCCA	0.2884679	1.989692	-0.8365366	1.91667	0.278262	1.578521	1.623704	3.760146	2.820366	1.448198	2.908556	2.334908	1.440693	3.301778	1.061954	1.655663	0.5164392
PCCB	4.950425	5.527771	6.257626	5.316243	4.834967	4.747877	4.770918	5.043669	4.692608	1.226295	5.684771	4.672861	5.385224	2.181067	5.156239	5.402042	4.927426
PCDH10	6.415294	6.251857	7.062611	4.865181	6.080055	5.617964	5.968301	5.713861	5.197261	5.562733	6.964858	4.960346	7.166149	5.934335	5.134597	6.249308	6.468951
PCDH11X	1.103159	2.166659	-7.296482	-2.221085	0.3594646	1.379727	1.212087	-0.4312471	2.353082	-2.357897	0.8923858	3.374608	2.968128	0.5835421	1.722209	0.7093179	3.797983
PCDH11Y	-5.035658	-7.540128	-7.296482	-2.816505	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-3.775186	-7.944765	-0.7812671	-7.404848	-7.702045	-5.89376	-3.731284
PCDH12	-4.183355	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-4.272896
PCDH15	-4.771007	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
PCDH17	2.250076	1.325819	0.3140389	0.6843512	1.749046	2.165722	2.227733	0.5297166	1.907799	3.531859	0.9852159	2.463889	1.056916	1.963856	-0.4612653	1.51893	1.282163
PCDH18	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	0.9534099	-6.16984	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	1.480971	-7.404848	-7.702045	-7.526643	-0.3983035
PCDH19	-1.734189	-4.309213	-7.296482	-4.914196	-7.64205	-2.980063	-7.42035	-1.596497	-5.033246	-7.492143	-4.304464	-4.218262	-3.300058	-7.404848	-2.571996	-2.814276	-3.976822
PCDH1	-7.396936	-1.542052	-7.296482	-7.911081	-7.64205	-1.022006	-4.439177	-3.759446	-2.9421	-7.492143	-7.44261	-7.944765	2.188709	-7.404848	-3.531375	-1.434049	-2.463158
PCDH20	-7.396936	-7.540128	-7.296482	-7.911081	-4.030805	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-7.516404	-7.404848	-2.571996	-4.293172	-7.766103
PCDH7	-5.035658	-7.540128	-7.296482	-2.744617	-5.714096	-2.980063	-7.42035	-1.206182	-7.469332	-7.492143	-7.44261	-2.82991	-7.516404	-7.404848	-7.702045	-7.526643	-1.631496
PCDH8	-3.26329	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-5.932144
PCDH9	-7.396936	-7.540128	-4.224904	-7.911081	-2.526774	-6.136049	-7.42035	-7.546208	-7.469332	-2.598143	-7.44261	-2.82991	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
PCDHA10	1.310178	-1.450354	-3.937712	-7.911081	-2.414502	0.2578364	-6.16984	1.509795	-0.920186	-1.86316	-4.015688	3.339646	1.043531	-2.115181	-1.425142	0.3322412	2.613609
PCDHA11	0.8268444	-1.205775	-1.850563	-0.5904382	-3.485741	-7.690131	-6.16984	-7.546208	-5.788622	-1.971861	-2.523046	-1.613124	-1.865408	-0.9233134	-7.702045	0.01186588	2.796014
PCDHA12	-7.396936	-1.981326	-3.698309	0.2107852	-7.64205	-6.136049	-2.45025	-7.546208	-4.173105	-5.293133	-7.44261	-5.923553	0.841798	-7.404848	-7.702045	-1.573883	2.152847
PCDHA13	-7.396936	-4.01835	-7.296482	0.2465033	-7.64205	-7.690131	-4.716137	-7.546208	-5.033246	-3.247392	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	1.595131
PCDHA1	-5.035658	-3.082562	-4.224904	-2.375406	-5.714096	-7.690131	-7.42035	-7.546208	-2.122182	-6.008871	-7.44261	-7.944765	-0.9317662	-7.404848	-7.702045	-2.413062	1.173306
PCDHA2	-7.396936	-1.364137	-7.296482	-1.210703	-7.64205	-4.032627	-5.510189	-7.546208	-5.788622	-6.008871	-7.44261	-7.944765	-2.339396	-5.954615	-7.702045	-5.147399	1.188303
PCDHA3	-3.18067	-3.082562	-2.359717	0.4894467	-7.64205	-7.690131	-3.286863	-7.546208	-3.880852	-1.341644	-2.119975	-3.670095	1.323755	-3.078761	-7.702045	0.6476882	4.408631
PCDHA4	-0.8248765	-3.227287	-3.493036	-1.729717	-7.64205	-7.690131	-5.510189	-7.546208	-7.469332	-2.285952	-2.267978	-7.944765	1.855005	-3.20909	-7.702045	0.3708954	4.010144
PCDHA5	-6.372217	-0.02086365	-5.784644	0.219798	-5.714096	-6.136049	-1.056197	-7.546208	-7.469332	-6.008871	-5.881416	-7.944765	2.795227	-7.404848	-7.702045	1.59709	3.278367
PCDHA6	-7.396936	-0.3953724	-7.296482	-1.800847	-5.714096	-6.136049	-2.98147	-7.546208	-7.469332	-6.008871	-7.44261	-7.944765	1.718485	-3.690311	-7.702045	-0.4446587	2.608043
PCDHA7	-7.396936	-1.097459	-5.062759	-0.8674901	-2.526774	-6.136049	-2.583158	-7.546208	-7.469332	-3.116823	-7.44261	-7.944765	-0.6449952	-7.404848	-7.702045	-1.52575	3.26958
PCDHA8	-3.766974	-1.745034	-5.062759	-2.375406	-4.030805	-7.690131	-3.533551	-7.546208	-7.469332	-3.934497	-7.44261	-5.923553	1.002614	-7.404848	-7.702045	-3.066346	2.582727
PCDHA9	-7.396936	-2.344321	-7.296482	-7.911081	-7.64205	-6.136049	-3.286863	-7.546208	-5.788622	-2.886549	-7.44261	-7.944765	0.5132209	-7.404848	-7.702045	-0.8862234	1.856861
PCDHAC1	-7.396936	-2.344321	-7.296482	-1.914585	-7.64205	-7.690131	-5.510189	-7.546208	-7.469332	-4.173232	-7.44261	-7.944765	0.112896	-7.404848	-7.702045	-1.675252	2.2808
PCDHAC2	-7.396936	-5.909183	-7.296482	-3.146326	-7.64205	-7.690131	-7.42035	-7.546208	-5.033246	-4.459463	-5.149251	-7.944765	-1.865408	-5.954615	-7.702045	-5.147399	1.453338
PCDHB10	-7.396936	-4.01835	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-7.516404	-7.404848	-2.000832	-5.89376	-1.389595
PCDHB11	-6.372217	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
PCDHB12	-5.779108	-1.858348	1.453728	-3.455047	-7.64205	-2.606068	-0.1526518	-1.840055	-0.3865726	-3.55042	-2.348093	-7.944765	1.613696	-7.404848	-7.702045	-7.526643	0.7964285
PCDHB13	-1.763956	0.4045397	3.161375	1.883025	0.08168912	0.3349356	1.04762	0.1164602	-0.410242	-5.293133	-1.985753	-0.6499461	1.301436	-2.560847	-7.702045	-3.760268	2.657381
PCDHB14	-3.35093	-1.364137	2.078383	-0.6384936	-3.274954	-0.2207442	-0.7720803	0.6128322	-1.497466	-6.008871	-5.881416	-2.595322	3.764382	-7.404848	-7.702045	-3.760268	2.016639
PCDHB15	-1.705023	-0.626784	5.828269	0.2287548	0.7084371	1.028278	1.542289	1.14676	1.646155	-3.934497	-0.8781246	0.6608045	2.575683	-3.690311	-0.3823419	-2.599766	3.599107
PCDHB16	-0.04443885	-0.1774978	5.061291	-0.100844	0.6450711	0.625385	1.036337	0.02230594	1.912577	-2.783873	-0.4228562	-0.5416801	2.799214	-2.560847	-2.826814	-1.30658	3.186121
PCDHB17	-0.3370609	-0.2529729	2.133644	-0.06756818	-2.036568	-1.260438	0.8361675	-2.028758	-0.5090051	-1.169924	-1.068594	-1.668991	-1.359474	-2.959237	-3.320472	-1.842057	2.298187
PCDHB18	-7.396936	-0.9025409	3.044716	-7.911081	-3.485741	-2.121027	-4.716137	-7.546208	1.260373	-7.492143	-7.44261	-1.316926	1.800346	-7.404848	-7.702045	-7.526643	2.635661
PCDHB19P	-5.035658	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-3.248471	-7.492143	-7.44261	-7.944765	-0.7343983	-7.404848	-7.702045	-5.89376	-3.976822
PCDHB1	-2.491596	-2.616018	1.567037	-4.914196	-5.714096	-1.902983	-1.080557	-7.546208	-2.287684	-2.513537	-2.432919	-3.670095	-0.5204915	-1.542565	-7.702045	-7.526643	-1.001418
PCDHB2	-5.035658	-1.639976	0.9546872	-7.911081	-3.732684	-2.87709	-1.608617	-1.044592	-1.062955	-1.62261	-7.44261	-7.944765	-5.34081	-5.246174	-7.702045	-3.371982	-0.9027672
PCDHB3	0.4332261	-3.388167	1.682717	1.789267	-7.64205	-2.377997	-3.674758	1.91545	1.907799	-7.492143	-7.44261	0.6832896	5.10582	-7.404848	-7.702045	0.2790364	2.730925
PCDHB4	-1.956745	-1.918527	-0.4877901	0.9990038	-7.64205	-7.690131	-6.16984	-3.759446	1.024743	-2.783873	-3.775186	-0.5947977	3.671719	-7.404848	-5.762863	-4.293172	1.496153
PCDHB5	-4.353952	-4.01835	-2.545649	-2.972011	-7.64205	-3.486286	-4.716137	-7.546208	-0.2309431	-7.492143	-7.44261	-4.59742	1.586265	-7.404848	-7.702045	-1.902239	1.07989
PCDHB6	-4.547462	-1.132668	-1.572692	1.986984	-7.64205	-2.377997	-3.533551	0.02230594	0.805955	-7.492143	-7.44261	-2.490936	4.412348	-2.249	-7.702045	1.761282	2.315367
PCDHB7	-5.035658	-3.388167	-3.698309	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-0.2330414	-7.404848	-7.702045	-7.526643	-1.389595
PCDHB8	-5.035658	-1.029518	-2.879032	-7.911081	-7.64205	-6.136049	-7.42035	-3.209755	-2.9421	-6.008871	-7.44261	-5.113193	1.056916	-7.404848	-7.702045	-7.526643	-0.1517558
PCDHB9	-3.651187	0.8723975	4.272347	-7.911081	-5.714096	0.1522403	-7.42035	-7.546208	2.444993	-7.492143	-7.44261	0.7593375	2.371222	-7.404848	-7.702045	-3.371982	4.145018
PCDHGA10	-2.705988	-0.07120889	3.267538	-7.911081	-7.64205	-0.5367084	0.5727752	0.6288958	0.9889984	-4.459463	-4.304464	0.7907411	1.567683	-5.246174	-7.702045	-2.171729	2.678779
PCDHGA11	-0.1290695	-2.719283	-2.545649	-3.704995	-3.091074	-4.561528	-0.114424	-7.546208	-0.5610435	-0.4080086	-2.348093	-2.707853	-1.432411	-0.315936	-3.531375	-7.526643	0.6306452
PCDHGA12	3.358553	2.393969	4.702575	0.2376564	0.8273852	0.8141703	4.377659	1.89567	3.061001	3.034717	1.176315	1.17086	2.913992	1.685296	-2.693786	0.1065277	2.388617
PCDHGA1	2.700527	1.23205	4.242134	0.78494	0.605671	0.246478	3.824674	-0.6463718	2.739317	2.392946	2.471452	-0.07746941	2.218793	1.113066	-0.6956379	0.05997306	2.385367
PCDHGA2	1.962622	1.23205	3.57473	-1.475808	0.3751707	-0.8414872	2.182387	0.8505749	2.324686	1.878244	2.453841	0.4276587	1.471006	0.325572	-1.373339	-0.7145299	2.349124
PCDHGA3	0.5766996	-4.01835	-3.153613	-2.61077	-5.714096	-5.405339	0.4161873	-3.458577	-0.5090051	-1.714075	-2.267978	-0.00377779	-0.2330414	-0.09505831	-7.702045	-4.002253	1.938961
PCDHGA4	-2.179329	-2.95104	1.69851	-7.911081	-7.64205	-7.690131	-0.985491	-7.546208	0.1058577	-2.688021	-5.149251	-0.4409747	0.841798	-2.746334	-0.5447573	-7.526643	0.2133727
PCDHGA5	1.131731	-1.243766	0.8735345	-4.914196	-5.714096	-2.87709	-1.080557	-1.454332	1.982409	-1.714075	-4.015688	0.4540518	0.8105304	-0.6215373	2.63525	-2.934812	2.07429
PCDHGA6	3.066735	0.6727293	3.548827	-2.972011	-1.38016	-0.5968157	-0.4690218	0.4774472	3.065298	1.26872	-0.7638204	1.233147	-0.6890043	0.3832519	0.700332	-5.147399	1.986926
PCDHGA7	3.80878	1.806649	4.363502	-7.911081	0.7571994	-0.08541551	3.658916	1.719351	3.645638	2.342766	2.304628	2.049205	2.021278	1.825058	1.247109	0.305884	2.694622
PCDHGA8	2.824471	0.7228359	3.403831	-1.995719	-0.2626369	-1.022006	1.991104	0.4232126	2.760673	1.394471	0.4346286	0.6832896	0.6071988	0.5025713	0.8164109	-2.599766	2.198007
PCDHGA9	2.438301	0.827303	3.800066	-0.5592681	-1.278363	-1.260438	1.784079	1.295063	2.892273	2.125827	0.5385371	1.002254	0.1632708	0.900388	-2.000832	-1.390296	2.156665
