"ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"eigenvalue"	"Page_Rank"	"size"	"nes"	"pval"	"pval.fdr"
"AMOT"	-0.668281354831727	-3.50179244440143	-0.708490453479504	0.482067757867116	0.945241499105275	-5.18615387322189	-4.30628667364582	-10.7380772927853	0	0	1	1
"AMOTL1"	0.827574621842875	2.20161060868605	1.9204768207473	0.0607499316507672	0.893849929559106	-3.95698268324406	-3.31857791347992	-10.2914231141599	0	0	1	1
"AMOTL2"	-0.910376883007647	3.870139666827	-1.37327884443316	0.176047295107787	0.945241499105275	-4.64059993408248	-3.0355857992436	-9.89371016474178	0	0	1	1
"AMPD1"	-1.38188176006458	-2.72485721764531	-1.09206046227314	0.280258098815043	0.945241499105275	-4.91158267286448	-5.59654724531829	-11.2756837293292	0	0	1	1
"AMPD2"	-0.279851777269934	6.79431429669054	-1.24434452379375	0.219415285774775	0.945241499105275	-4.77194273478201	-3.85232029721205	-10.5202110260943	0	0	1	1
"AMPD3"	-0.281429448136571	6.59053490398477	-0.628466713533995	0.532677742708857	0.945241499105275	-5.22911039053822	-2.89976463018369	-9.81509109589743	0	0	1	1
"AMPH"	1.8303749061754	-0.422561506023612	2.54015678371248	0.0143714183611418	0.714239306352	-2.96305956694921	-3.48638880445093	-10.2137621954137	0	0	1	1
"AMT"	0.0560044858023003	-7.57364216810648	0.48290821053008	0.631356395739537	0.945241499105275	-5.29428010379298	-3.40704128073306	-10.2432626487509	0	0	1	1
"AMTN"	0.104147018507213	4.34663744942678	0.318628078880713	0.751391026173812	0.962043611917173	-5.34752131730819	-4.62556904716383	-11.1810344782499	0	0	1	1
"AMY1A"	-1.19662666282441	-16.446430002914	-0.797540857117278	0.429065165145919	0.945241499105275	-5.13246790670966	-5.39920331702321	-11.3644506225214	0	0	1	1
"AMY2A"	-0.820408093012606	-3.17031161125134	-0.783561104564021	0.437147415876499	0.945241499105275	-5.14130370919202	-5.79802178297959	-11.3624547372013	0	0	1	1
"AMY2B"	-0.313520549838421	-3.45125574065647	-0.333802437714841	0.739982716651462	0.959076792492894	-5.34351222563983	-5.73798599151873	-11.2660022542847	0	0	1	1
"AMZ1"	1.33867276942175	-2.30230027454125	1.57304319095555	0.122278446927883	0.945241499105275	-4.41410589943401	-3.82071461080045	-10.6879331845381	0	0	1	1
"AMZ2"	0.265444058865781	2.64309917592984	0.942425895862461	0.350694355579149	0.945241499105275	-5.03203489416469	-3.05542545457389	-10.0297818383705	0	0	1	1
"AMZ2P1"	0.173411561691738	4.89824789272127	0.660093086974213	0.512349600249703	0.945241499105275	-5.21273450929103	-5.3055963387815	-11.0889748824249	0	0	1	1
"ANAPC1"	0.2221732999639	4.3712382719827	0.753233175167957	0.454988881131657	0.945241499105275	-5.15995099201264	-3.43775940938131	-10.1868165443182	0	0	1	1
"ANAPC10"	0.0475184264803516	6.8346321447605	0.201245037027831	0.841357437235323	0.976435865210686	-5.37225507200601	-3.23663606347784	-10.1101148322669	0	0	1	1
"ANAPC11"	0.330977830614767	3.14508518888398	1.67174220404753	0.101083358250906	0.94186677617265	-4.29220549757646	-3.452015728092	-10.4249492418065	0	0	1	1
"ANAPC13"	-0.150204527281269	2.49289668465802	-0.361828383792431	0.719068449520231	0.956149618340239	-5.33562034319318	-3.35787936809267	-10.2217764995825	0	0	1	1
"ANAPC16"	0.094182755485003	2.76457717455911	0.428582490979506	0.67014449789286	0.953337009939546	-5.31428106809904	-3.36188309946986	-10.3461818163159	0	0	1	1
"ANAPC2"	-0.09140347646085	4.88166905682205	-0.259185024986228	0.796600934065269	0.970186341262724	-5.36143783591443	-3.60999679781683	-10.3786862809391	0	0	1	1
"ANAPC4"	0.636625060351521	5.21432563203821	3.5798102254433	0.000799214491194764	0.458038707847724	-0.893603978550662	-3.37935268839815	-10.3328686584415	0	0	1	1
"ANAPC5"	0.175247131219244	6.67733927673769	0.94403083898401	0.349882036527858	0.945241499105275	-5.0308324986842	-3.08819698749615	-10.0122441636042	0	0	1	1
"ANAPC7"	0.148417585226044	5.41538210174604	0.680943501892807	0.499179468360183	0.945241499105275	-5.20150826587134	-3.46328502466899	-10.3728378399564	0	0	1	1
"ANG"	1.878097897047	-0.210499002166203	2.92852021132478	0.00519600223852973	0.595075355577363	-2.24046759190281	-4.03156459242569	-10.5214428270361	0	0	1	1
"ANGEL1"	-0.248003049579508	-1.21956119572571	-0.25407707054477	0.800521380126214	0.97075028822591	-5.36250058191613	-3.54682887503294	-10.320038484411	0	0	1	1
"ANGEL2"	0.174535416981675	3.55535588499502	0.681214587408992	0.499009467296126	0.945241499105275	-5.20136006191061	-3.3047484552317	-10.1178057711905	0	0	1	1
"ANGPT1"	0.101504201949502	4.3580112052851	0.472277981829763	0.638868760688404	0.94671605760689	-5.2983794078288	-3.25398385543208	-10.0582072903966	0	0	1	1
"ANGPT2"	1.7081616039272	4.88201569715339	2.11273419572157	0.0398509699898294	0.855045079949143	-3.67173097901857	-4.18646281985826	-10.7408123765851	0	0	1	1
"ANGPT4"	1.3523055997699	0.89395101025113	3.78839285975521	0.000422698059810002	0.458038707847724	-0.433810344444086	-3.93235901649903	-10.6510432921988	0	0	1	1
"ANGPTL1"	0.212066949661614	-4.35846849334167	0.265826057127608	0.791511744034703	0.968883344512092	-5.36002460191323	-3.978192785055	-10.5811282635088	0	0	1	1
"ANGPTL2"	0.577954823420814	0.418747786086271	1.21125264963101	0.231728837619638	0.945241499105275	-4.80372793369381	-3.73635153926682	-10.4711026557874	0	0	1	1
"ANGPTL3"	-0.118602504192272	-1.93457278349043	-0.156423024618098	0.87635570557792	0.982279851573495	-5.37875903860384	-4.84571362931462	-11.0935449006234	0	0	1	1
"ANGPTL4"	1.46937820606154	-0.705021840811537	2.11317587200239	0.039811299039178	0.855045079949143	-3.67105056572027	-3.58508912663227	-10.2735677221284	0	0	1	1
"ANGPTL5"	-0.374037251630605	-0.146436981408517	-0.801928377995464	0.4265471530527	0.945241499105275	-5.12966360456109	-5.04183963708418	-11.1815436214324	0	0	1	1
"ANGPTL6"	0.0560044858023003	-7.57364216810648	0.48290821053008	0.631356395739537	0.945241499105275	-5.29428010379298	-3.82360281695121	-10.5978619474786	0	0	1	1
"ANGPTL7"	0.511937564438834	0.672835246726843	0.773051236151488	0.443282705795353	0.945241499105275	-5.14784663041544	-4.66983241862552	-10.961144139134	0	0	1	1
"ANK1"	-1.60994994305079	7.64378437995112	-1.21200752779233	0.231442414362985	0.945241499105275	-4.80301171636688	-3.04679366995376	-9.99834392900578	0	0	1	1
"ANK2"	-0.439316275715777	-2.28023584713978	-0.389529427077921	0.698607651587007	0.95361326326451	-5.327199311655	-3.35591430512606	-10.2664323482282	0	0	1	1
"ANK3"	0.136171706714396	3.38198107368665	0.122244000700242	0.903216199256005	0.986711537453512	-5.38262440998552	-2.81696645152852	-9.69812820939135	0	0	1	1
"ANKAR"	0.346344018722044	3.10246388136557	1.30505903429717	0.198095090564837	0.945241499105275	-4.71157196494409	-4.56109512793031	-10.9716201324756	0	0	1	1
"ANKDD1A"	0.31417199105065	2.13259314771438	0.826539611827916	0.412588267625168	0.945241499105275	-5.1136573882983	-4.47825170762852	-10.9641509500804	0	0	1	1
"ANKFN1"	0.493026599320932	-4.65998523908001	0.370144493054745	0.712903259009261	0.954259439362958	-5.33315704162831	-3.93075525230823	-10.6099397112192	0	0	1	1
"ANKFY1"	-0.0497312752312444	6.06412943488097	-0.282567233473953	0.778723637977309	0.967016543297649	-5.35630394874176	-2.93304340809476	-9.91157017515293	0	0	1	1
"ANKH"	0.500184201120914	-1.09505929506636	1.52415639291408	0.134032297615535	0.945241499105275	-4.47206546974438	-3.05646273594654	-9.94882901469741	0	0	1	1
"ANKHD1"	0.447799373936028	0.927437025364992	1.48261486397814	0.144713590837825	0.945241499105275	-4.52003798963192	-3.19665959629183	-10.1315982036512	0	0	1	1
"ANKHD1-EIF4EBP3"	-0.33934709935865	5.67879267170189	-0.581233467456466	0.563802871244186	0.945241499105275	-5.25209864561606	-5.32846817133947	-11.340229915177	0	0	1	1
"ANKIB1"	0.166297331875439	6.16637720807222	1.12437534973435	0.266445813855138	0.945241499105275	-4.88337443899638	-3.7282516231186	-10.4860578067274	0	0	1	1
"ANKK1"	0.966426961240012	-3.40932615228542	0.820263611455988	0.416121086116979	0.945241499105275	-5.11778349593653	-4.76097500068022	-11.0293951580284	0	0	1	1
"ANKLE1"	-0.699013094153439	2.63471783318384	-1.1335962541311	0.262594630750776	0.945241499105275	-4.87518380915647	-3.93815129726599	-10.5131597127698	0	0	1	1
"ANKLE2"	0.302883562116084	6.19607027862974	1.39952947132562	0.168084572328748	0.945241499105275	-4.61241461571509	-3.03167747929174	-9.99255992241568	0	0	1	1
"ANKMY1"	0.0956992415310021	4.88487777960468	0.362642295640977	0.718464210698324	0.956149618340239	-5.33538171020558	-3.6402618569824	-10.5177861558621	0	0	1	1
"ANKMY2"	0.0360003532494244	3.74754843468879	0.134619650596044	0.893475558320549	0.985492654681263	-5.38133422725601	-3.33560708279758	-10.13824594305	0	0	1	1
"ANKRA2"	0.100520761486142	4.14520460009734	0.655955843802854	0.514984938723382	0.945241499105275	-5.21492147920205	-3.56954983729033	-10.3030001412857	0	0	1	1
"ANKRD1"	-0.294331650214415	-0.880110701605215	-0.785662416491356	0.435926820023032	0.945241499105275	-5.13998526025219	-3.33793111489672	-10.1775385659149	0	0	1	1
"ANKRD10"	1.613419879809	-4.30926387475364	1.64271397504725	0.106978657050979	0.942688789851896	-4.32872902621644	-2.88047597862646	-9.80598668058882	0	0	1	1
"ANKRD11"	0.0737677007407846	6.24700516180526	0.375501555110932	0.708941964239476	0.95361326326451	-5.33154079735471	-2.86715318743847	-9.84993830309901	0	0	1	1
"ANKRD12"	0.207739183983605	8.42700453717379	1.0844914797324	0.283564588604751	0.945241499105275	-4.91807790149237	-3.31619453504436	-10.2762037148294	0	0	1	1
"ANKRD13A"	0.0497482836498904	7.25968615105113	0.207726005024872	0.836321825830761	0.975834104718457	-5.37118000018188	-3.26637552829364	-10.0444975619677	0	0	1	1
"ANKRD13B"	-0.0139021889304738	6.85937159945321	-0.0821201321832514	0.934892701463583	0.992010184696819	-5.38595292122511	-3.60072434738125	-10.5046500869043	0	0	1	1
"ANKRD13C"	-0.51568058152905	2.07750134157138	-1.48829364338214	0.143214908042211	0.945241499105275	-4.51354985687544	-3.49241031601309	-10.2453496654696	0	0	1	1
"ANKRD13D"	0.0650102432263697	4.60304459779721	0.492743439015002	0.624440642547854	0.945241499105275	-5.29040706768185	-3.94886320477959	-10.5696479906688	0	0	1	1
"ANKRD16"	-0.166225741562662	6.18682862668013	-0.718731934972828	0.475790782637707	0.945241499105275	-5.1802939771295	-3.73447808696916	-10.5006571892147	0	0	1	1
"ANKRD17"	0.105593574888021	1.93675015132445	0.323071103862506	0.748044755277491	0.961523745371755	-5.34636666839228	-3.00770212705201	-10.0297578259217	0	0	1	1
"ANKRD2"	0.659699039458692	-5.35061192520263	0.85582306332119	0.39634813440317	0.945241499105275	-5.09400401878323	-4.19598512458604	-10.7932321460848	0	0	1	1
"ANKRD20A3"	-0.290611551033207	-5.70284396611237	-0.470415712873449	0.640188796713184	0.94737931762045	-5.29908826237459	-4.75415545714738	-11.0106584877062	0	0	1	1
"ANKRD20A4"	0.0984280016826489	-7.78127323158548	0.0310323383133014	0.975372437359884	0.995136314937403	-5.38829985004883	-6.83739676787696	-11.5599289679659	0	0	1	1
"ANKRD22"	-0.0173866315474207	-4.67240535412413	-0.015353499685165	0.987813807070149	0.99780251314	-5.38859514327862	-4.58565708283763	-11.1041989795505	0	0	1	1
"ANKRD23"	-0.751193745807675	0.438538899100007	-0.577149150326831	0.566536210325751	0.945241499105275	-5.25400361033077	-4.29013647940228	-10.9208497865156	0	0	1	1
"ANKRD24"	0.159768311296298	2.40025061943889	0.428350421697843	0.670312253921427	0.953337009939546	-5.31436144432611	-3.83555560112695	-10.5370051055093	0	0	1	1
"ANKRD26"	0.429724825569842	4.81345486678153	1.84500940062978	0.0712111315465654	0.912232221177725	-4.06282810491365	-3.76803454684316	-10.6607059005153	0	0	1	1
"ANKRD26P1"	-0.73170933522217	-0.473548040237325	-1.20225976762487	0.235160990429526	0.945241499105275	-4.81222837207003	-5.31647598909763	-11.2244320865067	0	0	1	1
"ANKRD27"	0.168442284656996	-7.13544799838115	0.347696227130696	0.729588579250622	0.956800776011046	-5.33967884670721	-3.25346099029547	-10.1345517899615	0	0	1	1
"ANKRD28"	-0.496696662180547	6.54200531917536	-1.51512993538691	0.136298098848013	0.945241499105275	-4.48258964543708	-3.11639853991728	-10.0496068916038	0	0	1	1
"ANKRD29"	-0.0405520208985148	7.66147749836333	-0.0984373193724384	0.921995010129579	0.99014875142328	-5.38475691927289	-4.17286254638095	-10.7805805784924	0	0	1	1
"ANKRD30A"	-0.254794679619581	-7.53098345912701	-1.45017567196119	0.153513450306594	0.945241499105275	-4.55667450192086	-4.91831056418736	-11.1813699156156	0	0	1	1
"ANKRD30B"	-0.239788789549932	-6.72300719795364	-0.3675083283621	0.714855522981817	0.954878645962688	-5.33394391424703	-5.93873605794663	-11.3512627186651	0	0	1	1
"ANKRD31"	0.239351352071526	-2.50199192583754	0.283245864565992	0.778206525666526	0.966784098750638	-5.35614835368971	-5.53102812188895	-11.4450762178651	0	0	1	1
"ANKRD32"	0.0431851454600558	4.14275060037166	0.206513536811888	0.837263375571138	0.975834104718457	-5.37138371154785	-4.28444764809113	-10.7795909547862	0	0	1	1
"ANKRD33"	0.317322046951496	-7.24036614385667	0.669169928663057	0.506593347972675	0.945241499105275	-5.20788932020472	-4.18357755322277	-10.6980164699188	0	0	1	1
"ANKRD34A"	-0.0553449012662719	-1.86388451479655	-0.0883166468130993	0.929992486148669	0.991315491858897	-5.38552418293419	-3.44364190795841	-10.2301069173735	0	0	1	1
"ANKRD34B"	0.357043180302766	-3.57578312026456	0.241390212680856	0.810281016936861	0.972142149789704	-5.36504894213078	-4.544437359991	-10.8575339594331	0	0	1	1
"ANKRD34C"	0.0560044858023003	-7.51009192759568	0.24025287030512	0.811157454935898	0.972404366448961	-5.36527104057053	-4.23916633035708	-10.8575514938031	0	0	1	1
"ANKRD35"	-1.94843085217228	-1.06993543877987	-2.00236356252774	0.0509130236324143	0.872464200122325	-3.83818402164719	-3.44609012109467	-10.2946426716746	0	0	1	1
"ANKRD36"	-0.127434398349453	3.70713451970887	-0.400996204692184	0.690202581150798	0.95361326326451	-5.32353310185204	-4.18107118424818	-10.7602895384561	0	0	1	1
"ANKRD36B"	0.17240458963463	6.49413685164921	0.545311304080583	0.588064796016002	0.945241499105275	-5.26839986264134	-6.54773437904049	-11.5684530809531	0	0	1	1
"ANKRD37"	-0.265466695854051	-1.07417260759081	-0.506299267510131	0.614964466640483	0.945241499105275	-5.28494248644085	-3.14232711973777	-10.146133534805	0	0	1	1
"ANKRD39"	-0.0773793656701987	2.73591346633878	-0.262217964860734	0.79427559429925	0.96972222346971	-5.36079683638237	-3.8533951563057	-10.4491500540148	0	0	1	1
"ANKRD40"	0.162484788493458	4.12575550300383	0.995012683557128	0.324720240574921	0.945241499105275	-4.99162240339497	-3.1832819168715	-10.0072197277026	0	0	1	1
"ANKRD42"	-0.0703143343273949	3.6667143926748	-0.325218022600197	0.746429548567303	0.961143647569923	-5.34580302947002	-3.50846391415418	-10.3410231547224	0	0	1	1
"ANKRD44"	0.376896924953675	7.59054622623858	1.52539596689066	0.133723502452112	0.945241499105275	-4.47061588254585	-2.99675344171987	-10.0256234545762	0	0	1	1
"ANKRD45"	-0.375635929955479	-5.15992431307681	-0.450516911714329	0.654366373778708	0.95097496294668	-5.30648956063372	-4.04476596012826	-10.7750671620724	0	0	1	1
"ANKRD46"	0.332355002174413	2.26057279979226	1.12869347444545	0.264637351540929	0.945241499105275	-4.87954659676242	-3.54415156029128	-10.3028136117358	0	0	1	1
"ANKRD49"	0.358884850791151	3.58389452012341	1.57789558473985	0.121158550533003	0.945241499105275	-4.40826486724179	-3.78721667070627	-10.3407707366576	0	0	1	1
"ANKRD50"	0.866354750483671	0.389499238036071	1.05719167510507	0.295716317490878	0.945241499105275	-4.94115083098788	-3.50366715718021	-10.2877876356625	0	0	1	1
"ANKRD52"	0.112389766280245	4.69316391250054	0.207467335595391	0.836522676939627	0.975834104718457	-5.37122356006248	-3.47009925424338	-10.3573417156746	0	0	1	1
"ANKRD53"	0.238332769546139	5.83091776419511	1.00122923778558	0.321737267575967	0.945241499105275	-4.98670697307257	-3.82218924718186	-10.5655440387061	0	0	1	1
"ANKRD54"	-0.214438833340595	-0.964905533072873	-0.350864988440834	0.727225063440873	0.956514444706596	-5.33878280856078	-3.53339008107979	-10.355044066142	0	0	1	1
"ANKRD55"	-0.0355851955614206	2.96416387006729	-0.123945696463485	0.901875900435649	0.986336158195045	-5.38245437143858	-3.29012778164801	-10.2149659636655	0	0	1	1
"ANKRD6"	-0.467693662857044	2.72925046013565	-1.37170427000436	0.176533990675799	0.945241499105275	-4.64227515670444	-2.88708821504865	-9.86400166068345	0	0	1	1
"ANKRD7"	0.221384326238352	-5.41921913492415	0.239996980989118	0.811354677377502	0.972404366448961	-5.36532086610924	-4.84880937519121	-11.0286666274826	0	0	1	1
"ANKRD9"	-1.61325364221961	-1.9068476758198	-1.56869702190492	0.123288580456773	0.945241499105275	-4.419324108965	-3.15653866558742	-10.0776904360577	0	0	1	1
"ANKS1A"	0.438533645508516	5.95848658431578	1.9324440709562	0.059217937803055	0.893849929559106	-3.93987526671312	-3.02889907555324	-9.94276063659137	0	0	1	1
"ANKS1B"	0.384707412893286	-5.52359879667683	0.492390054046053	0.62468854409985	0.945241499105275	-5.29054756411131	-3.46559026756886	-10.2395069382291	0	0	1	1
"ANKS3"	0.381791622811404	2.93838713142161	1.3588192546263	0.180555643180487	0.945241499105275	-4.65591812350976	-3.98421230028187	-10.6662292239787	0	0	1	1
"ANKS4B"	-2.09193088467816	-6.9116196093791	-4.33952442919251	7.31939079709148e-05	0.231994696961255	0.829221659088432	-4.47244531198636	-11.0380570875627	0	0	1	1
"ANKS6"	-0.605640068398493	2.39168646666932	-1.29941527656635	0.200008553882071	0.945241499105275	-4.71729520985876	-3.65864699790727	-10.5153421323577	0	0	1	1
"ANKZF1"	0.339785732622786	5.20323616087887	1.67491454960135	0.100455585013174	0.94186677617265	-4.28818039651378	-3.62180232313157	-10.3158414148975	0	0	1	1
"ANLN"	-0.867565453981075	4.43140952482091	-1.38867202787965	0.171343536157631	0.945241499105275	-4.62413093368341	-2.88612224448971	-9.82638646587347	0	0	1	1
"ANO1"	0.0348738710280942	4.95561567729454	0.12510120024752	0.90096596049662	0.986158686323728	-5.38233757106019	-3.20538741374801	-10.0643401582441	0	0	1	1
"ANO10"	1.24065436829063	-6.70009593828295	1.62864255673231	0.109935935971902	0.945241499105275	-4.34623332812057	-3.19908386518569	-10.0950543252389	0	0	1	1
"ANO2"	0.906313737993871	-3.20076252962818	0.7128651134139	0.479380872607262	0.945241499105275	-5.18366084114078	-3.73373243984188	-10.5255634831044	0	0	1	1
"ANO3"	-0.99977165935199	-6.90211379300783	-1.71892499947546	0.0920725521615811	0.938604390815596	-4.23166028409535	-4.18860747147121	-10.8341148794837	0	0	1	1
"ANO4"	0.133187951044233	-6.70530727724685	0.189437865416748	0.850548510870928	0.978645727776881	-5.37412624904565	-3.59663051587233	-10.3914666302833	0	0	1	1
"ANO5"	-3.26795352288745	-0.671532347054024	-2.47269905050112	0.0170040199056578	0.748478161980105	-3.08130261317316	-4.1375827088893	-10.7963202476028	0	0	1	1
"ANO6"	-0.163409584014102	6.88637423757606	-0.684689014012447	0.496833424004507	0.945241499105275	-5.19945547177131	-2.78544336102081	-9.72556659776212	0	0	1	1
"ANO7"	-0.701709859884929	0.787469024832694	-0.798869719484305	0.428301587284763	0.945241499105275	-5.13162013153473	-4.19135939394938	-10.857205890831	0	0	1	1
"ANO8"	0.126384258436721	3.45983060703335	0.440901403624639	0.661264058463656	0.951739363395006	-5.30995256433778	-3.36276246486382	-10.3071007844969	0	0	1	1
"ANO9"	-0.192639647456221	2.98856807769205	-0.314348037550804	0.754619113099181	0.962411950167783	-5.34861856643138	-4.16506558324442	-10.7947260315393	0	0	1	1
"ANP32A"	-0.0262758550503115	8.12476886249742	-0.125302463922984	0.900807482403348	0.986152412992075	-5.38231711622522	-2.81824965227061	-9.71573619573348	0	0	1	1
"ANP32B"	-0.1448420943911	8.54819225835565	-0.387775080307933	0.699896976708316	0.95361326326451	-5.32775091039816	-3.16410173510556	-10.1908407188592	0	0	1	1
"ANP32C"	-1.83946725818558	-2.64301448020461	-2.36310918227584	0.022221346121039	0.794050676196578	-3.26844435988056	-5.46540012375591	-11.3723314383161	0	0	1	1
"ANP32D"	-2.44148181057865	-4.92962394767724	-2.84463552519629	0.00651711248020422	0.620104106194877	-2.4022643350153	-5.1330664043848	-11.2559521427581	0	0	1	1
"ANP32E"	-0.094776547999408	6.17460958534289	-0.305549795924481	0.761268756511859	0.96394201495841	-5.3508277426888	-3.10429102953861	-9.96164841240213	0	0	1	1
"ANPEP"	0.027242034603832	7.35977956892882	0.0398682967749561	0.96836350721143	0.995136314937403	-5.38804548900029	-3.95314526226782	-10.7425660005531	0	0	1	1
"ANTXR1"	0.0298390177530137	-1.63021675661395	0.0375065587726453	0.970236680359561	0.995136314937403	-5.38811968422707	-3.19826135244506	-10.2027502626878	0	0	1	1
"ANTXR2"	0.180063801216335	5.97004528256562	0.776439127509199	0.441299450310752	0.945241499105275	-5.14574685817589	-3.17362756648924	-10.0955589675252	0	0	1	1
"ANTXRL"	0.365690846355092	-3.00823616549572	0.337685290771635	0.737072867986424	0.958192102739445	-5.34245656974199	-4.41590184416748	-11.0321167534514	0	0	1	1
"ANXA1"	-0.516788813525529	-7.49502347996345	-2.74327231960687	0.00852740943027064	0.633252650030837	-2.59369604657062	-3.42228721812269	-10.266820754257	0	0	1	1
"ANXA10"	-0.230263276165894	9.43765829334192	-0.615840671688819	0.540909340978714	0.945241499105275	-5.23542797525404	-3.95856370522966	-10.5637211016445	0	0	1	1
"ANXA11"	0.922637710463595	-5.0006826477087	1.41845373027276	0.162519299751348	0.945241499105275	-4.59179613497819	-2.9159367626291	-9.89490426350892	0	0	1	1
"ANXA13"	-0.0190798505768344	7.40488566996151	-0.0979139703992303	0.92240837455439	0.99014875142328	-5.38479863317505	-4.0593448389952	-10.7832056811456	0	0	1	1
"ANXA2"	-0.098056810390311	-7.2062680271708	-0.216569769839351	0.829461545566586	0.975834104718457	-5.36965813538511	-3.06672800227026	-9.90934138738472	0	0	1	1
"ANXA2P1"	0.571700713865855	6.71771027891281	0.992633283158972	0.325866878961732	0.945241499105275	-4.99349609007325	-6.22749477365753	-11.5671079062101	0	0	1	1
"ANXA2P2"	-0.239208698047299	-5.18330194153842	-0.342586052536245	0.733405736668183	0.957232050112792	-5.34110684005401	-5.00608107491428	-11.1708880994586	0	0	1	1
"ANXA2P3"	-0.486397493974419	0.76484284821238	-0.877373029514202	0.384654802891098	0.945241499105275	-5.07911988703978	-5.60738275675528	-11.3572414048438	0	0	1	1
"ANXA3"	-0.993950373846197	5.13122169067068	-0.985446093024656	0.329346871969792	0.945241499105275	-4.99912980301977	-3.70462242210964	-10.4366809395563	0	0	1	1
"ANXA4"	0.146845639760687	5.71652757320616	0.582520472709056	0.562942931248436	0.945241499105275	-5.2514956374534	-3.07389766953085	-10.036141350775	0	0	1	1
"ANXA5"	-0.111033339966787	5.51707053976096	-0.127845761486101	0.898805204602017	0.985769557221428	-5.38205580493089	-3.11032496458107	-9.99872993049576	0	0	1	1
"ANXA6"	-0.0112524475569593	8.6101694806777	-0.0381542930865461	0.969722923372512	0.995136314937403	-5.38809978605155	-3.32703775133341	-10.2459440848117	0	0	1	1
"ANXA7"	0.0955831782343628	6.90303173690094	0.59225796589175	0.556457852181565	0.945241499105275	-5.24689079503163	-3.27062245613941	-10.1934285684953	0	0	1	1
"ANXA8"	0.0134036788367142	-4.30765270351808	0.011756988974358	0.990668230984624	0.998375191415174	-5.38863473253927	-3.84955915629359	-10.6979199738889	0	0	1	1
"ANXA8L1"	0.433566336994806	-12.9316075038307	0.393125683254034	0.695967454332046	0.95361326326451	-5.32606085898785	-5.09105607228788	-11.1682610846251	0	0	1	1
"ANXA9"	0.128792286319677	0.473108515598981	0.352525176607045	0.725987828441122	0.956514444706596	-5.33831012802202	-3.82679405208679	-10.487473499207	0	0	1	1
"AOAH"	0.0323174409003144	6.67272846173921	0.0644502523769536	0.948879408406071	0.993106263972458	-5.38700435316203	-3.66696450704816	-10.6044085754505	0	0	1	1
"AOC2"	-0.304605429588468	0.987017963310638	-0.470285314747509	0.640281271173216	0.94737931762045	-5.2991377933962	-4.52134550022785	-10.847483608136	0	0	1	1
"AOC3"	-0.782000862218022	-0.77836581586603	-1.0551066166543	0.296658992764483	0.945241499105275	-4.94289022187846	-4.12886298321179	-10.8634291013802	0	0	1	1
"AOX1"	-1.1284573917037	0.575699764599388	-1.02497953754245	0.310511213663606	0.945241499105275	-4.96765991129914	-3.33425444084735	-10.1193336442873	0	0	1	1
"AOX2P"	0.848233251825802	-7.06969683246948	1.60353419322819	0.115378063042815	0.945241499105275	-4.37714015305795	-6.10248351032021	-11.4631234036775	0	0	1	1
"AP1AR"	0.438114661206805	1.89834721820586	1.67254961350094	0.100923275532506	0.94186677617265	-4.29118167616823	-3.89913802055584	-10.6071903184587	0	0	1	1
"AP1B1"	0.0961668397362541	6.96289560068203	0.387467343424858	0.700123234458314	0.95361326326451	-5.327847413757	-3.69460210102523	-10.3465984527105	0	0	1	1
"AP1G1"	0.0999648753851723	6.57860561403646	0.804960663869768	0.424812119752178	0.945241499105275	-5.12771680296672	-2.96242627933441	-9.83597928618101	0	0	1	1
"AP1G2"	0.361713630730449	6.91608624027492	1.39648162389688	0.168994529184831	0.945241499105275	-4.61571190452377	-3.91988521230758	-10.6706847022593	0	0	1	1
"AP1M1"	-0.25198796289034	6.10855987418913	-1.03870650539666	0.304145910893135	0.945241499105275	-4.95645821013304	-2.99628225331057	-9.90139520542706	0	0	1	1
"AP1M2"	-0.431292125031671	-5.10206624178231	-0.480408279665286	0.633119602625104	0.945241499105275	-5.29525225639175	-3.74896274245768	-10.5122962013587	0	0	1	1
"AP1S1"	-0.299563660635566	2.73971299917989	-0.980070079463916	0.331966084335117	0.945241499105275	-5.00331833252747	-3.69896098063199	-10.3909716748877	0	0	1	1
"AP1S2"	-0.187261588789689	5.7737574609257	-0.583574311970277	0.562239272498448	0.945241499105275	-5.25100089957092	-2.20059680645009	-6.96140981397585	747	0.0604416420041846	0.951803893739301	0.99309856639081
"AP1S3"	-0.0559305590032065	-0.0792853817395368	-0.0790420454701166	0.937327816455499	0.992282410989639	-5.38615430937392	-3.61393691166809	-10.4159969119776	0	0	1	1
"AP2A1"	-0.22561894690577	7.20111994362251	-0.858465618397845	0.394902445836935	0.945241499105275	-5.09219803566538	-2.99945617968237	-10.0500607494249	0	0	1	1
"AP2A2"	0.0194389576595331	6.08993083710975	0.124860243019628	0.901155699254935	0.986235189422318	-5.3823620168169	-3.11414981105041	-10.0828708496687	0	0	1	1
"AP2B1"	0.0675705338136687	7.82788271889178	0.411155930953433	0.682788317437365	0.95361326326451	-5.32019664683951	-2.92421822755055	-9.90973841005587	0	0	1	1
"AP2M1"	0.0390529909574857	7.6073019065396	0.309555588859233	0.758238919023323	0.963134877654445	-5.34982965510085	-3.20303264393792	-10.0658517613546	0	0	1	1
"AP2S1"	-0.351578286005022	4.4500209506906	-1.36501865989254	0.178612015608528	0.945241499105275	-4.64936866013327	-3.43285770939366	-10.2185230932007	0	0	1	1
