"tf"	"target"	"mor"	"likelihood"	"state"
"RBPJ"	"RASL11B"	0.994838336754604	1	"activation"
"RBPJ"	"LCA5"	0.748703218664455	1	"activation"
"RBPJ"	"RABL2B"	-0.153451504808178	1	"inhibition"
"RBPJ"	"PMS2"	-0.443198292045596	1	"inhibition"
"RBPJ"	"RBP5"	0.173080588436708	1	"activation"
"RBPJ"	"RBP2"	-0.985187835773394	1	"inhibition"
"RBPJ"	"RASAL2"	-0.995658326642667	1	"inhibition"
"RBPJ"	"PNPT1"	-0.778691378255917	1	"inhibition"
"RBPJ"	"RAB43"	-0.800085275662148	1	"inhibition"
"RBPJ"	"RAB13"	0.988548291162534	1	"activation"
"RBPJ"	"RBM12"	0.935812124319818	1	"activation"
"RBPJ"	"PLEKHG5"	-0.178135416254932	1	"inhibition"
"REL"	"CIDEB"	-0.975910180403074	1	"inhibition"
"REL"	"COX17"	-0.580191409454064	1	"inhibition"
"REL"	"NIPAL1"	0.472082508586328	1	"activation"
"REL"	"DHRS7"	-0.963015258154724	1	"inhibition"
"REL"	"DCAF15"	-0.719901728582002	1	"inhibition"
"REL"	"PPCDC"	-0.902344848334063	1	"inhibition"
"REL"	"SLC29A1"	0.844947238584794	1	"activation"
"REL"	"SMNDC1"	-0.972201264154897	1	"inhibition"
"REL"	"FAM104A"	0.999272040729973	1	"activation"
"REL"	"SCN3B"	0.695551123308481	1	"activation"
"REL"	"POM121L10P"	-0.455417724923805	1	"inhibition"
"REL"	"CISH"	0.126080110449948	1	"activation"
"REL"	"DEDD"	0.645327887677186	1	"activation"
"REL"	"IL1B"	-0.0609393515028668	1	"inhibition"
"REL"	"RPA4"	0.305628675232072	1	"activation"
"REL"	"TRA2B"	-0.931717556619072	1	"inhibition"
"REL"	"ATXN7L3B"	-0.936134664611431	1	"inhibition"
"REL"	"CASD1"	-0.865828296808926	1	"inhibition"
"RELA"	"POLR2E"	0.0875960722000723	1	"activation"
"RELA"	"ZNF624"	0.993877442874846	1	"activation"
"RELA"	"PINK1"	-0.975745191396188	1	"inhibition"
"RELA"	"MST1P2"	0.223806848916909	1	"activation"
"RELA"	"RPS23"	0.780991656567538	1	"activation"
"RELA"	"ENTPD7"	-0.542676453504564	1	"inhibition"
"RELA"	"TNRC6B"	0.818756548209077	1	"activation"
"RELA"	"NAA35"	0.915645311114096	1	"activation"
"RELA"	"ALG5"	0.991061999155525	1	"activation"
"RELA"	"GBF1"	0.341745678692621	1	"activation"
"RELA"	"ESAM"	0.0875960722000723	1	"activation"
"RELA"	"HEXA"	-0.0164386352144427	1	"inhibition"
"RELA"	"MYT1"	0.991246079074288	1	"activation"
"RELA"	"FKBP8"	-0.616497606435807	1	"inhibition"
"RELA"	"FOXH1"	0.944179116614089	1	"activation"
"RELB"	"SNORD68"	0.207180308838084	1	"activation"
"RELB"	"RBM8A"	0.953317410274927	1	"activation"
"RELB"	"RPL29"	-0.0773091022851976	1	"inhibition"
"RELB"	"RSPH1"	0.778860618735428	1	"activation"
"RELB"	"ITM2A"	-0.158173240409023	1	"inhibition"
"RELB"	"ITGB8"	-0.0286209426296563	1	"inhibition"
"RELB"	"GPR137"	0.940670275834305	1	"activation"
"RELB"	"STAU2"	-0.414843224062145	1	"inhibition"
"RELB"	"INSR"	0.635427314134941	1	"activation"
"RELB"	"CEP250"	-0.0318215795086823	1	"inhibition"
"RELB"	"CEP192"	0.947821099483273	1	"activation"
"RELB"	"DDX27"	0.613847317570887	1	"activation"
"RELB"	"NMNAT3"	-0.933518651316371	1	"inhibition"
"RELB"	"FGFR4"	0.112958775378388	1	"activation"
"RELB"	"ZKSCAN4"	-0.052740082967909	1	"inhibition"
"RELB"	"ZNF608"	0.237981904609653	1	"activation"
"RELB"	"ZNF630"	0.125395267378644	1	"activation"
"RELB"	"TSEN54"	-0.783881377203203	1	"inhibition"
"RELB"	"PUF60"	0.478178013277396	1	"activation"
"REPIN1"	"ZNF99"	0.997091058936072	1	"activation"
"REPIN1"	"RAB18"	0.405987390737383	1	"activation"
"REPIN1"	"SYNE1"	0.998681018116818	1	"activation"
"REPIN1"	"MED10"	0.975313538528477	1	"activation"
"REPIN1"	"RAVER1"	0.965705043967759	1	"activation"
"REPIN1"	"TMEM9B"	0.996213890202422	1	"activation"
"REPIN1"	"TPPP"	0.993701709780409	1	"activation"
"REST"	"B2M"	-0.342139939120137	1	"inhibition"
"REST"	"CREB1"	0.945862196277956	1	"activation"
"REST"	"DCST2"	0.465995774637332	1	"activation"
"REST"	"MPDU1"	0.540745996537513	1	"activation"
"REST"	"BAG2"	0.167838066500328	1	"activation"
"REST"	"EAF1"	0.272929299992282	1	"activation"
"REST"	"POLDIP2"	0.969040208978977	1	"activation"
"REST"	"IFITM1"	-0.0167743178546907	1	"inhibition"
"REST"	"B3GNT9"	0.499555904299658	1	"activation"
"REST"	"MLH3"	0.986517183542812	1	"activation"
"REST"	"NAPB"	0.998650229308957	1	"activation"
"REST"	"USP4"	0.834848489729153	1	"activation"
"REST"	"EPHB1"	-0.02780055924408	1	"inhibition"
"REST"	"ANGPTL3"	0.368324324201053	1	"activation"
"REST"	"FBXO9"	-0.453379424329831	1	"inhibition"
"REST"	"PRKCSH"	0.874418696311342	1	"activation"
"REST"	"SIGMAR1"	-0.724547162616393	1	"inhibition"
"REST"	"IDH3G"	0.983389887497374	1	"activation"
"REST"	"MAPKAPK2"	0.678337523479934	1	"activation"
"REST"	"RNF138"	0.891987466679595	1	"activation"
"REST"	"APOOL"	0.770193737065759	1	"activation"
"REST"	"KDM4A"	0.995929026476959	1	"activation"
"REXO4"	"FAAH2"	-0.787710574467338	1	"inhibition"
"REXO4"	"DNAJC3"	-0.422915048515854	1	"inhibition"
"REXO4"	"ZNF91"	0.196276072893749	1	"activation"
"REXO4"	"ALG2"	-0.763919137661021	1	"inhibition"
"REXO4"	"LPXN"	-0.554631381163044	1	"inhibition"
"REXO4"	"PKN1"	-0.988834559017515	1	"inhibition"
"REXO4"	"YBX1"	0.203165508751592	1	"activation"
"REXO4"	"CLDN15"	-0.0230852653270489	1	"inhibition"
"REXO4"	"KIF5C"	0.425271410433565	1	"activation"
"REXO4"	"MAML3"	-0.810716000748046	1	"inhibition"
"REXO4"	"RMND5A"	-0.11848556977372	1	"inhibition"
"REXO4"	"ANAPC4"	-0.0572237399092708	1	"inhibition"
"RFX1"	"DYNLRB2"	0.90194563395568	1	"activation"
"RFX1"	"HLA-F"	-0.909160175134392	1	"inhibition"
"RFX1"	"IGFBP2"	0.821518028525007	1	"activation"
"RFX1"	"PC"	0.886376451585698	1	"activation"
"RFX1"	"F3"	0.482754340751994	1	"activation"
"RFX1"	"ADCY3"	0.151251131546394	1	"activation"
"RFX1"	"GPR135"	-0.261492231602326	1	"inhibition"
"RFX1"	"COL4A1"	0.416339064652127	1	"activation"
"RFX1"	"FAM151B"	0.117414932278351	1	"activation"
"RFX1"	"CRHBP"	0.998618761559294	1	"activation"
"RFX1"	"CLGN"	0.979991273041127	1	"activation"
"RFX1"	"C1QC"	0.936582045384667	1	"activation"
"RFX1"	"PKD1"	0.401575780748763	1	"activation"
"RFX1"	"RXRB"	-0.57433903430296	1	"inhibition"
"RFX1"	"RFX2"	0.341745678692621	1	"activation"
"RFX1"	"UPF1"	-0.0759786993403897	1	"inhibition"
"RFX1"	"NUDT22"	0.982243649463836	1	"activation"
"RFX1"	"RPL36A"	0.656497991510207	1	"activation"
"RFX1"	"PLAUR"	0.996530856557371	1	"activation"
"RFX1"	"GRIP2"	0.104472591943955	1	"activation"
"RFX1"	"PTGR2"	0.165263303222815	1	"activation"
"RFX1"	"PTPRG"	0.13454122443736	1	"activation"
"RFX1"	"ARGFXP2"	-0.0300375028963225	1	"inhibition"
"RFX1"	"PSMA1"	0.991603557577042	1	"activation"
"RFX1"	"PSMA3"	0.888273491324143	1	"activation"
"RFX2"	"MEA1"	0.912641176021939	1	"activation"
"RFX2"	"TRAPPC5"	0.152048448501815	1	"activation"
"RFX2"	"RFX1"	0.341745678692621	1	"activation"
"RFX2"	"WASL"	0.967619893364819	1	"activation"
"RFX2"	"TMEM120B"	-0.795206977180536	1	"inhibition"
"RFX2"	"TCFL5"	-0.560573998351139	1	"inhibition"
"RFX2"	"CEP290"	-0.880489530915657	1	"inhibition"
"RFX2"	"KIF11"	-0.95344481822902	1	"inhibition"
"RFX2"	"TACSTD2"	-0.0147011818976129	1	"inhibition"
"RFX2"	"IL27RA"	-0.249962230372841	1	"inhibition"
"RFX2"	"MED27"	0.998055003116706	1	"activation"
"RFX2"	"CABLES2"	0.990355306017539	1	"activation"
"RFX2"	"CATSPER2"	0.953026492970985	1	"activation"
"RFX2"	"GOLGA7B"	-0.952492226505697	1	"inhibition"
"RFX2"	"GRAMD1A"	0.394258563024344	1	"activation"
"RFX2"	"PA2G4"	0.629719536621391	1	"activation"
"RFX2"	"FIGNL2"	-0.984564211255888	1	"inhibition"
"RFX2"	"HEBP2"	0.16441190618231	1	"activation"
"RFX3"	"CCDC154"	0.994006191107119	1	"activation"
"RFX3"	"DHX36"	-0.332684841592756	1	"inhibition"
"RFX3"	"CRELD2"	0.204163889001678	1	"activation"
"RFX3"	"ZNF510"	-0.787710574467338	1	"inhibition"
"RFX3"	"ARAF"	-0.0587910803052822	1	"inhibition"
"RFX3"	"RAE1"	0.864414383719198	1	"activation"
"RFX3"	"SACS"	0.511781168895758	1	"activation"
"RFX3"	"RAD50"	0.094363502491732	1	"activation"
"RFX3"	"PITPNC1"	-0.884295087702184	1	"inhibition"
"RFX4"	"NDUFB7"	0.904720326708927	1	"activation"
"RFX4"	"TMEM179B"	-0.951520586466375	1	"inhibition"
"RFX4"	"SNORD116-13"	0.998236977670479	1	"activation"
"RFX4"	"ACOT8"	0.994496045447177	1	"activation"
"RFX4"	"SRPK3"	0.754481212494543	1	"activation"
"RFX4"	"RWDD2A"	0.336266622162883	1	"activation"
"RFX4"	"PKD1"	-0.232462812933591	1	"inhibition"
"RFX5"	"FBXW7"	0.144991968948739	1	"activation"
"RFX5"	"PPP3R1"	-0.925036966880251	1	"inhibition"
"RFX5"	"ZFP41"	0.297893141093031	1	"activation"
"RFX5"	"ZNFX1"	-0.0989317498924635	1	"inhibition"
"RFX5"	"CEP164"	0.851405093285335	1	"activation"
"RFX5"	"STAU2"	0.369747010365314	1	"activation"
"RFX5"	"SLC26A8"	0.952733920811044	1	"activation"
"RFX5"	"TMUB2"	0.472082508586328	1	"activation"
"RFX5"	"SCN11A"	0.0970837431496942	1	"activation"
"RFX5"	"ZNF345"	-0.211324193847007	1	"inhibition"
"RFX5"	"ZNF620"	0.19241711048844	1	"activation"
"RFX7"	"COPA"	0.775637268015403	1	"activation"
"RFX7"	"STAU2"	-0.712041025493973	1	"inhibition"
"RFX7"	"NBR2"	0.926774673316828	1	"activation"
"RFX7"	"NID2"	0.980513795300125	1	"activation"
"RFX7"	"PRG4"	0.897944620256159	1	"activation"
"RFX7"	"RNF212"	0.755626370711165	1	"activation"
"RFX7"	"RNF5P1"	0.921845634698733	1	"activation"
"RFX7"	"WDR7"	0.563445001292003	1	"activation"
"RFX7"	"TSHZ1"	0.998904491201208	1	"activation"
"RFX7"	"CLIC1"	0.884452393172218	1	"activation"
"RFX7"	"DHX38"	0.9996401670003	1	"activation"
"RFX7"	"WDR46"	0.913652765535706	1	"activation"
"RFX7"	"TTC39B"	0.997773535510184	1	"activation"
"RFX7"	"TTC39C"	0.999550933187825	1	"activation"
"RFX7"	"DPRXP4"	0.999981599979431	1	"activation"
"RFX7"	"PCDHGB4"	0.774555682380687	1	"activation"
"RFX7"	"OR2L2"	0.979590800282233	1	"activation"
"RFX7"	"TTN"	0.133818826071075	1	"activation"
"RFX7"	"SCARNA7"	0.573958769169937	1	"activation"
"RFX7"	"ALKBH8"	0.904170864753276	1	"activation"
"RFX7"	"HEATR6"	0.999582777897837	1	"activation"
"RFX8"	"CENPE"	0.126768039954156	1	"activation"
"RFX8"	"LTBP2"	-0.91210772681445	1	"inhibition"
"RFX8"	"LUZP1"	0.998508782564653	1	"activation"
"RFX8"	"ZNF114"	0.109863556521616	1	"activation"
"RFX8"	"ZNF148"	0.98497968541571	1	"activation"
"RFX8"	"ZNF224"	0.999199392451313	1	"activation"
"RFX8"	"MS4A1"	0.962988855039643	1	"activation"
"RFX8"	"WARS2"	0.934247108914413	1	"activation"
"RFX8"	"FAM104A"	-0.695882239776849	1	"inhibition"
"RFX8"	"WDR55"	0.948459623620202	1	"activation"
"RFX8"	"NDST1"	0.196276072893749	1	"activation"
"RFX8"	"FREM1"	-0.0151572835511198	1	"inhibition"
"RFX8"	"FRMD8"	-0.0587910803052822	1	"inhibition"
"RFX8"	"CD5L"	0.555901693408463	1	"activation"
"RFX8"	"DPYD"	-0.774735386200709	1	"inhibition"
"RFX8"	"GYPA"	-0.11658818629154	1	"inhibition"
"RFX8"	"LGR4"	-0.912686292787738	1	"inhibition"
"RFX8"	"CD300C"	-0.988200117744719	1	"inhibition"
"RFX8"	"RGS1"	-0.68591275213613	1	"inhibition"
"RFX8"	"RCE1"	0.97399408078386	1	"activation"
"RFX8"	"SOS2"	0.999907627717319	1	"activation"
"RFX8"	"PROM1"	0.99533107390938	1	"activation"
"RFX8"	"EIF4EBP3"	0.222741128702321	1	"activation"
"RFX8"	"RIMS3"	-0.141013771332597	1	"inhibition"
"RFX8"	"ADAM28"	0.185799774988729	1	"activation"
"RFX8"	"KLHL28"	-0.653047323182216	1	"inhibition"
"RFX8"	"WIZ"	0.59774061945515	1	"activation"
"RFX8"	"PPP1R11"	-0.52257542090674	1	"inhibition"
"RFX8"	"C1QTNF3"	0.995899451508276	1	"activation"
"RFX8"	"DLGAP5"	-0.0221913803360117	1	"inhibition"
"RFX8"	"AP1S1"	0.0965343743127084	1	"activation"
"RFX8"	"EIF4E2"	0.749865758097625	1	"activation"
"RHOXF1"	"SNORA75"	-0.0350101849909547	1	"inhibition"
"RHOXF1"	"EHD4"	0.97641655958954	1	"activation"
"RHOXF1"	"CARD6"	0.249288129605588	1	"activation"
"RHOXF1"	"LMTK2"	0.962517308236584	1	"activation"
"RHOXF1"	"ARRDC3"	-0.184728587497675	1	"inhibition"
"RHOXF1"	"SLC43A3"	0.997091058936072	1	"activation"
"RHOXF2B"	"PLAG1"	-0.629501225495183	1	"inhibition"
"RHOXF2B"	"HESX1"	0.542265146305508	1	"activation"
"RHOXF2B"	"RTF1"	0.986966433776152	1	"activation"
"RHOXF2B"	"CYB5R4"	0.318762408847247	1	"activation"
"RHOXF2B"	"ZC3H12C"	-0.283681184588584	1	"inhibition"
"RHOXF2B"	"EIF2S3"	-0.0759786993403897	1	"inhibition"
"RHOXF2B"	"SNORD57"	-0.433040677656782	1	"inhibition"
"RHOXF2B"	"CHMP2B"	0.389890530670287	1	"activation"
"RHOXF2B"	"TLR10"	0.419310707981318	1	"activation"
"RHOXF2B"	"BSCL2"	0.139687452508992	1	"activation"
"RHOXF2B"	"TMEM138"	0.425271410433565	1	"activation"
"RHOXF2B"	"SLC9A3R1"	0.970781423659976	1	"activation"
"RHOXF2B"	"LCT"	-0.0395870792985877	1	"inhibition"
"RHOXF2B"	"GOLPH3L"	-0.0546930458144339	1	"inhibition"
"RLF"	"PRKY"	0.792456239523566	1	"activation"
"RLF"	"CCDC138"	0.738085567423113	1	"activation"
"RLF"	"TOM1"	-0.0213294668700992	1	"inhibition"
"RLF"	"XPO6"	0.842469171077603	1	"activation"
"RLF"	"TUBA3E"	-0.0147011818976129	1	"inhibition"
"RLF"	"BAIAP2L2"	0.215380169211646	1	"activation"
"RLF"	"SLC10A3"	0.979858607098627	1	"activation"
"RLF"	"TFAP2E"	-0.108350251225384	1	"inhibition"
"RLF"	"DLGAP5"	-0.841812020337798	1	"inhibition"
"RLF"	"TRAPPC1"	0.787298854755709	1	"activation"
"RLF"	"SERPINB1"	0.996581180413989	1	"activation"
"RLF"	"NUP205"	0.866611282906365	1	"activation"
"RLF"	"MAD2L1BP"	-0.0219729447271861	1	"inhibition"
"RLF"	"UCN"	0.993877442874846	1	"activation"
"RLF"	"LTF"	-0.285428236277934	1	"inhibition"
"RLF"	"WNT7A"	-0.0353444669927802	1	"inhibition"
"RLF"	"ZNF425"	0.764661444120678	1	"activation"
"RLF"	"NUBPL"	0.996981923740672	1	"activation"
"RLF"	"NFKBIZ"	-0.433040677656782	1	"inhibition"
"RLF"	"POLA1"	0.851405093285335	1	"activation"
"RLF"	"POLB"	0.95854088172479	1	"activation"
"RORA"	"PTH1R"	-0.0426647916933266	1	"inhibition"
"RORA"	"TALDO1"	0.138942642969907	1	"activation"
"RORA"	"CARNS1"	0.961069235220822	1	"activation"
"RORA"	"TBC1D7"	0.810279794292574	1	"activation"
"RORA"	"DPF3"	0.993833949197706	1	"activation"
"RORA"	"PPP2R1A"	0.815963062558576	1	"activation"
"RORA"	"TNS4"	0.212278620606002	1	"activation"
"RORA"	"TBL3"	0.410414181992747	1	"activation"
"RORA"	"TADA1"	0.992003194665557	1	"activation"
"RORA"	"DTL"	0.625415717835207	1	"activation"
"RORA"	"C3orf52"	0.525520726156005	1	"activation"
"RORA"	"COX8A"	0.69945196114201	1	"activation"
"RORA"	"CRTC3"	-0.192863984529314	1	"inhibition"
"RORA"	"CYP2R1"	-0.410818338813545	1	"inhibition"
"RORA"	"JAKMIP1"	0.800521355545617	1	"activation"
"RORA"	"ATXN7L3"	0.326782504562955	1	"activation"
"RORC"	"KCNA2"	-0.11658818629154	1	"inhibition"
"RORC"	"TSHZ3"	0.236870443595602	1	"activation"
"RORC"	"TTLL2"	0.163563929653079	1	"activation"
"RORC"	"ADAM12"	-0.869219901980209	1	"inhibition"
"RORC"	"ADAM23"	0.165263303222815	1	"activation"
"RORC"	"DPP4"	0.15446044476834	1	"activation"
"RORC"	"LEF1"	-0.0614870312183117	1	"inhibition"
"RORC"	"MDS2"	-0.0609393515028668	1	"inhibition"
"RORC"	"RPIA"	0.426765068573056	1	"activation"
"RORC"	"CDHR3"	-0.0235445213767067	1	"inhibition"
"RORC"	"XCL1"	-0.723004628060072	1	"inhibition"
"RORC"	"CLIC5"	-0.0187369568777987	1	"inhibition"
"RORC"	"TMEM198"	0.0911859999982588	1	"activation"
"RORC"	"CTLA4"	0.109863556521616	1	"activation"
"RORC"	"VIPR2"	-0.215745027629379	1	"inhibition"
"RORC"	"WNT10A"	0.132383537727221	1	"activation"
"RORC"	"EPHA4"	-0.461535549008576	1	"inhibition"
"RORC"	"GLB1L3"	-0.240321746049933	1	"inhibition"
"RORC"	"FCGBP"	0.224876102802563	1	"activation"
"RORC"	"FCRLA"	0.549849502111311	1	"activation"
"RORC"	"FHAD1"	-0.0200943298779866	1	"inhibition"
"RORC"	"ZNF287"	-0.0593218315400798	1	"inhibition"
"RORC"	"ADAMTS17"	-0.618368437752956	1	"inhibition"
"RORC"	"PLEKHG1"	0.345882567640048	1	"activation"
"RORC"	"MRPL35"	-0.016944532905422	1	"inhibition"
"RORC"	"GPR15"	-0.197023024299147	1	"inhibition"
"RORC"	"PSMA8"	-0.184728587497675	1	"inhibition"
"RORC"	"ST6GALNAC1"	-0.0157858905660734	1	"inhibition"
"RORC"	"SLC44A3"	0.183940774707748	1	"activation"
"RORC"	"SEMA5A"	-0.905500169887415	1	"inhibition"
"RORC"	"GEMIN6"	-0.0572237399092708	1	"inhibition"
"RORC"	"CD5"	0.634003717009538	1	"activation"
"RORC"	"RET"	-0.723004628060072	1	"inhibition"
"RORC"	"SORCS3"	-0.0374115157039466	1	"inhibition"
"RORC"	"ADAMTS1"	-0.0151572835511198	1	"inhibition"
"RORC"	"SRPX2"	0.242462673747572	1	"activation"
"RORC"	"APBB1"	0.420798743951209	1	"activation"
"RORC"	"SUSD4"	-0.0240121626219368	1	"inhibition"
"RORC"	"UBASH3A"	0.094363502491732	1	"activation"
"RREB1"	"JAKMIP1"	-0.912686292787738	1	"inhibition"
"RREB1"	"PTPRA"	0.914154716892806	1	"activation"
"RREB1"	"ZNF133"	0.0911859999982588	1	"activation"
"RREB1"	"RGPD3"	-0.787710574467338	1	"inhibition"
"RREB1"	"GPR137B"	0.93696389098211	1	"activation"
"RREB1"	"BICD1"	0.366903901115024	1	"activation"
"RREB1"	"TTYH3"	0.945529304534478	1	"activation"
"RREB1"	"SULT6B1"	0.915645311114096	1	"activation"
"RREB1"	"GPR155"	-0.205523172109721	1	"inhibition"
"RREB1"	"PPIAL4D"	0.948459623620202	1	"activation"
"RUNX1"	"CYTH3"	-0.927973498997541	1	"inhibition"
"RUNX1"	"MSRB3"	0.957220916665927	1	"activation"
"RUNX1"	"RNF181"	0.156085206837412	1	"activation"
"RUNX1"	"DHX8"	0.144991968948739	1	"activation"
"RUNX1"	"CBX6"	-0.879714828790234	1	"inhibition"
"RUNX1"	"GNLY"	-0.994075998081147	1	"inhibition"
"RUNX1"	"PCK2"	-0.93782312872337	1	"inhibition"
"RUNX1"	"SMG5"	0.88250108117336	1	"activation"
"RUNX1"	"STXBP4"	0.907960316027908	1	"activation"
"RUNX1"	"ABHD2"	0.690307680509029	1	"activation"
"RUNX1"	"ABHD5"	-0.983353113624927	1	"inhibition"
"RUNX1"	"ACTR3"	0.785210787886785	1	"activation"
"RUNX1"	"SERF1A"	0.99546347129157	1	"activation"
"RUNX1"	"MAPRE3"	-0.96449069606788	1	"inhibition"
"RUNX1"	"LCMT1"	0.853770877016684	1	"activation"
"RUNX2"	"WDR90"	-0.91210772681445	1	"inhibition"
"RUNX2"	"ARHGAP4"	-0.977500386072786	1	"inhibition"
"RUNX2"	"RNF185"	-0.831621413241848	1	"inhibition"
"RUNX2"	"GALNT7"	-0.0426647916933266	1	"inhibition"
"RUNX2"	"PATL1"	-0.167938465287271	1	"inhibition"
"RUNX2"	"YIPF4"	-0.826318688169149	1	"inhibition"
"RUNX2"	"GOLM1"	0.361245243236104	1	"activation"
"RUNX2"	"SLFN11"	0.119369231913614	1	"activation"
"RUNX2"	"SLC16A1"	-0.858807976933604	1	"inhibition"
"RUNX2"	"NIPSNAP3A"	-0.963015258154724	1	"inhibition"
"RUNX2"	"ZNF765"	-0.651265356568626	1	"inhibition"
"RUNX2"	"POLR3K"	-0.24833977876622	1	"inhibition"
"RUNX2"	"SMURF1"	-0.461535549008576	1	"inhibition"
"RUNX2"	"SGPL1"	0.746367772424243	1	"activation"
"RUNX2"	"SGPP2"	0.872327692533411	1	"activation"
"RUNX2"	"AP3S1"	-0.500274749109615	1	"inhibition"
"RUNX2"	"SYCP2"	-0.0864494789084644	1	"inhibition"
"RUNX2"	"SYTL1"	0.530093987020865	1	"activation"
"RUNX2"	"TUBB2B"	-0.802488850528304	1	"inhibition"
"RUNX2"	"TM7SF2"	-0.933518651316371	1	"inhibition"
"RUNX2"	"CASP5"	0.708445932567381	1	"activation"
"RUNX2"	"EFCAB2"	-0.0171163482704957	1	"inhibition"
"RUNX2"	"CPSF6"	0.96322257074685	1	"activation"
"RUNX2"	"MBTD1"	0.272929299992282	1	"activation"
"RUNX3"	"PCF11"	0.733278053726927	1	"activation"
"RUNX3"	"PCBD2"	0.742838784208932	1	"activation"
"RUNX3"	"HSCB"	0.90194563395568	1	"activation"
"RUNX3"	"C3"	0.967826427938146	1	"activation"
"RUNX3"	"RIOK3"	0.972252331876099	1	"activation"
"RUNX3"	"TMEM138"	0.129550781492256	1	"activation"
"RUNX3"	"ATRIP"	0.949404099670993	1	"activation"
"RUNX3"	"CD209"	0.220620296603987	1	"activation"
"RUNX3"	"CLCN5"	-0.880489530915657	1	"inhibition"
"RUNX3"	"CYP7B1"	0.435754322135947	1	"activation"
"RXRA"	"DSG2"	-0.396798125770488	1	"inhibition"
"RXRA"	"PPP1R11"	0.112958775378388	1	"activation"
"RXRA"	"MORC2"	0.104472591943955	1	"activation"
"RXRA"	"HDAC11"	0.992850256837471	1	"activation"
"RXRA"	"ETFDH"	-0.599473003511312	1	"inhibition"
"RXRA"	"HSDL2"	-0.0603959418657225	1	"inhibition"
"RXRA"	"REP15"	0.910066920488738	1	"activation"
"RXRB"	"TSHZ2"	0.105650783513186	1	"activation"
"RXRB"	"CAMK4"	0.199207435444128	1	"activation"
"RXRB"	"LENG1"	-0.707254193312866	1	"inhibition"
"RXRB"	"SLC29A3"	0.105060285256432	1	"activation"
"RXRB"	"SLC22A1"	0.803486535789307	1	"activation"
"RXRB"	"NUP35"	-0.830572046981616	1	"inhibition"
"RXRB"	"FASLG"	0.170443787537858	1	"activation"
"RXRB"	"VPS37C"	-0.765292434388152	1	"inhibition"
"RXRB"	"FSCN1"	-0.842801137468359	1	"inhibition"
"RXRB"	"FSCN2"	-0.796435469158623	1	"inhibition"
"RXRB"	"MTDH"	-0.987093010194368	1	"inhibition"
"RXRB"	"SGCB"	-0.218725447300857	1	"inhibition"
"RXRB"	"RFX1"	-0.57433903430296	1	"inhibition"
"RXRB"	"TXN2"	-0.984564211255888	1	"inhibition"
"RXRB"	"ANP32C"	0.100436524730169	1	"activation"
"RXRB"	"LANCL2"	-0.983914781562607	1	"inhibition"
"RXRB"	"OR52W1"	0.909544231070039	1	"activation"
"RXRB"	"DNAJC9"	-0.841812020337798	1	"inhibition"
"RXRB"	"CCDC28B"	-0.912686292787738	1	"inhibition"
"RXRB"	"ABCD2"	0.162719368601697	1	"activation"
"SAFB"	"RPP25"	-0.647686437010442	1	"inhibition"
"SAFB"	"F8"	-0.0948795210857478	1	"inhibition"
"SAFB"	"SEMA4D"	-0.582135548096774	1	"inhibition"
"SAFB"	"IGFBP7"	-0.0800296410777009	1	"inhibition"
"SAFB"	"LTB4R"	-0.976398535441878	1	"inhibition"
"SAFB"	"ANGPTL1"	-0.763919137661021	1	"inhibition"
"SAFB"	"ETAA1"	0.999966621332804	1	"activation"
"SAFB"	"SLC46A3"	-0.994199602880827	1	"inhibition"
"SAFB"	"CD63"	-0.0864494789084644	1	"inhibition"
"SAFB"	"DLG5"	0.0938273897625473	1	"activation"
"SAFB"	"ROCK2"	0.998912976466882	1	"activation"
"SAFB2"	"NAIP"	-0.0678006102026243	1	"inhibition"
"SAFB2"	"SAE1"	0.986425602030242	1	"activation"
"SAFB2"	"ATP11C"	0.84900890413578	1	"activation"
"SAFB2"	"SERPINB10"	0.690307680509029	1	"activation"
"SAFB2"	"CWC27"	0.996102284233505	1	"activation"
"SAFB2"	"KIAA1958"	-0.0226342619480185	1	"inhibition"
"SAFB2"	"MEX3C"	0.625415717835207	1	"activation"
"SAFB2"	"UBE2E2"	0.968840907225922	1	"activation"
"SAFB2"	"DUSP10"	-0.772067756392481	1	"inhibition"
"SAFB2"	"CGREF1"	0.8985246131995	1	"activation"
"SAFB2"	"ZNF71"	0.63257787437008	1	"activation"
"SAFB2"	"FAM102A"	0.422288223009247	1	"activation"
"SAFB2"	"RPS26"	0.985671590708844	1	"activation"
"SALL2"	"ADAM32"	0.766884984505228	1	"activation"
"SALL2"	"NUP43"	0.999939361711519	1	"activation"
"SALL2"	"PDZK1"	0.801513337696853	1	"activation"
"SALL2"	"GGPS1"	0.996401964633598	1	"activation"
"SALL2"	"PROX2"	0.999998375942443	1	"activation"
"SALL2"	"PTCRA"	0.705891822892677	1	"activation"
"SALL2"	"TNF"	0.964596496864766	1	"activation"
"SALL2"	"ZNF440"	-0.0237772855035845	1	"inhibition"
"SALL2"	"DCUN1D2"	0.998701173636714	1	"activation"
"SALL2"	"AQP9"	-0.984879184478564	1	"inhibition"
"SALL2"	"LCA5"	0.877840734456697	1	"activation"
"SALL2"	"MON2"	0.998474206306824	1	"activation"
"SALL2"	"SMARCAL1"	0.995779107736808	1	"activation"
"SALL2"	"SIN3B"	0.907427030621479	1	"activation"
"SALL2"	"SNED1"	0.98782298922965	1	"activation"
