"ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"eigenvalue"	"Page_Rank"	"size"	"nes"	"pval"	"pval.fdr"
"CISD3"	0.138033614906833	2.36136498039216	0.500118338267124	0.619277148565456	0.945241499105275	-5.28745228600362	-8.64615774353254	-9.82044050322049	0	0	1	1
"CISH"	0.257085194409939	2.71031593921569	0.638267584508901	0.526333396225123	0.945241499105275	-5.22411977426414	-7.1611526994731	-9.48052712976253	0	0	1	1
"CITED1"	-0.475079695652172	4.90513549019608	-0.80947034256759	0.422239623337778	0.945241499105275	-5.12480832828426	-9.2251367056571	-10.1542024955766	0	0	1	1
"CITED4"	0.0121602298136638	7.05476750980392	0.0317366635209842	0.974813667509823	0.995136314937403	-5.38828189988391	-6.22908327834681	-9.04844435219422	0	0	1	1
"CKAP2"	-0.622685317701863	2.32388305039216	-0.878639601835207	0.383974377653743	0.945241499105275	-5.0782340087403	-6.2204265510435	-9.81880373809804	0	0	1	1
"CKAP2L"	-0.289027745341612	5.73568952941176	-0.847570618359079	0.40088405736632	0.945241499105275	-5.09960937647825	-9.7089627104405	-10.2097841903838	0	0	1	1
"CKAP4"	-1.16785859813665	3.86103802156863	-1.07788995283806	0.28647061689774	0.945241499105275	-4.92370816474174	-4.74448812691571	-9.30755234060682	0	0	1	1
"CKB"	-0.882340751552795	1.08609798627451	-1.58124855543998	0.12038955584597	0.945241499105275	-4.40421950167976	-7.56134664161526	-9.24151554990703	0	0	1	1
"CKLF"	0.408429204968947	5.36096576470588	1.91534913359433	0.0614166497068084	0.893849929559106	-3.96428594041276	-10.2610621943721	-10.1612646263411	0	0	1	1
"CKMT2"	-0.548630422360252	-6.17164135294118	-0.628855818357783	0.532425106546192	0.945241499105275	-5.22891370074892	-7.23143513030062	-9.750658590925	0	0	1	1
"CKS2"	-0.347330499999999	3.67043583333333	-0.802979125327489	0.425945447476288	0.945241499105275	-5.12898980437198	-8.4168738307836	-10.2583133600794	0	0	1	1
"CLASP1"	0.00583376397515334	7.31496235294118	0.0470236473672768	0.962689503068193	0.9950260558312	-5.38779305349092	-10.8210701159521	-10.176938501792	0	0	1	1
"CLC"	-0.752022952795033	-4.26684524117647	-0.72198949519297	0.473803964357911	0.945241499105275	-5.17841291266147	-5.03904006965231	-9.87713801098631	0	0	1	1
"CLCF1"	0.27904691925466	4.17037725490196	0.977598675755007	0.333174807003618	0.945241499105275	-5.0052365154746	-7.46725743464019	-9.48961818148785	0	0	1	1
"CLCN1"	-0.149291701055901	0.861288064509804	-0.334898477772197	0.739160942277541	0.958790581141778	-5.34321546801875	-5.69941963631045	-10.2690628632776	0	0	1	1
"CLCN3"	-0.450700301242235	2.8911406372549	-1.49298949951738	0.141984928035488	0.945241499105275	-4.50816800609319	-8.77909275401577	-9.79621163029944	0	0	1	1
"CLCN5"	-1.71368842608696	0.57115213	-1.54161086840694	0.129736219271259	0.945241499105275	-4.451557544465	-6.6674734634065	-9.4543061469643	0	0	1	1
"CLCN6"	0.184947920496894	2.2705655627451	0.498161660231026	0.620645232801665	0.945241499105275	-5.28824046185459	-6.5970588065599	-10.2343861255002	0	0	1	1
"CLCN7"	0.214988167701863	4.54993552941176	1.0549605231963	0.296725120685603	0.945241499105275	-4.94301197382937	-7.29418641388762	-9.4898381218924	0	0	1	1
"CLCNKA"	0.238990546583849	7.53762362745098	0.777164644382783	0.440875418761883	0.945241499105275	-5.14529603395443	-8.38603231726675	-10.2174562523492	0	0	1	1
"CLDN12"	1.15632969565217	-5.97345317647059	1.49662939954807	0.141037302736418	0.945241499105275	-4.50398596258132	-7.47779277892442	-10.2135291499046	0	0	1	1
"CLDN15"	-0.916777777267084	-5.01741789843137	-0.832075046662661	0.409487587968151	0.945241499105275	-5.10999294453906	-7.83975343558954	-9.83134891044874	0	0	1	1
"CLDN18"	0.0560046521739102	-7.57364217647059	0.482909595592658	0.631355419450001	0.945241499105275	-5.29427956379893	-6.32036554170472	-9.51149200178811	0	0	1	1
"CLDN19"	1.46443745465838	-4.74434220392157	1.52259765443421	0.134421408223017	0.945241499105275	-4.47388680995511	-4.02244497586373	-9.88989768648601	0	0	1	1
"CLDN20"	1.16930338565217	-5.93562512019608	1.30583486356468	0.197833136238135	0.945241499105275	-4.7107834302127	-9.04008915459831	-10.1958452786067	0	0	1	1
"CLDN5"	1.82476796645963	-3.50430078235294	1.58885853937845	0.11865884732406	0.945241499105275	-4.395010019954	-7.88065913681471	-10.2232883280577	0	0	1	1
"CLDN7"	1.43212272372671	-1.25820635707843	2.98154246532745	0.00449450074841423	0.57646188006978	-2.13667988251016	-6.62874394663474	-9.50115199127027	0	0	1	1
"CLDND2"	-0.143398681366459	1.06375441960784	-0.363497676508886	0.717829381405688	0.956092229520641	-5.33513034475322	-5.94646215238374	-9.2512180866587	0	0	1	1
"CLEC12A"	-0.0899714782608667	5.33863025490196	-0.163535558340065	0.87078346699849	0.981473562678415	-5.37783561746774	-3.26385945182831	-9.88137567075443	0	0	1	1
"CLEC12B"	0.675248576397516	1.0590057254902	1.174335856378	0.246054433207806	0.945241499105275	-4.83824747872537	-7.10778870969685	-10.2621261508561	0	0	1	1
"CLEC16A"	0.0169294409937928	6.04203378431373	0.132376115279616	0.895240218458082	0.985492654681263	-5.38157733779565	-8.92808744643614	-9.76357140810157	0	0	1	1
"CLEC17A"	-0.682590260496895	-0.691833724901961	-0.593037001441845	0.555940649307558	0.945241499105275	-5.24651914993939	-3.0431363133824	-9.32994050092482	0	0	1	1
"CLEC18B"	0.499150788198756	-2.04975774431373	0.56679948723682	0.573491707674442	0.945241499105275	-5.25877162908677	-9.91183053424539	-10.1621646118361	0	0	1	1
"CLEC1B"	0.165607026086958	2.03813937843137	0.258302798200224	0.797277683798883	0.970270130045127	-5.36162289561762	-7.11491519828494	-9.83100020380756	0	0	1	1
"CLEC2B"	0.118856559006212	5.62921517647059	0.266947599644633	0.790653175083646	0.968846810227598	-5.3597824174488	-9.45902696439085	-10.2372856276773	0	0	1	1
"CLEC3B"	-0.362365357359628	-1.31946679197451	-0.510159658931103	0.612277850542896	0.945241499105275	-5.28335951460563	-6.26554124465799	-10.3038224765992	0	0	1	1
"CLEC4A"	0.0379516642857141	1.50644792843137	0.0459679466254135	0.963526530473164	0.995136314937403	-5.38783291205779	-3.08639318198274	-9.56461870580383	0	0	1	1
"CLEC4E"	-0.798733244720497	1.3462539745098	-0.534887792016683	0.595196991463977	0.945241499105275	-5.27293830992695	-2.50944383690804	-9.14200375422082	0	0	1	1
"CLEC4G"	-0.127128726708078	-7.1232158627451	-0.312440605395834	0.756059163451061	0.96255470169321	-5.34910280727265	-5.20893089760933	-9.83691231848436	0	0	1	1
"CLEC5A"	-0.31030754273292	1.62019387568627	-0.241278215309566	0.810367311433799	0.972142149789704	-5.36507085922592	-3.44775065069259	-9.56913727911478	0	0	1	1
"CLEC6A"	-0.942289548447205	-3.56710026784314	-0.814774160365219	0.419226200086346	0.945241499105275	-5.12136756664604	-9.8623623140501	-10.259143474271	0	0	1	1
"CLEC7A"	0.197653506211181	3.25466246078431	0.209244547575963	0.8351429334265	0.975834104718457	-5.37092318569728	-9.28978106963754	-10.2537558165965	0	0	1	1
"CLECL1"	2.07827120142857	-1.56629988843137	2.73946801690294	0.00861297452827665	0.633252650030837	-2.60079132881123	-9.46126159804366	-9.65242945666129	0	0	1	1
"CLGN"	-1.47512517639752	0.659225533333333	-1.41751585569082	0.162791692395556	0.945241499105275	-4.59282386513453	-6.67926605734023	-10.2021376539088	0	0	1	1
"CLIC1"	-0.0552460186335386	7.68566174509804	-0.250511254992121	0.80326128935304	0.971331151457212	-5.36322997796964	-7.87004185230926	-9.66244681929824	0	0	1	1
"CLIC3"	-0.582138373975155	0.0502805778431373	-0.649376516782742	0.519190747907325	0.945241499105275	-5.21837163088583	-8.02670476758807	-9.48429716090749	0	0	1	1
"CLIC4"	-0.162926204968943	3.8112177254902	-0.53420982031194	0.595662295147828	0.945241499105275	-5.27323051201135	-6.31002375817412	-9.52519219654986	0	0	1	1
"CLIC5"	-0.123660083229814	-1.46226240570588	-0.117608781147559	0.906868447800248	0.987700424840813	-5.38307566184294	-3.83185107206381	-10.3757820639556	0	0	1	1
"CLINT1"	-0.01963308074534	8.05027207843137	-0.0865899380321243	0.931357703815864	0.991373848426557	-5.38564678636509	-9.5518200853621	-10.2420908098778	0	0	1	1
"CLIP1"	0.0913053850931682	6.51618860784314	0.52092227008837	0.604816106944129	0.945241499105275	-5.2788836043937	-6.77741053074478	-9.28019327970005	0	0	1	1
"CLIP2"	0.247033602484474	5.5782851372549	0.467047199644501	0.642579491013057	0.947439501091563	-5.30036341786522	-8.02651134867143	-10.2475913696828	0	0	1	1
"CLIP3"	1.75989011118012	2.18334644705882	2.84550139556148	0.00650201104582061	0.620104106194877	-2.40060960821026	-9.4163823750151	-10.2522905580963	0	0	1	1
"CLIP4"	0.139797298136648	5.11869368627451	0.336105870123843	0.738256035236811	0.958545878894637	-5.34288744154226	-7.79970208754998	-10.2697863191581	0	0	1	1
"CLK1"	0.106289198757763	7.28625860784314	0.495881112548913	0.622241472231996	0.945241499105275	-5.28915524574921	-5.34316624452566	-9.1131617762896	0	0	1	1
"CLK3"	-0.078834310559003	6.39767564705882	-0.598852486878245	0.552087402401116	0.945241499105275	-5.24372966440486	-9.27262995255705	-10.2502897541969	0	0	1	1
"CLK4"	0.154701534161491	4.9123392745098	0.750200797105592	0.456795769031949	0.945241499105275	-5.16177615095941	-7.75588909326678	-10.3158628447595	0	0	1	1
"CLN3"	-0.051612596273289	6.53529664705882	-0.208154735805416	0.835988950078893	0.975834104718457	-5.37110768273017	-8.2668047906805	-9.8128474532543	0	0	1	1
"CLN5"	0.125050757763975	3.14283692156863	0.57566226794454	0.567532898901771	0.945241499105275	-5.25469382668677	-8.48124587426745	-10.2542780661854	0	0	1	1
"CLN6"	-0.33339505590062	4.82842923529412	-1.01510985621836	0.315143534232847	0.945241499105275	-4.97562658915325	-5.81045852009135	-9.2704849903411	0	0	1	1
"CLN8"	0.158675310559007	3.72041196078431	0.531166383837737	0.597753163319997	0.945241499105275	-5.27453771527656	-8.58631359503901	-9.82008020938312	0	0	1	1
"CLNK"	0.288265294409938	-0.328226225921569	0.291647893465685	0.771812696227772	0.965919586639661	-5.3541911662356	-6.77506197282263	-9.82857566011024	0	0	1	1
"CLNS1A"	0.252621981366461	5.77156705882353	1.14321947930081	0.258617872423104	0.945241499105275	-4.8665689887026	-7.67778637070664	-9.80778347379186	0	0	1	1
"CLOCK"	-0.0325180559006197	4.42495331372549	-0.101322376427686	0.919716656277998	0.989696482142221	-5.38452297400896	-6.44705600866476	-7.82187758018498	15	0.402728522364034	0.687147948928467	0.977581089556162
"CLPB"	-0.188583167701863	5.1069052745098	-0.821615090178029	0.415358774017549	0.945241499105275	-5.11689754460951	-8.71306834103981	-10.2270432114998	0	0	1	1
"CLPTM1"	-0.19107652173913	6.18736858823529	-0.809944560808364	0.421969659017219	0.945241499105275	-5.12450157216703	-7.77291331611703	-10.2733443091051	0	0	1	1
"CLPTM1L"	-0.01376254658385	6.41507360784314	-0.106023694194534	0.916005450758186	0.989696454036746	-5.38412728047981	-8.18873812515849	-9.39861056022603	0	0	1	1
"CLSPN"	-0.0647930807453392	4.92709558823529	-0.130764994688754	0.896507781190727	0.985563345927507	-5.38174940132473	-6.95906192394285	-9.80532515638213	0	0	1	1
"CLSTN1"	0.227424366459627	7.14417188235294	0.937668702791393	0.353109380682378	0.945241499105275	-5.03558740602517	-7.49508669060589	-10.274623149021	0	0	1	1
"CLSTN2"	0.976783020496893	-3.22245426352941	0.816197162604029	0.418419930483895	0.945241499105275	-5.12044072060191	-6.60477961282229	-9.49454066654462	0	0	1	1
"CLSTN3"	-0.0205166832298112	6.04027403921569	-0.0676734638048322	0.946326711111311	0.99258342190989	-5.38683145805292	-5.57661089268902	-9.78248120809941	0	0	1	1
"CLTB"	0.0751560931677027	4.86266164705882	0.410112701551253	0.683548197445135	0.95361326326451	-5.32054305710491	-8.2333053722366	-9.4692499561104	0	0	1	1
"CLTC"	-0.128848152795031	2.79986006098039	-0.118356252720898	0.906279349782552	0.987392999669606	-5.3830040720078	-7.24679715413041	-9.8162206080518	0	0	1	1
"CLTCL1"	-0.0738439068322947	8.73948533333333	-0.525302572404523	0.601791321829658	0.945241499105275	-5.2770355505655	-6.74912545498404	-10.3136193657117	0	0	1	1
"CLU"	-0.0105455776397534	-5.05829805882353	-0.0136559525946272	0.989161072678407	0.997967238344375	-5.38861513820384	-6.8549016243101	-9.47292626061749	0	0	1	1
"CLUAP1"	-2.71184427329193	6.10473492156863	-3.46371407011661	0.00113102951629975	0.458704896014952	-1.14419064125341	-7.8082679163265	-10.2863285882817	0	0	1	1
"CMA1"	1.3221231552795	-4.8368542745098	1.4639789462278	0.149718983124071	0.945241499105275	-4.54117399782518	-10.1509028876466	-10.2205599058123	0	0	1	1
"CMAS"	0.140315931677021	4.67580023529412	0.529444146952401	0.598937877462666	0.945241499105275	-5.27527418041827	-8.0231336975581	-9.78538594747687	0	0	1	1
"CMBL"	-1.09750799192547	2.57564985686275	-1.84241424623667	0.0715964383697703	0.912232221177725	-4.06640481288563	-10.8043958047645	-10.1746228948454	0	0	1	1
"CMC1"	0.311714200621117	1.88782060588235	1.3957432785798	0.169215540072761	0.945241499105275	-4.61650969806803	-8.05594248878643	-9.46418266422553	0	0	1	1
"CMIP"	-0.291722223602482	7.04744325490196	-1.28226628246132	0.20590815752622	0.945241499105275	-4.73454592886363	-8.58329395409956	-9.73907271601093	0	0	1	1
"CMKLR1"	-0.560355941428571	1.51337024490196	-0.521681439803285	0.604291364289512	0.945241499105275	-5.27856440342306	-7.92549336267365	-10.3087622710391	0	0	1	1
"CMPK2"	-0.0439595341614893	3.70310523529412	-0.0995359566995635	0.921127328072134	0.989942954975529	-5.38466862859349	-6.6959549477347	-9.47507109675411	0	0	1	1
"CMTM2"	0.736483786335404	1.78924098235294	0.82936234112042	0.411005322885018	0.945241499105275	-5.11179170068798	-7.73022146718638	-10.2615120599907	0	0	1	1
"CMTM3"	0.287018521739133	4.89224862745098	1.01101701248511	0.317078175870297	0.945241499105275	-4.97890881765371	-9.404935920494	-10.2482052577424	0	0	1	1
"CMTM4"	-0.835582247391304	0.59497309627451	-1.32705055719397	0.190770723629038	0.945241499105275	-4.68905398202317	-4.88752721902499	-9.86611931122424	0	0	1	1
"CMTM5"	-2.61214795341615	-2.74798084705882	-1.91319102398336	0.0616991168328869	0.893849929559106	-3.96735486145688	-6.39501943820778	-9.78006815119716	0	0	1	1
"CMTM6"	-0.0762285652173911	3.97835290196078	-0.300671887365879	0.764963331422164	0.964527160937511	-5.35202565559339	-8.43573595081547	-10.1941237731554	0	0	1	1
"CMTM7"	0.136761714285716	4.79364790196078	0.581831072213591	0.563403487702134	0.945241499105275	-5.25181880940242	-9.5465239690735	-10.2213333065074	0	0	1	1
"CMTM8"	-0.176860208633541	-0.23172644254902	-0.319448290410435	0.750772917388975	0.962043611917173	-5.34730935877601	-6.25162287352777	-10.2051442458862	0	0	1	1
"CMYA5"	0.506621969068323	-0.917958155490196	1.33529743640187	0.188077707228563	0.945241499105275	-4.68052096147293	-9.16702050198875	-10.2029136827521	0	0	1	1
"CNDP2"	0.641785894409939	5.00775719607843	2.72075136070764	0.0090455843632525	0.633252650030837	-2.63560320323123	-9.51031069931729	-10.1687560315424	0	0	1	1
"CNGA1"	0.446439274534161	-3.77280979215686	0.554928910637743	0.581520399259321	0.945241499105275	-5.26413578068669	-9.8147518551198	-10.2175613895053	0	0	1	1
"CNGA4"	-1.63768377204969	-1.73455732745098	-2.45234656482652	0.0178799872937915	0.748478161980105	-3.11652650416473	-9.70304488331676	-10.160424459172	0	0	1	1
"CNIH2"	-0.0471172732919243	4.56716339215686	-0.192775163639825	0.84794847008695	0.978154504754009	-5.37360880513849	-10.4950863803882	-10.196396573771	0	0	1	1
"CNKSR1"	0.427549930434783	1.8608696745098	0.860350371874211	0.393873347345768	0.945241499105275	-5.09090667417347	-8.47502420216382	-10.2717178286481	0	0	1	1
"CNN2"	-0.226470782608692	7.34731047058824	-0.861970678479275	0.392989980026237	0.945241499105275	-5.08979432080284	-8.19243111756576	-10.2270894009458	0	0	1	1
"CNNM1"	-2.02991035279503	-1.28927147764706	-1.65258065190959	0.104944079519652	0.942688789851896	-4.31637706677049	-8.7589345587837	-9.74231823938031	0	0	1	1
"CNNM2"	0.127728453416152	4.49478562745098	0.697670202230248	0.488749623476894	0.945241499105275	-5.19225582657729	-7.57748104804785	-9.80669020472461	0	0	1	1
"CNOT1"	0.00404089440993616	9.11018609803922	0.0290672485969106	0.976931488026776	0.99537296960664	-5.38834780182992	-8.49029696938208	-9.44781161276389	0	0	1	1
"CNOT10"	0.348424429192547	0.710467257647059	0.981510744453297	0.331262829138186	0.945241499105275	-5.00219803010769	-9.99920032044588	-10.2336696140064	0	0	1	1
"CNOT2"	0.0718568571428584	4.97932037254902	0.497019484356912	0.6214444541275	0.945241499105275	-5.28869913495388	-7.70294981563044	-9.754428752595	0	0	1	1
"CNOT3"	0.236712925465839	6.83000009803922	1.09529318989791	0.278854155570376	0.945241499105275	-4.90879558670064	-9.80140173482097	-10.2305968972329	0	0	1	1
"CNOT4"	-0.153954366459626	6.24901766666667	-0.940761207563487	0.351538215876559	0.945241499105275	-5.03327998287007	-7.49710818847146	-10.2793225083631	0	0	1	1
"CNOT6"	-0.0496357577639746	5.86793762745098	-0.343352682611716	0.732832649016283	0.957232050112792	-5.34089395203324	-5.3045349068258	-9.48490882837964	0	0	1	1
"CNOT7"	0.351227372670804	6.49789660784314	1.98455644649437	0.0529265740123351	0.875094035916376	-3.86436297068712	-8.94758229588594	-10.2209096229604	0	0	1	1
"CNPY2"	-0.268758459627334	-7.41689060784314	-1.05749013477215	0.295581550393318	0.945241499105275	-4.94090158539487	-9.08569071316886	-10.1793852582744	0	0	1	1
"CNPY3"	0.063454242236026	4.93888047058824	0.341565550687515	0.734168841754219	0.957299045328495	-5.34138949256265	-7.63425926150952	-9.23181706641804	0	0	1	1
"CNR2"	0.760517883354037	-0.822546960588235	1.01804801198378	0.313759643734262	0.945241499105275	-4.97326259390941	-6.70249580875777	-10.2436853971447	0	0	1	1
"CNRIP1"	-0.94963682621118	-0.0181621521568627	-1.16418573366584	0.250103206299733	0.945241499105275	-4.84756397226584	-6.87804417120528	-9.8024837177843	0	0	1	1
"CNTD1"	-0.465644937888199	-2.02333878235294	-1.11626310195963	0.269866962791157	0.945241499105275	-4.89052839206279	-6.74008765430936	-10.2203542016918	0	0	1	1
"CNTF"	-1.3612770931677	-6.50338715686275	-1.89927628073839	0.0635471218282361	0.90037956354355	-3.98707336874265	-6.65032852404466	-9.77318981242305	0	0	1	1
"CNTLN"	0.0163679937888208	4.24908923529412	0.0410461394516622	0.967429387533992	0.995136314937403	-5.3880067938818	-9.97859759556687	-9.7626420091863	0	0	1	1
"CNTNAP1"	0.581759078881989	2.41743345294118	1.78910088176105	0.0799100356930349	0.921693458097361	-4.1389429629958	-4.23464906951052	-10.3612018833961	0	0	1	1
"CNTNAP2"	-0.239959758385096	-3.46117893058824	-0.178439291683904	0.859129059193566	0.979027762963048	-5.3757677114788	-4.24027547133631	-9.86816193035355	0	0	1	1
"CNTROB"	-0.119399633540372	6.2958438627451	-0.467475516314736	0.642275294270807	0.947439501091563	-5.30020178093231	-9.9118305342454	-10.1621646118361	0	0	1	1
"COG2"	0.0518436211180138	4.60086107843137	0.339613182986493	0.73562952657254	0.957924888843064	-5.34192791162044	-6.75653581766811	-9.76710033067857	0	0	1	1
"COG3"	0.127753316770187	5.32429354901961	0.66749043707191	0.507655779158559	0.945241499105275	-5.20879070630446	-12.7279759879175	-9.89615361295861	0	0	1	1
"COG5"	0.142570304347828	6.99367217647059	0.717846988430924	0.476331333178216	0.945241499105275	-5.18080355427471	-10.0632003271461	-10.2165734245077	0	0	1	1
"COG6"	0.0782224099378901	5.62788641176471	0.395268034618446	0.694396445750883	0.95361326326451	-5.32537772905795	-7.79684986887834	-10.2618229351572	0	0	1	1
"COG7"	-0.0781435527950292	5.34309284313725	-0.399023134012392	0.691646060249258	0.95361326326451	-5.32417145707213	-7.63748466017912	-9.40481378456299	0	0	1	1
"COG8"	-0.0846509254658372	5.58594976470588	-0.441897128308404	0.660548383593299	0.951739363395006	-5.30959738980996	-8.96689953081349	-9.76553666583891	0	0	1	1
"COL10A1"	0.275430652173914	2.90431042941176	0.511653742190587	0.611239491210717	0.945241499105275	-5.28274367326317	-7.81377358535547	-9.82716910248565	0	0	1	1
"COL13A1"	-0.777873158385094	-3.55469476078431	-0.639715127719886	0.525399751315806	0.945241499105275	-5.22337627025554	-4.19817290338244	-9.8861867998933	0	0	1	1
"COL14A1"	-0.349769951552795	0.86749198627451	-0.380085296994298	0.705558931871747	0.95361326326451	-5.33013956031649	-5.82800194634187	-9.42050375594657	0	0	1	1
"COL15A1"	-1.65366304844721	-3.28295080784314	-1.61712311559079	0.112406191759163	0.945241499105275	-4.36046518507908	-7.50207066792542	-9.82062814940992	0	0	1	1
"COL16A1"	-1.82995410372671	-2.75842850392157	-2.48636088953246	0.0164379977262907	0.748478161980105	-3.05754010293275	-6.43117018282139	-9.85806581433841	0	0	1	1
"COL17A1"	-0.223028409068321	3.55708202	-0.341996321876745	0.733846689031824	0.957266197991555	-5.34127028237408	-8.45254622948558	-10.1933217289009	0	0	1	1
"COL18A1"	-0.857571739130432	5.39391617647059	-2.03662479679968	0.0472245262443497	0.857657687907188	-3.78728229451221	-5.33995061009168	-9.51620112740012	0	0	1	1
"COL19A1"	-1.9127514284472	-1.24333468509804	-1.24815888319145	0.218027682143555	0.945241499105275	-4.76822804725323	-1.37594063167946	-8.78171139383328	0	0	1	1
"COL1A1"	-1.53647657074534	0.878090209607843	-1.39964156902721	0.168051177233406	0.945241499105275	-4.61229321968023	-5.18020547509989	-9.26879742611568	0	0	1	1
"COL23A1"	1.17440363086957	0.666963644117647	1.20245531579871	0.235085966318682	0.945241499105275	-4.81204415789278	-9.75964864998715	-10.2278826439577	0	0	1	1
"COL24A1"	-0.181717838509315	6.46473278431373	-0.254825237727981	0.799946821709999	0.970469626193514	-5.36234623834473	-6.03771894837875	-10.2861213538603	0	0	1	1
"COL27A1"	-1.03491161253789	-0.659479050584314	-1.28349487400197	0.205481206579795	0.945241499105275	-4.73331705528474	-5.94013780689274	-9.78673721234033	0	0	1	1
"COL28A1"	0.152675876397516	-1.67570973529412	0.181844706303286	0.85647043587549	0.979027762963048	-5.37526994908887	-7.90318784137602	-9.49531613380846	0	0	1	1
"COL4A1"	-0.350189155527951	-1.46169819843137	-0.339365033688799	0.735815252904626	0.957984288643585	-5.34199612581707	-6.25799039466177	-9.16468578479232	0	0	1	1
"COL4A2"	-1.42164317329193	-2.88569712745098	-1.46255475716734	0.150107040587668	0.945241499105275	-4.54277939689089	-13.447132808772	-10.0214854862929	0	0	1	1
"COL4A3"	-0.0382410993788804	5.71264262745098	-0.256935878873375	0.798326548000024	0.970270130045127	-5.36190838446392	-5.53423424651866	-9.48218199659005	0	0	1	1
"COL4A6"	-0.664078324844721	-1.58180962392157	-0.804912763924999	0.424839494353125	0.945241499105275	-5.12774761118434	-8.56226596760184	-10.2345984742417	0	0	1	1
"COL5A2"	0.201622668322982	1.41005874058824	0.541715927222472	0.590520294687645	0.945241499105275	-5.26997505792559	-8.34969215706669	-9.7822735045202	0	0	1	1
"COL5A3"	-0.891754492608696	-1.67781619666667	-0.692922876651801	0.491697428307938	0.945241499105275	-5.19490410429476	-3.36429629652365	-10.3667544858682	0	0	1	1
"COL6A1"	0.729055395031057	1.92957999803922	0.75224522756888	0.455577108061527	0.945241499105275	-5.16054641398237	-7.77967800516223	-10.2627906942328	0	0	1	1
"COL6A2"	0.10789086583851	4.60062063529412	0.123882805790797	0.901925429617975	0.986336158195045	-5.38246069746335	-10.1978861113958	-10.1490462692369	0	0	1	1
"COL6A6"	-0.848494913043479	-1.41959469019608	-0.843329790859335	0.403227472131638	0.945241499105275	-5.10246952443406	-7.69412946951738	-9.49911460116809	0	0	1	1
"COL8A2"	0.222231909440994	0.380031259803922	0.315950659153445	0.753409864585728	0.962043611917173	-5.34820944088328	-9.94582650463019	-9.7361048545112	0	0	1	1
"COLEC11"	1.08233104857143	-3.96015328705882	1.0156040442162	0.314910479506495	0.945241499105275	-4.97522942667943	-9.80355411585844	-10.2592725075635	0	0	1	1
"COLQ"	0.15885929378882	2.54439170070588	0.298641325954991	0.766502931584082	0.964893413484382	-5.35251866228407	-6.13767668016807	-9.80034537549521	0	0	1	1
"COMMD1"	0.131101714285715	3.97839360784314	0.695031494880961	0.490386888867909	0.945241499105275	-5.19372999792296	-5.78027446894773	-10.2938322363313	0	0	1	1
"COMMD10"	0.285691596273294	3.86673607843137	1.63645283926975	0.10828638565296	0.942688789851896	-4.33653384899736	-8.21991366353952	-10.2260968431151	0	0	1	1
"COMMD2"	0.204945118012424	3.41811607843137	1.03392390454036	0.306353420866922	0.945241499105275	-4.96037701163193	-8.68932037946779	-10.257853056504	0	0	1	1
"COMMD3"	0.667941782608696	3.53004119607843	2.0389032496641	0.0469876654886591	0.857199360511922	-3.78387247864678	-7.10068723253373	-10.2804567228325	0	0	1	1
"COMMD4"	0.131391472049692	4.18528121568627	0.353549299942207	0.725224980386395	0.956514444706596	-5.33801743888135	-12.7279759879172	-9.89615361295861	0	0	1	1
"COMMD5"	-0.0420629708695657	2.17748467980392	-0.163821421495556	0.870559646840528	0.98131117634736	-5.37779764676887	-6.66524519842266	-9.83125373269793	0	0	1	1
"COMMD6"	-0.16549662111801	4.10289388235294	-0.696635485851113	0.489391282012622	0.945241499105275	-5.19283454312057	-7.04408869650454	-9.79966973409398	0	0	1	1
"COMMD7"	0.125021409937889	4.7551152745098	0.442636580012904	0.660017111434155	0.951739363395006	-5.30933311436479	-9.04205757890619	-10.2053794216749	0	0	1	1
"COMMD8"	0.0847831428571442	3.23272005882353	0.303390187182885	0.762903778183448	0.964520380150935	-5.35136046484112	-8.92086774283301	-10.2978956641055	0	0	1	1
"COMMD9"	-0.145989341614906	4.09145543137255	-0.617092200291842	0.540090482996538	0.945241499105275	-5.23480737341907	-8.69457002008928	-10.2603109182113	0	0	1	1
"COMP"	0.27384630583851	-1.52446770745098	0.390243209974498	0.698083326212628	0.95361326326451	-5.32697417804624	-8.77694206135315	-9.79005842671457	0	0	1	1
"COMT"	0.245993373664596	-0.086773812745098	0.547491196389802	0.586578391362152	0.945241499105275	-5.26743981633361	-5.98036534205082	-10.2673631769612	0	0	1	1
"COMTD1"	0.456460937888202	5.58684582352941	1.39174791473231	0.170415363833063	0.945241499105275	-4.62082012153326	-8.1892417440327	-9.81560286148985	0	0	1	1
"COPA"	-0.00482111801242269	7.92263770588235	-0.0408192149277974	0.967609352560332	0.995136314937403	-5.38801433653332	-7.88940228474747	-10.1951868977182	0	0	1	1
"COPE"	-0.337022161490681	5.02555460784314	-1.19558929841449	0.237730663974294	0.945241499105275	-4.81849554028651	-8.60099718162708	-10.2003477071948	0	0	1	1
"COPS2"	0.112500950310558	5.17415943137255	0.628164473379846	0.532874022955303	0.945241499105275	-5.22926308848593	-8.41872273748955	-9.82149321575852	0	0	1	1
"COPS4"	0.177726757763976	4.62081815686274	1.05211355978497	0.298015803920409	0.945241499105275	-4.94538140596604	-8.51167123556955	-9.81089354024534	0	0	1	1
"COPS5"	0.213026503105589	5.23744352941176	1.10454780274815	0.274862277761225	0.945241499105275	-4.90077390339249	-9.80350469573343	-10.1875428646374	0	0	1	1
