V1,V2
STAT3,NAA40
STAT3,OTOA
STAT3,MRPS9
STAT3,SMARCB1
STAT3,SPIRE1
STAT5A,TTC31
STAT5A,GALNT10
STAT5A,TTC30A
STAT5A,SNORD65
STAT5A,CACNB2
STAT5A,AGPAT3
STAT5A,CCDC149
SUZ12,GPNMB
SUZ12,PRODH
SUZ12,ANO9
SUZ12,SCRN3
SUZ12,FCN1
SUZ12,FAM110B
SUZ12,ACTR2
SUZ12,SPRED2
SUZ12,SNTG2
SUZ12,GLYCTK
SUZ12,PKP4
SUZ12,SCD5
SUZ12,ANAPC2
SUZ12,NELL2
TAF1,FDXR
TAF1,ANGEL2
TAF1,CYP21A2
TAF1,TAF1L
TAF1,SEC11C
TAF1,BEX2
TAF1,RPS10P7
TAF1,RPS27
TAL1,SHISA7
TAL1,ZBED4
TAL1,EPS8L2
TAL1,TRIM10
TAL1,ACHE
TAL1,CDH3
TAL1,SPATA5L1
TAL1,GLRB
TAL1,MYNN
TAL1,SLC43A3
TAL1,PSMA4
TAL1,NUDT18
TAL1,ADAM32
TAL1,XK
TAL1,XPO7
TBL1XR1,CDAN1
TBL1XR1,P4HTM
TBL1XR1,DPY30
TBL1XR1,DCP2
TBL1XR1,METTL13
TBL1XR1,TOX4
TBP,COPS6
TBP,ZNF680
TBP,TOX4
TBP,SRPK1
TBP,POLR2F
TBP,RPL7A
TBP,NUDT13
TCF12,MCTP2
TCF12,COBLL1
TCF12,ZNF280D
TCF12,TRAK1
TCF12,TMPO
TCF12,SRCAP
TCF12,APOBEC3B
TCF3,LRRC3
TCF3,TNFSF9
TCF3,IL2RB
TCF3,ANKS6
TCF3,FAM107B
TCF3,CD46
TCF3,ZBTB26
TCF7L2,INPP5E
TCF7L2,LAGE3
TCF7L2,XRCC1
TCF7L2,PNP
TEAD4,LCORL
TEAD4,CXCR2P1
TEAD4,RALGAPA1
TEAD4,ZNF644
TEAD4,ARL2BP
TFAP2A,RXFP4
TFAP2A,RLF
TFAP2A,FILIP1
TFAP2A,COPS2
TFAP2A,SNORA13
TFAP2A,CFL2
TFAP2A,GRM2
THAP1,ABCB10
THAP1,AQP11
THAP1,EIF3B
THAP1,MFSD2B
TRIM28,KANK1
TRIM28,KCMF1
TRIM28,SPATS2
TRIM28,MKS1
TRIM28,SNORD71
TRIM28,PAQR4
TRIM28,TRIM26
TRIM28,MYO5B
TRIM28,CSF3R
TRIM28,PGAP1
UBTF,LPO
UBTF,ADM
UBTF,BCL2L15
UBTF,ERN1
UBTF,UBTD2
UBTF,UBXN4
UBTF,UHRF2
UBTF,MKNK1
UBTF,RGS1
UBTF,SLC37A2
UBTF,EXOSC9
UBTF,CNOT2
UBTF,COPS5
UBTF,TFCP2L1
UBTF,SPCS1
USF1,STX3
USF1,RAD18
USF1,UPF2
USF1,USF2
USF1,USE1
USF1,URM1
USF1,UROD
USF1,UROS
USF1,VASN
USF1,UPF3B
USF1,UPF3A
USF1,UPK1B
USF1,SERPINF1
USF1,USP48
USF1,USP16
USF1,USP24
USF1,ABHD10
USF1,TMEM181
USF1,USP17L2
USF1,CGRRF1
USF1,FAM161B
USF1,CCDC96
USF2,WDR59
USF2,UNC13D
USF2,NUDT22
USF2,PKN2
USF2,USF1
USF2,UROD
USF2,USP9Y
USF2,USP17L2
WRNIP1,FBXL18
WRNIP1,FARP1
WRNIP1,EIF4EBP1
WRNIP1,PPP2R2D
WRNIP1,GIT2
XRCC4,WDR91
XRCC4,WDR24
XRCC4,ARMC6
XRCC4,SAMM50
XRCC4,PRR22
XRCC4,XRCC3
XRCC4,ZNF320
XRCC4,TATDN1
YY1,KNG1
YY1,CNDP2
YY1,UACA
YY1,TRPC4AP
YY1,ACO2
YY1,EIF3G
YY1,MAZ
YY1,BLK
YY1,NUDT17
YY1,FAHD2B
ZBTB33,AXIN2
ZBTB33,FGFRL1
ZBTB33,MNAT1
ZBTB33,SF3A2
ZBTB33,RAB5C
ZBTB33,ZNF619
ZBTB33,PERP
ZBTB7A,RAB33A
ZBTB7A,TCEA2
ZBTB7A,BRD1
ZBTB7A,RUNDC3B
ZBTB7A,CD177
ZBTB7A,FAM13A
ZEB1,TRUB1
ZEB1,HDAC7
ZEB1,DDRGK1
ZEB1,TTK
ZEB1,TDRKH
ZEB1,DHX32
ZEB1,CHRNA2
ZEB1,MMP24
ZKSCAN1,LENG9
ZKSCAN1,TSLP
ZKSCAN1,XKRX
ZKSCAN1,CDC25A
ZKSCAN1,SLC16A9
ZKSCAN1,PELI3
ZKSCAN1,SLC35D3
ZKSCAN1,RTKN2
ZMIZ1,HLA-L
ZMIZ1,ITSN1
ZMIZ1,RASGRP1
ZMIZ1,TLCD1
ZMIZ1,SNX15
ZMIZ1,PJA1
ZMIZ1,SSBP1
ZNF143,BECN1
ZNF143,SHPRH
ZNF143,TOMM34
ZNF143,GOLT1B
ZNF143,FTL
ZNF143,USP48
ZNF143,SMAD6
ZNF217,KIF19
ZNF217,HIP1
ZNF217,MFSD6
ZNF217,TBX21
ZNF274,TNFSF12
ZNF274,SNORD115-5
ZNF274,TNNI3K
ZNF274,PLXNA2
ZNF274,FAM118A
ZNF274,PPP1R9A
ZNF384,MICAL1
ZNF384,RNF216
ZNF384,PQBP1
ZNF384,XPO6
ZNF384,EGF
ZNF384,MTUS1
ZZZ3,ZZEF1
ZZZ3,KATNA1
ZZZ3,DHRS7B
ZZZ3,VAMP2
ZZZ3,GALNT6
ZZZ3,CBR3
ZZZ3,EIF5
