TF	size	nes	pval	pval.fdr
815	ZNF347	14	-0.406608186378558	0.684295783685866	0.977581089556162
816	ZFY	50	0.406579354459647	0.684316963159105	0.977581089556162
817	CLOCK	15	0.402728522364034	0.687147948928467	0.977581089556162
818	ZNF3	11	0.40142670313178	0.688105992596505	0.977581089556162
819	TBPL1	17	0.399649970462505	0.689414345676979	0.977581089556162
820	TMF1	18	0.398832442619829	0.690016670464487	0.977581089556162
821	ZNF549	15	0.398742979578592	0.690082595509876	0.977581089556162
822	NR2E3	17	0.39833434372995	0.690383747932164	0.977581089556162
823	DNMT1	6	-0.398015170382952	0.69061900326286	0.977581089556162
824	TRERF1	14	-0.397359604984605	0.691102299150546	0.977581089556162
825	ZNF343	14	0.397267741080012	0.691170033115599	0.977581089556162
826	ARNTL	16	0.395279954273433	0.692636291574042	0.977581089556162
827	ZNF836	17	0.39413127771495	0.693484119823482	0.977581089556162
828	ZNF697	14	-0.393722597787272	0.693785855593925	0.977581089556162
829	POU2AF1	45	-0.392385725461648	0.694773231551964	0.977581089556162
830	ALX4	10	0.392372263080085	0.69478317712225	0.977581089556162
831	ZNF442	14	0.392020453972061	0.695043100886324	0.977581089556162
832	ZNF486	16	-0.390266847086904	0.696339235686776	0.977581089556162
833	ZNF384	16	0.389428441697933	0.696959235868306	0.977581089556162
834	ZNF614	8	-0.38911083626841	0.697194157750474	0.977581089556162
835	NKX3-1	7	-0.38882486368065	0.697405706741884	0.977581089556162
836	THAP1	16	0.388819446329205	0.697409714469279	0.977581089556162
837	HIC1	9	-0.388277379833856	0.697810775006426	0.977581089556162
838	KLF16	23	-0.382895535195742	0.701797221961681	0.977581089556162
839	ZNF280D	16	0.380541849081598	0.703543237800142	0.977581089556162
840	RORC	39	-0.380484675385551	0.703585669995951	0.977581089556162
841	HOXA9	13	-0.379593069481501	0.704247506180588	0.977581089556162
842	ZNF75D	13	0.37873308289071	0.704886083714103	0.977581089556162
843	MBNL2	4	0.378680344060121	0.704925251368662	0.977581089556162
844	CREB3L2	13	0.376884400720834	0.706259514519853	0.977581089556162
845	ASCL3	4	0.376633394397643	0.706446067102246	0.977581089556162
846	ZNF44	21	-0.375971246931465	0.70693827205634	0.977581089556162
847	USF2	28	0.374512501383957	0.708023057469414	0.977581089556162
848	ZNF706	15	0.373660149778629	0.708657176990566	0.977581089556162
849	ZNF774	16	0.370235890835539	0.71120673660185	0.977581089556162
850	ZNF117	10	-0.369820812768922	0.711516006627731	0.977581089556162
851	ELF3	16	-0.369070605695435	0.712075097950255	0.977581089556162
852	ZNF629	14	0.36863860969624	0.712397112943363	0.977581089556162
853	CSRNP1	8	0.365049615473952	0.715074370266819	0.977581089556162
854	AEBP1	11	0.364279657178171	0.715649189048887	0.977581089556162
855	TIGD2	9	0.362933044692491	0.716654901263377	0.977581089556162
856	JUNB	8	0.362040235981109	0.717321963056673	0.977581089556162
857	ZNF45	21	0.36067996458132	0.71833870389782	0.977581089556162
858	ZSCAN12	11	0.35925086931782	0.719407424873628	0.977581089556162
859	ZNF75A	26	0.358964084833802	0.719621957227573	0.977581089556162
860	TFE3	14	-0.356136040684458	0.721738687751244	0.977581089556162
861	PRDM15	19	-0.354306317966654	0.723109333416585	0.977581089556162
862	MSC	29	-0.353995636265901	0.7233421535287	0.977581089556162
863	MYB	11	-0.35217416616204	0.724707649862466	0.977581089556162
864	MBD4	13	-0.351451819565151	0.725249412253358	0.977581089556162
865	ELF2	12	0.350572193395107	0.725909320572639	0.977581089556162
866	TSC22D1	14	0.349373225567568	0.726809131326769	0.977581089556162
867	ZNF445	18	0.348785074909402	0.727250669131622	0.977581089556162
868	ZNF25	23	0.348095712179637	0.727768304393611	0.977581089556162
869	ZNF234	22	0.347777406648844	0.728007358623413	0.977581089556162
870	ZBTB3	26	0.347773968779008	0.728009940681344	0.977581089556162
871	ZNF212	16	0.347276754010409	0.728383412953006	0.977581089556162
872	ZNF273	14	0.345896936515276	0.729420171016129	0.977581089556162
873	ZNF460	18	0.345596384949734	0.729646063150938	0.977581089556162
874	DLX2	9	-0.345159879307034	0.729974179056188	0.977581089556162
875	ZNF266	12	-0.344896231367043	0.730172383911344	0.977581089556162
876	ZNF124	15	-0.342848597407834	0.731712363766039	0.977581089556162
877	JRKL	11	-0.34234414153862	0.732091920037399	0.977581089556162
878	ZNF786	17	0.338964897832623	0.734636173837548	0.977581089556162
879	ZBTB44	18	0.337917314888579	0.73542549891435	0.977581089556162
880	ZBED3	10	0.337096416514521	0.736044218710846	0.977581089556162
881	ZNF777	9	0.336321368962217	0.736628537421403	0.977581089556162
882	ZNF547	12	-0.335403203820962	0.737320951492538	0.977581089556162
883	BHLHE40	17	-0.333806761219084	0.738525381082981	0.977581089556162
884	PHF20	11	0.332401180424701	0.739586347323563	0.977581089556162
885	DR1	9	0.33158365733694	0.740203661616917	0.977581089556162
886	ZNF350	22	0.328857214789764	0.74226361482158	0.977581089556162
887	GLYR1	17	0.328431300670646	0.742585579821641	0.977581089556162
888	ZNF121	16	0.327412251150671	0.743356101578634	0.977581089556162
889	ZNF550	19	0.327081717808257	0.74360607907214	0.977581089556162
890	TSHZ2	62	0.32554563129486	0.744768152920684	0.977581089556162
891	ZNF543	15	-0.324661074962309	0.745437597728117	0.977581089556162
892	NFATC2	22	0.322990317854029	0.746702574657485	0.977581089556162
893	ZNF569	16	0.322822362473907	0.746829776195693	0.977581089556162
894	ZNF525	16	0.321828941268459	0.747582287821709	0.977581089556162
895	NR2C2	12	0.320486201460984	0.748599788847161	0.977581089556162
896	MEF2A	7	0.318972450316208	0.749747403889694	0.977581089556162
897	NFE2L3	17	-0.318530530804276	0.750082539464032	0.977581089556162
898	MITF	9	-0.318020603196371	0.750469308512035	0.977581089556162
899	ZNF391	11	-0.317997330620847	0.750486961753996	0.977581089556162
900	ZNF646	13	0.317882738267627	0.750573886850695	0.977581089556162
901	CIC	23	-0.317139262704136	0.751137934034616	0.977581089556162
902	XBP1	22	0.317027087366578	0.751223048835	0.977581089556162
903	SP1	13	0.316578106052055	0.751563750757781	0.977581089556162
904	ZXDC	14	0.316289595939939	0.751782707369285	0.977581089556162
905	MYBL2	19	-0.315963685988251	0.752030071567714	0.977581089556162
906	ZNF407	8	0.314555756075351	0.753098976509834	0.977581089556162
907	NFYB	20	0.313889942444693	0.753604629391235	0.977581089556162
908	ZNF785	22	0.313352128582898	0.754013149883634	0.977581089556162
909	PRDM10	12	-0.313218485611113	0.75411467504463	0.977581089556162
910	CREB3L4	14	-0.312600897978236	0.754583895808434	0.977581089556162
911	ZNF385B	12	0.31167596194822	0.755286798169938	0.977581089556162
912	UBP1	24	-0.309852304127972	0.756673274652886	0.977581089556162
913	THRA	10	0.30961170910574	0.756856250983134	0.977581089556162
914	ZFP91	23	0.308998303937398	0.75732281699603	0.977581089556162
915	AEBP2	17	-0.30892025818705	0.757382186216972	0.977581089556162
916	ZNF439	13	0.308575238212536	0.757644659256279	0.977581089556162
917	ZNF277	24	0.307732718642083	0.758285721191049	0.977581089556162
918	ISL2	13	-0.307575266146481	0.758405543148659	0.977581089556162
919	ZNF99	9	0.306528378140605	0.759202376397779	0.977581089556162
920	ZNF524	16	0.304739623528745	0.760564468850309	0.977581089556162
921	ZNF317	17	0.304324539331198	0.760880651525257	0.977581089556162
922	PRDM4	19	0.30418652852317	0.76098578754446	0.977581089556162
923	EMX1	13	0.303940392080916	0.761173304144793	0.977581089556162
924	SPI1	25	0.30391843321224	0.761190033972245	0.977581089556162
925	ZNF804A	18	0.302081827320338	0.762589685398652	0.977581089556162
926	ZNF837	17	0.300809359854005	0.763559870660094	0.977581089556162
927	ZNF253	23	-0.300163267639164	0.764052622096045	0.977581089556162
928	IRF3	24	0.299441041377264	0.764603551365646	0.977581089556162
929	ZNF18	12	0.298561496812269	0.765274647214975	0.977581089556162
930	FOSL1	18	-0.297970767901126	0.765725474591119	0.977581089556162
931	ZNF33A	22	-0.296562912999267	0.766800228791493	0.977581089556162
932	ZNF461	10	-0.295820777030319	0.767366954991579	0.977581089556162
933	SNAPC2	12	0.295598461368191	0.767536748803426	0.977581089556162
934	ZKSCAN4	14	0.294157633376603	0.768637452808242	0.977581089556162
935	ZNF681	10	-0.291427604530461	0.770724304953651	0.977581089556162
936	HOXA6	15	-0.289084345132021	0.77251683317568	0.977581089556162
937	MYBL1	57	0.287922801052887	0.773405832914431	0.977581089556162
938	THAP2	16	-0.287136957636848	0.774007454988566	0.977581089556162
939	ZNF879	13	0.284873820909625	0.775740813206736	0.977581089556162
940	SIX5	11	0.284284986833006	0.776191990491993	0.977581089556162
941	IRF7	16	0.283943973047488	0.776453317107987	0.977581089556162
942	BCL11B	21	-0.28326703254562	0.776972146950646	0.977581089556162
943	ZNF235	24	-0.282652298361996	0.777443385999202	0.977581089556162
944	TCFL5	27	0.281811065056535	0.778088385985131	0.977581089556162
945	PAX6	5	0.281359232536735	0.778434883318004	0.977581089556162
946	ZNF578	24	0.27941160479103	0.779928966259482	0.977581089556162
947	SP140L	15	0.277491307160691	0.781402879730873	0.977581089556162
948	NR1D1	14	0.277443843956738	0.781439319811199	0.977581089556162
949	EGR2	19	-0.276630459196501	0.782063873993971	0.977581089556162
950	NAIF1	13	-0.275615237926593	0.782843604661148	0.977581089556162
951	ZNF451	16	-0.275609572219183	0.782847956764724	0.977581089556162
952	ZNF490	13	0.274926641543519	0.783372598551454	0.977581089556162
953	ZNF582	23	0.274923887021614	0.783374714833056	0.977581089556162
954	TBX19	5	-0.273507886664869	0.784462830703143	0.977581089556162
955	SALL4	12	-0.271328467109719	0.7861384137876	0.977581089556162
956	CENPB	17	0.269654979274324	0.787425699143415	0.977581089556162
957	SOX10	18	-0.269391360121914	0.787628534121427	0.977581089556162
958	CREBZF	8	0.269380687197444	0.787636746432212	0.977581089556162
959	HIF1A	15	0.268817027346649	0.788070489567936	0.977581089556162
960	ZNF382	19	0.268633456066905	0.788211764103186	0.977581089556162
961	EPAS1	11	-0.267300563625211	0.789237752839567	0.977581089556162
962	CREB3L1	8	0.26719936454684	0.789315665388105	0.977581089556162
963	ZBTB25	9	0.266604118518306	0.789773984263912	0.977581089556162
964	RELB	19	0.264227486645232	0.791604632186861	0.978830624031886
965	PBX3	15	-0.259500117784245	0.795249391153456	0.979450035305367
966	ESR2	23	-0.257489596469987	0.796800845444563	0.979450035305367
967	THAP4	12	-0.25722265336302	0.79700689735104	0.979450035305367
968	ZNF213	14	0.257073079499098	0.797122358774454	0.979450035305367
969	ZNF436	13	0.256572275380424	0.797508979717506	0.979450035305367
970	ZNF90	11	0.253698752371993	0.799728297995026	0.979450035305367
971	ETV6	9	-0.25340800551061	0.799952942007509	0.979450035305367
972	E2F6	19	-0.253207796228766	0.800107642265944	0.979450035305367
973	TERF1	11	0.24727420554453	0.804696020035153	0.979450035305367
974	NRF1	15	0.245488260311572	0.806078397038888	0.979450035305367
975	ZFP1	18	-0.244621039934984	0.806749871413971	0.979450035305367
976	ZZZ3	17	-0.243431926600951	0.807670813673092	0.979450035305367
977	TCF4	17	0.242718949489552	0.808223126781703	0.979450035305367
978	ZNF544	19	0.242681345304692	0.808252259803783	0.979450035305367
979	ZNF41	10	0.242002405383089	0.808778299395825	0.979450035305367
980	RARB	26	0.24053913619812	0.809912327367319	0.979450035305367
981	POU2F1	15	0.238825941167688	0.811240554059481	0.979450035305367
982	SMAD5	16	-0.237883813593282	0.811971210076028	0.979450035305367
983	ZNF780B	9	0.237535014122906	0.812241758996369	0.979450035305367
984	ZFP3	18	-0.235854373984201	0.813545673768985	0.979450035305367
985	HOXA5	16	-0.235675464763657	0.813684509942038	0.979450035305367
986	ZNF611	8	-0.235673548330884	0.813685997153609	0.979450035305367
987	HSF2	13	0.233709160788839	0.815210775408373	0.979450035305367
988	ZNF180	6	0.233600096846481	0.8152954525543	0.979450035305367
989	ZNF713	21	-0.230969907520618	0.817338180298412	0.979450035305367
990	TEAD3	16	-0.230273640821613	0.817879141847222	0.979450035305367
991	GATA6	9	-0.228623616143093	0.819161467631107	0.979450035305367
992	ZNF211	10	-0.227976818149067	0.819664262445183	0.979450035305367
993	HBP1	13	0.227604335671743	0.819953849038133	0.979450035305367
994	RAX2	12	-0.227585235843504	0.819968698866337	0.979450035305367
995	PAX8	16	0.227151986225786	0.820305561234391	0.979450035305367
996	ZNF624	13	0.226664734959456	0.820684450835703	0.979450035305367
997	LEF1	62	-0.226069605658095	0.82114728382771	0.979450035305367
998	ZNF154	10	-0.225824542156382	0.821337888207992	0.979450035305367
999	ZNF768	24	0.223756319288818	0.822946920326693	0.979450035305367
1000	ZNF175	28	-0.223655553611992	0.823025332898087	0.979450035305367
1001	RUNX2	24	-0.223407017183695	0.82321874341385	0.979450035305367
1002	ZBTB24	9	-0.223264514204298	0.823329643771793	0.979450035305367
1003	ZSCAN16	21	0.220919825182798	0.825154860514922	0.980642665736577
1004	TET2	21	-0.216806383397991	0.82835923704867	0.980829633531218
1005	ZNF600	19	0.216149994601771	0.828870830627071	0.980829633531218
1006	GMEB2	12	0.215124845985256	0.829669983078114	0.980829633531218
1007	GFI1	14	-0.214984296105453	0.829779562199105	0.980829633531218
1008	EGR1	17	-0.213756263724234	0.830737133090555	0.980829633531218
1009	ZNF48	21	-0.212034171846006	0.832080375100928	0.980829633531218
1010	RREB1	10	-0.211369243512638	0.83259915467943	0.980829633531218
1011	ATF6B	15	0.210527177750426	0.833256242158521	0.980829633531218
1012	KLF1	39	0.209388217545215	0.834145189946641	0.980829633531218
1013	STAT1	12	-0.208126944006298	0.835129849504463	0.980829633531218
1014	SRF	19	0.20781668611103	0.835372103411179	0.980829633531218
1015	ZNF704	10	-0.206144708890978	0.83667787604415	0.980829633531218
1016	KDM5B	23	0.205453118058477	0.83721812309154	0.980829633531218
1017	HOMEZ	17	0.205247689781814	0.837378611417716	0.980829633531218
1018	HOXB4	15	-0.204894134451624	0.837654838032533	0.980829633531218
1019	ZFHX3	23	0.201213289713263	0.840531800317748	0.983232488693577
1020	ZNF664	9	0.197875554047348	0.843142431034955	0.983492961210491
1021	GLIS2	10	-0.197390814949179	0.843521716832606	0.983492961210491
1022	ZNF540	13	0.197300212078907	0.843592613392684	0.983492961210491
1023	PAX5	14	-0.195513299953239	0.844991126733916	0.983492961210491
1024	ZNF483	18	0.191983333427685	0.847755260582999	0.983492961210491
1025	PREB	16	-0.190666264002363	0.848787071184501	0.983492961210491
1026	ZNF431	19	0.190415357455068	0.848983664320353	0.983492961210491
1027	ZFP90	13	-0.189832283596629	0.849440557200422	0.983492961210491
1028	ZNF667	10	0.189184014202531	0.849948596244384	0.983492961210491
1029	ZNF366	28	-0.188930264859472	0.850147472795323	0.983492961210491
1030	NCOA1	22	0.183512370218043	0.854396013560457	0.983492961210491
1031	ZNF528	11	0.177274765565181	0.859292571016623	0.983492961210491
1032	NKRF	16	0.17723129063271	0.859326718327424	0.983492961210491
1033	ELK4	12	0.177084976436824	0.859441642492921	0.983492961210491
1034	HES4	4	-0.175211414535005	0.860913515569868	0.983492961210491
1035	ZNF655	9	0.174586216899236	0.86140477956455	0.983492961210491
1036	ZNF677	6	0.173646249974656	0.862143481916409	0.983492961210491
1037	ZNF84	25	-0.170706773317791	0.864454336671779	0.983492961210491
1038	ZNF701	17	0.168758721883637	0.865986427718347	0.983492961210491
1039	AHR	18	0.167486262493935	0.866987455797209	0.983492961210491
1040	ZNF80	36	-0.166141189283923	0.868045840210781	0.983492961210491
1041	ZNF518B	12	-0.164859558215382	0.86905452463646	0.983492961210491
1042	BACH2	36	-0.162927577359367	0.87057545734708	0.983492961210491
1043	ZNF792	15	-0.16119407007004	0.871940551443344	0.983492961210491
1044	IRF2	20	0.160880105116895	0.872187831997062	0.983492961210491
1045	ZNF548	4	-0.160826039556513	0.872230415596231	0.983492961210491
1046	ZNF665	14	0.16067914588592	0.872346115169298	0.983492961210491
1047	ZNF711	24	0.158563889367215	0.874012480893219	0.983492961210491
1048	ZNF222	22	0.158433017687025	0.874115597976072	0.983492961210491
1049	KLF8	11	0.158284188471528	0.874232866850078	0.983492961210491
1050	PCGF6	21	-0.156001175937524	0.876032094306577	0.983492961210491
1051	ZNF649	14	0.155460653113216	0.876458171033812	0.983492961210491
1052	DACH1	26	0.155399142203845	0.876506660373225	0.983492961210491
1053	TCF7	38	-0.155288689242561	0.876593732125834	0.983492961210491
1054	ZBTB32	11	0.155214337118943	0.876652345879071	0.983492961210491
1055	TSHZ3	47	0.154075659099691	0.87755008031227	0.983492961210491
1056	THRB	16	0.152829221897529	0.87853295268844	0.983492961210491
1057	ZNF678	15	0.152810955983542	0.878547357587437	0.983492961210491
1058	LHX3	7	0.151279182912014	0.879755489913543	0.983492961210491
1059	ATF7	20	0.149639774218216	0.881048826182555	0.983492961210491
1060	ZNF692	9	0.149383080578494	0.881251361670782	0.983492961210491
1061	IKZF3	22	-0.148984877581551	0.88156556572496	0.983492961210491
1062	ZNF226	12	-0.147569493022071	0.88268253249632	0.983492961210491
1063	ZNF365	42	-0.144762966932068	0.884898022266849	0.983492961210491
1064	STAT4	20	-0.144434243328718	0.885157578025976	0.983492961210491
1065	ETV5	16	0.14419144016722	0.885349300068305	0.983492961210491
1066	ZNF780A	11	-0.143727573768966	0.88571559654266	0.983492961210491
1067	IKZF2	15	-0.14193755097759	0.887129333182885	0.983492961210491
1068	TEAD4	10	0.140891254023874	0.887955851504672	0.983492961210491
1069	NPAS2	35	0.138673128294468	0.889708453414118	0.983492961210491
1070	GRHL2	4	0.138315519696224	0.889991060456684	0.983492961210491
1071	ZNF132	22	0.137029806507781	0.891007235146883	0.983492961210491
1072	ZNF441	12	-0.135924486206783	0.891880977925558	0.983492961210491
1073	HOXA7	15	-0.135542604538546	0.892182881487581	0.983492961210491
1074	SKI	11	-0.132302992922183	0.894744640177876	0.983492961210491
1075	ZNF671	19	-0.131935934706517	0.895034965277056	0.983492961210491
1076	ZNF503	18	0.131711984445111	0.895212105891141	0.983492961210491
1077	MESP1	13	-0.130247187893393	0.896370861981398	0.983492961210491
1078	FOXN2	25	-0.1293320284585	0.89709492920455	0.983492961210491
1079	FOXP1	11	0.129300559894036	0.897119828422351	0.983492961210491
1080	FOXD4	23	-0.129298320263451	0.897121600513713	0.983492961210491
1081	PURB	19	0.128591705975972	0.897680729490056	0.983492961210491
1082	FOSB	16	-0.12792218547237	0.898210553819026	0.983492961210491
1083	FOXK2	17	0.126977191415892	0.898958451020422	0.983492961210491
1084	MYNN	22	0.126618915682907	0.899242024893006	0.983492961210491
1085	ZNF296	12	0.125705145741545	0.899965328469549	0.983492961210491
1086	ZNF717	15	-0.1250952242117	0.90044816412515	0.983492961210491
1087	TRPS1	25	-0.123925689125054	0.901374112749014	0.983492961210491
1088	THAP3	16	0.123921479340319	0.901377445978449	0.983492961210491
1089	ZNF670	9	0.123395964968378	0.901793552144796	0.983492961210491
1090	THAP8	11	0.123305127540027	0.901865480630807	0.983492961210491
1091	ZNF189	14	0.123301120402437	0.901868653651346	0.983492961210491
1092	SETDB1	23	0.123215823781146	0.901936195485124	0.983492961210491
1093	HOXB3	24	-0.122688171539184	0.90235403084253	0.983492961210491
1094	ELF4	11	0.122332974258906	0.902635318426408	0.983492961210491
1095	ZBTB11	12	0.120276295104664	0.904264281542795	0.983658874258425
1096	MAF	28	-0.118568971866294	0.90561684876315	0.983658874258425
1097	TOPORS	18	0.116825890981664	0.906998026200282	0.983658874258425
1098	HOXB7	4	-0.116770346400571	0.907042043102797	0.983658874258425
1099	EOMES	44	-0.115462452262979	0.908078580137861	0.983658874258425
1100	GTF2IRD2	19	0.115459707521792	0.908080755575379	0.983658874258425
1101	PCGF2	24	0.111647773927018	0.911102690679941	0.983658874258425
1102	TP63	25	0.111461590948696	0.91125032174633	0.983658874258425
1103	RXRB	20	-0.111103398820323	0.911534353562064	0.983658874258425
1104	ZNF331	20	-0.110703356869997	0.911851583947734	0.983658874258425
1105	ZNF14	11	0.109122980681774	0.913104947782544	0.983658874258425
1106	KDM2B	11	-0.105737292224812	0.91579079127482	0.983658874258425
1107	HLF	19	-0.105215323304047	0.916204951972734	0.983658874258425
1108	ZNF470	8	0.104071197222305	0.917112848000002	0.983658874258425
1109	ZNF512B	19	0.103893272753811	0.917254045782379	0.983658874258425
1110	ZNF775	16	-0.103648164833607	0.917448563464199	0.983658874258425
1111	RHOXF1	6	-0.103454862814022	0.917601971461604	0.983658874258425
1112	PLAGL1	18	-0.100784829730154	0.919721269638421	0.983658874258425
1113	TRAFD1	14	-0.100702336691263	0.919786756394505	0.983658874258425
1114	ZNF502	7	0.0995788759398385	0.920678665012902	0.983658874258425
1115	AKNA	19	0.0994523808894812	0.920779094930442	0.983658874258425
1116	ZNF383	11	0.0987932117493921	0.921302458366091	0.983658874258425
1117	ZNF385A	14	0.09743913599392	0.922377666549935	0.983658874258425
1118	ZBTB9	10	0.0971682227078624	0.922592803205469	0.983658874258425
1119	CXXC5	13	-0.0942206540997388	0.924933878159074	0.984399242215603
1120	RHOXF2B	14	0.0931274595811422	0.925802302635691	0.984399242215603
1121	NFATC1	9	-0.0930794238520496	0.925840463847877	0.984399242215603
1122	HMGA1	17	0.0915378776419089	0.927065210552601	0.984399242215603
1123	HIVEP1	25	0.0879447479901951	0.929920590609902	0.984399242215603
1124	SCML4	17	0.0874513740241424	0.930312735190818	0.984399242215603
1125	ZNF575	20	-0.0870880041130655	0.930601560487843	0.984399242215603
1126	ZNF135	19	-0.0864751272852169	0.93108872754339	0.984399242215603
1127	BCL6	15	0.0837519733508159	0.933253633506939	0.984399242215603
1128	ZIK1	9	0.0826403378644192	0.934137525978858	0.984399242215603
1129	NR2F6	10	-0.0825745834216368	0.934189811730066	0.984399242215603
1130	REST	22	0.0823620328833792	0.934358826806691	0.984399242215603
1131	ZNF778	9	0.079701691107099	0.936474514425495	0.984399242215603
1132	NR3C2	14	0.0787540168400038	0.937228279635423	0.984399242215603
1133	IKZF1	20	-0.0781431518919766	0.937714181870914	0.984399242215603
1134	ETV2	13	0.0780995734694948	0.937748846481693	0.984399242215603
1135	ZSCAN23	27	-0.0770411461120434	0.938590812353393	0.984399242215603
1136	MYT1	11	-0.0764851277422174	0.939033145656759	0.984399242215603
1137	HOXC4	52	-0.0757086694732386	0.939650878549772	0.984399242215603
1138	ELF5	8	-0.0752752637573626	0.939995702293428	0.984399242215603
1139	ZBED5	8	0.074478293054274	0.940629812821788	0.984399242215603
1140	ZNF823	15	0.0707589357189336	0.943589614414085	0.986630544194377
1141	ZNF605	10	0.069177381736946	0.944848426728242	0.98708091556535
1142	HIVEP3	14	0.0669370568226202	0.946631812101419	0.988078038550693
1143	LCORL	19	-0.0648270497934424	0.948311704123918	0.988517882495711
1144	ZFAT	18	0.0599059525272707	0.952230538980728	0.988517882495711
1145	ZNF275	14	0.0587823448635429	0.953125470899385	0.988517882495711
1146	ZNF718	18	0.05732192421181	0.954288756069303	0.988517882495711
1147	MYPOP	12	-0.0566055417672857	0.954859419933618	0.988517882495711
1148	ETV7	22	-0.055955374739223	0.955377357227649	0.988517882495711
1149	POU5F2	19	0.0552964051198426	0.955902326085183	0.988517882495711
1150	BNC2	42	-0.0536487606938263	0.95721500700641	0.988517882495711
1151	SMAD9	11	0.052914935268046	0.957799684444984	0.988517882495711
1152	ZNF93	12	-0.0527952885818188	0.957895015434252	0.988517882495711
1153	HEY1	4	0.0515799157962863	0.958863422906537	0.988517882495711
1154	KLF3	27	0.0502675797697377	0.959909158690627	0.988517882495711
1155	FOXO1	20	-0.049529183975052	0.960497580285134	0.988517882495711
1156	RBPJ	18	0.0485324380097577	0.96129191309882	0.988517882495711
1157	SMAD1	19	0.0485314068696929	0.96129273486122	0.988517882495711
1158	ZNF12	13	-0.0477874042429049	0.961885675046329	0.988517882495711
1159	ZNF208	10	-0.0476721652615277	0.961977517775771	0.988517882495711
1160	ZNF845	23	0.0476684363011131	0.961980489677034	0.988517882495711
1161	SON	11	-0.0460140099324431	0.963299083426205	0.98902024758315
1162	NR1H2	8	-0.0438126822875522	0.965053717788817	0.989167564556307
1163	FOXJ2	12	0.0437518025077685	0.965102246291095	0.989167564556307
1164	HDX	21	-0.0417061481049935	0.966732952748391	0.989987697316221
1165	ZNF688	15	-0.0405031454648711	0.96769199938269	0.99008653240813
1166	TFCP2	5	-0.039501339952256	0.968490685224731	0.99008653240813
1167	ZNF250	11	0.034823131288641	0.972220775714329	0.990853753352919
1168	ZNF319	10	-0.0337141456248797	0.973105098808027	0.990853753352919
1169	SPEN	15	-0.0328430339419998	0.97379976058542	0.990853753352919
1170	ZNF165	11	0.0328012364254104	0.973833092219787	0.990853753352919
1171	ZNF583	20	0.0314678123888779	0.974896461418817	0.990853753352919
1172	FOXD1	21	-0.0309635437809185	0.975298613571349	0.990853753352919
1173	AHRR	11	0.0308034871177012	0.975426259423364	0.990853753352919
1174	GATAD2B	15	-0.0298724990455175	0.976168738640373	0.990853753352919
1175	ZNF610	16	0.0284747347351716	0.977283518616998	0.990853753352919
1176	ZNF292	17	-0.0281359731817931	0.977553702972343	0.990853753352919
1177	ZNF805	13	-0.0260710520884515	0.979200666298435	0.991679859156954
1178	PPARD	11	0.0247759600707209	0.980233666255913	0.991883302357426
1179	TBX6	17	0.0237097331804705	0.981084142233953	0.991901863904048
1180	ZFPM2	22	-0.0214372076325435	0.982896892979807	0.99289245460333
1181	ATF1	13	0.0193371590428067	0.984572140834837	0.993707627334517
1182	ATF3	23	-0.0183355668958007	0.985371153950838	0.993707627334517
1183	ZNF426	14	0.0153181023797813	0.987778400566937	0.994586619360067
1184	ZNF100	15	0.0143224140546954	0.988572757634981	0.994586619360067
1185	ZNF521	10	0.0131591712687714	0.989500803426004	0.994586619360067
1186	ZBTB37	8	0.0130595148980933	0.989580310873356	0.994586619360067
1187	ARID3A	14	0.0099244086390064	0.992081597557757	0.994964715040131
1188	ZNF92	12	0.0097704797408765	0.992204409094121	0.994964715040131
1189	GATAD2A	8	0.00917015807644581	0.992683374995519	0.994964715040131
1190	ZNF687	11	-0.00783885438057199	0.99374556316882	0.994964715040131
1191	CEBPG	19	-0.00735700393654342	0.994130013097983	0.994964715040131
1192	ZGPAT	7	-0.00211015361158289	0.99831634226188	0.99831634226188
