name,attr1,attr2,n
PACSIN2,lalala,lalala,PPI
PAF1,lalala,lalala,PPI
PAFAH1B1,lalala,lalala,PPI
PAK1,lalala,lalala,PPI
PAK2,lalala,lalala,PPI
PAPOLA,lalala,lalala,PPI
PARD3,lalala,lalala,PPI
PARD6A,lalala,lalala,PPI
PARD6B,lalala,lalala,PPI
PARD6G,lalala,lalala,PPI
PARK2,lalala,lalala,PPI
PARK7,lalala,lalala,PPI
PARP1,lalala,lalala,PPI
PARVA,lalala,lalala,PPI
PARVB,lalala,lalala,PPI
PARVG,lalala,lalala,PPI
PASK,lalala,lalala,PPI
PAX5,lalala,lalala,PPI
PAX8,lalala,lalala,PPI
PBX1,lalala,lalala,PPI
PBX3,lalala,lalala,PPI
PBXIP1,lalala,lalala,PPI
PCBD1,lalala,lalala,PPI
PCBP1,lalala,lalala,PPI
PCBP2,lalala,lalala,PPI
PCF11,lalala,lalala,PPI
PCGF2,lalala,lalala,PPI
PCNA,lalala,lalala,PPI
PCNT,lalala,lalala,PPI
PDC,lalala,lalala,PPI
PDCD10,lalala,lalala,PPI
PDCD4,lalala,lalala,PPI
PDCD6IP,lalala,lalala,PPI
PDE10A,lalala,lalala,PPI
PDE3A,lalala,lalala,PPI
PDE3B,lalala,lalala,PPI
PDE4A,lalala,lalala,PPI
PDE4B,lalala,lalala,PPI
PDE4C,lalala,lalala,PPI
PDE4D,lalala,lalala,PPI
PDGFB,lalala,lalala,PPI
PDGFRA,lalala,lalala,PPI
PDGFRB,lalala,lalala,PPI
PDHA1,lalala,lalala,PPI
PDHA2,lalala,lalala,PPI
PDHB,lalala,lalala,PPI
PDHX,lalala,lalala,PPI
PDK1,lalala,lalala,PPI
PDK2,lalala,lalala,PPI
PDLIM2,lalala,lalala,PPI
PDPK1,lalala,lalala,PPI
PDX1,lalala,lalala,PPI
PEBP1,lalala,lalala,PPI
PEX11B,lalala,lalala,PPI
PEX12,lalala,lalala,PPI
PEX13,lalala,lalala,PPI
PEX14,lalala,lalala,PPI
PEX16,lalala,lalala,PPI
PEX19,lalala,lalala,PPI
PEX2,lalala,lalala,PPI
PEX26,lalala,lalala,PPI
PEX3,lalala,lalala,PPI
PFDN1,lalala,lalala,PPI
PFDN2,lalala,lalala,PPI
PFDN4,lalala,lalala,PPI
PFDN5,lalala,lalala,PPI
PFDN6,lalala,lalala,PPI
PFKFB1,lalala,lalala,PPI
PFKP,lalala,lalala,PPI
PFN1,lalala,lalala,PPI
PGGT1B,lalala,lalala,PPI
PGR,lalala,lalala,PPI
PHAX,lalala,lalala,PPI
PHC1,lalala,lalala,PPI
PHC2,lalala,lalala,PPI
PHC3,lalala,lalala,PPI
PHF21A,lalala,lalala,PPI
PHF5A,lalala,lalala,PPI
PHKA1,lalala,lalala,PPI
PHKA2,lalala,lalala,PPI
PHKB,lalala,lalala,PPI
PHKG1,lalala,lalala,PPI
PHKG2,lalala,lalala,PPI
PI4K2A,lalala,lalala,PPI
PI4K2B,lalala,lalala,PPI
PI4KA,lalala,lalala,PPI
PI4KB,lalala,lalala,PPI
PIAS1,lalala,lalala,PPI
PIH1D1,lalala,lalala,PPI
PIK3C2A,lalala,lalala,PPI
PIK3C2B,lalala,lalala,PPI
PIK3C2B VARIANT PROTEIN,lalala,lalala,PPI
PIK3C2G,lalala,lalala,PPI
PIK3C3,lalala,lalala,PPI
PIK3CA,lalala,lalala,PPI
PIK3CA VARIANT PROTEIN,lalala,lalala,PPI
PIK3CB,lalala,lalala,PPI
PIK3CD,lalala,lalala,PPI
PIK3CG,lalala,lalala,PPI
PIK3R1,lalala,lalala,PPI
PIK3R2,lalala,lalala,PPI
PIK3R3,lalala,lalala,PPI
PIK4CA VARIANT PROTEIN,lalala,lalala,PPI
PIKFYVE,lalala,lalala,PPI
PIM1,lalala,lalala,PPI
PIN1,lalala,lalala,PPI
PINK1,lalala,lalala,PPI
PIP4K2A,lalala,lalala,PPI
PIP4K2B,lalala,lalala,PPI
PIP4K2C,lalala,lalala,PPI
PIP4P1,lalala,lalala,PPI
PIP4P2,lalala,lalala,PPI
PIP5K1A,lalala,lalala,PPI
PIP5K1B,lalala,lalala,PPI
PIP5K1C,lalala,lalala,PPI
PJA2,lalala,lalala,PPI
PKIA,lalala,lalala,PPI
PKM,lalala,lalala,PPI
PLA2G10,lalala,lalala,PPI
PLA2R1,lalala,lalala,PPI
PLAGL2,lalala,lalala,PPI
PLAU,lalala,lalala,PPI
PLCB1,lalala,lalala,PPI
PLCB2,lalala,lalala,PPI
PLCB3,lalala,lalala,PPI
PLCB4,lalala,lalala,PPI
PLCD1,lalala,lalala,PPI
PLCD3,lalala,lalala,PPI
PLCD4,lalala,lalala,PPI
PLCE1,lalala,lalala,PPI
PLCG1,lalala,lalala,PPI
PLCG1 VARIANT PROTEIN,lalala,lalala,PPI
PLCG2,lalala,lalala,PPI
PLCZ1,lalala,lalala,PPI
PLEKHA1,lalala,lalala,PPI
PLG,lalala,lalala,PPI
PLIN1,lalala,lalala,PPI
PLIN2,lalala,lalala,PPI
PLIN3,lalala,lalala,PPI
PLK1,lalala,lalala,PPI
PLK3,lalala,lalala,PPI
PLN,lalala,lalala,PPI
PLRG1,lalala,lalala,PPI
PML,lalala,lalala,PPI
PNRC2,lalala,lalala,PPI
POLDIP3,lalala,lalala,PPI
POLG,lalala,lalala,PPI
POLG2,lalala,lalala,PPI
POLH,lalala,lalala,PPI
POLI,lalala,lalala,PPI
POLK,lalala,lalala,PPI
POLR1C,lalala,lalala,PPI
POLR1D,lalala,lalala,PPI
POLR2,lalala,lalala,PPI
POLR2A,lalala,lalala,PPI
POLR2B,lalala,lalala,PPI
POLR2C,lalala,lalala,PPI
POLR2D,lalala,lalala,PPI
POLR2E,lalala,lalala,PPI
POLR2F,lalala,lalala,PPI
POLR2G,lalala,lalala,PPI
POLR2H,lalala,lalala,PPI
POLR2I,lalala,lalala,PPI
POLR2J,lalala,lalala,PPI
POLR2K,lalala,lalala,PPI
POLR2L,lalala,lalala,PPI
POLR3A,lalala,lalala,PPI
POLR3B,lalala,lalala,PPI
POLR3C,lalala,lalala,PPI
POLR3D,lalala,lalala,PPI
POLR3E,lalala,lalala,PPI
POLR3F,lalala,lalala,PPI
POLR3G,lalala,lalala,PPI
POLR3GL,lalala,lalala,PPI
POLR3H,lalala,lalala,PPI
POLR3K,lalala,lalala,PPI
POM121,lalala,lalala,PPI
POM121C,lalala,lalala,PPI
POTEKP,lalala,lalala,PPI
POU2AF1,lalala,lalala,PPI
POU2F1,lalala,lalala,PPI
POU2F2,lalala,lalala,PPI
POU5F1,lalala,lalala,PPI
POU6F2,lalala,lalala,PPI
PPARA,lalala,lalala,PPI
PPARG,lalala,lalala,PPI
PPARGC1A,lalala,lalala,PPI
PPAT,lalala,lalala,PPI
PPFIA1,lalala,lalala,PPI
PPFIA3,lalala,lalala,PPI
PPIA,lalala,lalala,PPI
PPIE,lalala,lalala,PPI
PPIG,lalala,lalala,PPI
PPIL1,lalala,lalala,PPI
PPIL2,lalala,lalala,PPI
PPIL3,lalala,lalala,PPI
PPM1B,lalala,lalala,PPI
PPP1CA,lalala,lalala,PPI
PPP1CB,lalala,lalala,PPI
PPP1CC,lalala,lalala,PPI
PPP1R12A,lalala,lalala,PPI
PPP1R15A,lalala,lalala,PPI
PPP1R17,lalala,lalala,PPI
PPP1R1A,lalala,lalala,PPI
PPP1R1B,lalala,lalala,PPI
PPP2CA,lalala,lalala,PPI
PPP2CB,lalala,lalala,PPI
PPP2R1A,lalala,lalala,PPI
PPP2R1B,lalala,lalala,PPI
PPP2R2A,lalala,lalala,PPI
PPP2R2B,lalala,lalala,PPI
PPP2R2C,lalala,lalala,PPI
PPP2R2D,lalala,lalala,PPI
PPP2R3A,lalala,lalala,PPI
PPP2R3B,lalala,lalala,PPI
PPP2R3C,lalala,lalala,PPI
PPP2R5A,lalala,lalala,PPI
PPP2R5B,lalala,lalala,PPI
PPP2R5C,lalala,lalala,PPI
PPP2R5D,lalala,lalala,PPI
PPP2R5E,lalala,lalala,PPI
PPP4C,lalala,lalala,PPI
PPP4R3A,lalala,lalala,PPI
PPP4R3B,lalala,lalala,PPI
PPWD1,lalala,lalala,PPI
PQBP1,lalala,lalala,PPI
PRCC,lalala,lalala,PPI
PREX1,lalala,lalala,PPI
PREX2,lalala,lalala,PPI
PRKAA1,lalala,lalala,PPI
PRKAA2,lalala,lalala,PPI
PRKAB1,lalala,lalala,PPI
PRKAB2,lalala,lalala,PPI
PRKACA,lalala,lalala,PPI
PRKACB,lalala,lalala,PPI
PRKACG,lalala,lalala,PPI
PRKAG1,lalala,lalala,PPI
PRKAR1A,lalala,lalala,PPI
PRKAR1B,lalala,lalala,PPI
PRKCA,lalala,lalala,PPI
PRKCB,lalala,lalala,PPI
PRKCG,lalala,lalala,PPI
PRKCI,lalala,lalala,PPI
PRKCZ,lalala,lalala,PPI
PRKN,lalala,lalala,PPI
PROC,lalala,lalala,PPI
PRPF19,lalala,lalala,PPI
PRPF3,lalala,lalala,PPI
PRPF6,lalala,lalala,PPI
PRPF8,lalala,lalala,PPI
PRPS1,lalala,lalala,PPI
PRSS1,lalala,lalala,PPI
PRSS2,lalala,lalala,PPI
PRTN3,lalala,lalala,PPI
PSG1,lalala,lalala,PPI
PSMA1,lalala,lalala,PPI
PSMA2,lalala,lalala,PPI
PSMA3,lalala,lalala,PPI
PSMA4,lalala,lalala,PPI
PSMA5,lalala,lalala,PPI
PSMA6,lalala,lalala,PPI
PSMA7,lalala,lalala,PPI
PSMA8,lalala,lalala,PPI
PSMB1,lalala,lalala,PPI
PSMB10,lalala,lalala,PPI
PSMB11,lalala,lalala,PPI
PSMB2,lalala,lalala,PPI
PSMB3,lalala,lalala,PPI
PSMB4,lalala,lalala,PPI
PSMB5,lalala,lalala,PPI
PSMB6,lalala,lalala,PPI
PSMB7,lalala,lalala,PPI
PSMB8,lalala,lalala,PPI
PSMB9,lalala,lalala,PPI
PSMC1,lalala,lalala,PPI
PSMC2,lalala,lalala,PPI
PSMC3,lalala,lalala,PPI
PSMC4,lalala,lalala,PPI
PSMC5,lalala,lalala,PPI
PSMC6,lalala,lalala,PPI
PSMD1,lalala,lalala,PPI
PSMD10,lalala,lalala,PPI
PSMD11,lalala,lalala,PPI
PSMD12,lalala,lalala,PPI
PSMD13,lalala,lalala,PPI
PSMD14,lalala,lalala,PPI
PSMD2,lalala,lalala,PPI
PSMD3,lalala,lalala,PPI
PSMD4,lalala,lalala,PPI
PSMD5,lalala,lalala,PPI
PSMD6,lalala,lalala,PPI
PSMD7,lalala,lalala,PPI
PSMD8,lalala,lalala,PPI
PSMD9,lalala,lalala,PPI
PSME1,lalala,lalala,PPI
PSME2,lalala,lalala,PPI
PSME3,lalala,lalala,PPI
PSME4,lalala,lalala,PPI
PSMF1,lalala,lalala,PPI
PTBP1,lalala,lalala,PPI
PTEN,lalala,lalala,PPI
PTK2,lalala,lalala,PPI
PTK2B,lalala,lalala,PPI
PTK6,lalala,lalala,PPI
PTP4A2,lalala,lalala,PPI
PTPN11,lalala,lalala,PPI
PTPN12,lalala,lalala,PPI
PTPRK,lalala,lalala,PPI
PTPRT,lalala,lalala,PPI
PUF60,lalala,lalala,PPI
PUM2,lalala,lalala,PPI
PXN,lalala,lalala,PPI
PYGB,lalala,lalala,PPI
PYGL,lalala,lalala,PPI
RAB11A,lalala,lalala,PPI
RAB11B,lalala,lalala,PPI
RAB13,lalala,lalala,PPI
RAB1A,lalala,lalala,PPI
RAB1B,lalala,lalala,PPI
RAB27A,lalala,lalala,PPI
RAB27B,lalala,lalala,PPI
RAB2A,lalala,lalala,PPI
RAB35,lalala,lalala,PPI
RAB37,lalala,lalala,PPI
RAB38,lalala,lalala,PPI
RAB3A,lalala,lalala,PPI
RAB5A,lalala,lalala,PPI
RAB7A,lalala,lalala,PPI
RAB7B,lalala,lalala,PPI
RAB8A,lalala,lalala,PPI
RABGGTA,lalala,lalala,PPI
RAC2,lalala,lalala,PPI
RAD23A,lalala,lalala,PPI
RAD23B,lalala,lalala,PPI
RAD51D,lalala,lalala,PPI
RAE1,lalala,lalala,PPI
RAI1,lalala,lalala,PPI
RALB,lalala,lalala,PPI
RANBP2,lalala,lalala,PPI
RAP1A,lalala,lalala,PPI
RAP1B,lalala,lalala,PPI
RARA,lalala,lalala,PPI
RB1,lalala,lalala,PPI
RBBP4,lalala,lalala,PPI
RBM17,lalala,lalala,PPI
RBM22,lalala,lalala,PPI
RBM39,lalala,lalala,PPI
RBM5,lalala,lalala,PPI
RBM8A,lalala,lalala,PPI
RBMX,lalala,lalala,PPI
RBMXL1,lalala,lalala,PPI
RBX1,lalala,lalala,PPI
RELA,lalala,lalala,PPI
REPS1,lalala,lalala,PPI
REST,lalala,lalala,PPI
REV1,lalala,lalala,PPI
RFC1,lalala,lalala,PPI
RFC2,lalala,lalala,PPI
RFC3,lalala,lalala,PPI
RFC4,lalala,lalala,PPI
RFC5,lalala,lalala,PPI
RFX1,lalala,lalala,PPI
RHOA,lalala,lalala,PPI
RILP,lalala,lalala,PPI
RIN3,lalala,lalala,PPI
RNASE1,lalala,lalala,PPI
RNASE2,lalala,lalala,PPI
RNF111,lalala,lalala,PPI
RNF125,lalala,lalala,PPI
RNF14,lalala,lalala,PPI
RNF144A,lalala,lalala,PPI
RNF144B,lalala,lalala,PPI
RNF150,lalala,lalala,PPI
RNF19B,lalala,lalala,PPI
RNF25,lalala,lalala,PPI
RNF40,lalala,lalala,PPI
RNMT,lalala,lalala,PPI
RNPS1,lalala,lalala,PPI
ROCK2,lalala,lalala,PPI
RPA1,lalala,lalala,PPI
RPA2,lalala,lalala,PPI
RPA3,lalala,lalala,PPI
RPAP2,lalala,lalala,PPI
RPF1,lalala,lalala,PPI
RPL10,lalala,lalala,PPI
RPL10A,lalala,lalala,PPI
RPL11,lalala,lalala,PPI
RPL12,lalala,lalala,PPI
RPL13,lalala,lalala,PPI
RPL13A,lalala,lalala,PPI
RPL14,lalala,lalala,PPI
RPL15,lalala,lalala,PPI
RPL17,lalala,lalala,PPI
RPL18,lalala,lalala,PPI
RPL18A,lalala,lalala,PPI
RPL19,lalala,lalala,PPI
RPL21,lalala,lalala,PPI
RPL22,lalala,lalala,PPI
RPL23,lalala,lalala,PPI
RPL23A,lalala,lalala,PPI
RPL24,lalala,lalala,PPI
RPL26,lalala,lalala,PPI
RPL27,lalala,lalala,PPI
RPL27A,lalala,lalala,PPI
RPL28,lalala,lalala,PPI
RPL29,lalala,lalala,PPI
RPL3,lalala,lalala,PPI
RPL30,lalala,lalala,PPI
RPL31,lalala,lalala,PPI
RPL32,lalala,lalala,PPI
RPL34,lalala,lalala,PPI
RPL35,lalala,lalala,PPI
RPL35A,lalala,lalala,PPI
RPL36,lalala,lalala,PPI
RPL36A,lalala,lalala,PPI
RPL37,lalala,lalala,PPI
RPL37A,lalala,lalala,PPI
RPL38,lalala,lalala,PPI
RPL39,lalala,lalala,PPI
RPL4,lalala,lalala,PPI
RPL41,lalala,lalala,PPI
RPL5,lalala,lalala,PPI
RPL6,lalala,lalala,PPI
RPL7,lalala,lalala,PPI
RPL7A,lalala,lalala,PPI
RPL8,lalala,lalala,PPI
RPL9,lalala,lalala,PPI
RPLP0,lalala,lalala,PPI
RPLP1,lalala,lalala,PPI
RPLP2,lalala,lalala,PPI
RPRD1A,lalala,lalala,PPI
RPRD1B,lalala,lalala,PPI
RPRD2,lalala,lalala,PPI
RPS10,lalala,lalala,PPI
RPS11,lalala,lalala,PPI
RPS12,lalala,lalala,PPI
RPS13,lalala,lalala,PPI
RPS14,lalala,lalala,PPI
RPS15,lalala,lalala,PPI
RPS15A,lalala,lalala,PPI
RPS16,lalala,lalala,PPI
RPS17,lalala,lalala,PPI
RPS18,lalala,lalala,PPI
RPS19,lalala,lalala,PPI
RPS2,lalala,lalala,PPI
RPS20,lalala,lalala,PPI
RPS21,lalala,lalala,PPI
RPS23,lalala,lalala,PPI
RPS24,lalala,lalala,PPI
RPS25,lalala,lalala,PPI
RPS26,lalala,lalala,PPI
RPS27,lalala,lalala,PPI
RPS27A,lalala,lalala,PPI
RPS28,lalala,lalala,PPI
RPS29,lalala,lalala,PPI
RPS3,lalala,lalala,PPI
RPS3A,lalala,lalala,PPI
RPS4X,lalala,lalala,PPI
RPS4Y1,lalala,lalala,PPI
RPS5,lalala,lalala,PPI
RPS6,lalala,lalala,PPI
RPS6KA5,lalala,lalala,PPI
RPS6KB1,lalala,lalala,PPI
RPS7,lalala,lalala,PPI
RPS8,lalala,lalala,PPI
RPS9,lalala,lalala,PPI
RPSA,lalala,lalala,PPI
RPTOR,lalala,lalala,PPI
RRAS,lalala,lalala,PPI
RTF1,lalala,lalala,PPI
RTN4,lalala,lalala,PPI
RUNX3,lalala,lalala,PPI
RUVBL1,lalala,lalala,PPI
RUVBL2,lalala,lalala,PPI
RWDD3,lalala,lalala,PPI
RXRA,lalala,lalala,PPI
SAE1,lalala,lalala,PPI
SALL4,lalala,lalala,PPI
SAP130,lalala,lalala,PPI
SAR1B,lalala,lalala,PPI
SARNP,lalala,lalala,PPI
SCFD1,lalala,lalala,PPI
SCGB3A1,lalala,lalala,PPI
SCRT1,lalala,lalala,PPI
SCRT2,lalala,lalala,PPI
SDC1,lalala,lalala,PPI
SDC2,lalala,lalala,PPI
SDHA,lalala,lalala,PPI
SDHB,lalala,lalala,PPI
SDHC,lalala,lalala,PPI
SEC13,lalala,lalala,PPI
SEC16A,lalala,lalala,PPI
SEC16B,lalala,lalala,PPI
SEC22B,lalala,lalala,PPI
SEC23A,lalala,lalala,PPI
SEC23B,lalala,lalala,PPI
SEC23IP,lalala,lalala,PPI
SEC24A,lalala,lalala,PPI
SEC24B,lalala,lalala,PPI
SEC24C,lalala,lalala,PPI
SEC24D,lalala,lalala,PPI
SEC31A,lalala,lalala,PPI
SEH1L,lalala,lalala,PPI
SEPTIN1,lalala,lalala,PPI
SEPTIN2,lalala,lalala,PPI
SEPTIN4,lalala,lalala,PPI
SEPTIN5,lalala,lalala,PPI
SERPINA1,lalala,lalala,PPI
SET,lalala,lalala,PPI
SF3A1,lalala,lalala,PPI
SF3A2,lalala,lalala,PPI
SF3A3,lalala,lalala,PPI
SF3B1,lalala,lalala,PPI
SF3B2,lalala,lalala,PPI
SF3B3,lalala,lalala,PPI
SF3B4,lalala,lalala,PPI
SF3B5,lalala,lalala,PPI
SF3B6,lalala,lalala,PPI
SFPQ,lalala,lalala,PPI
SGA56M,lalala,lalala,PPI
SGF29,lalala,lalala,PPI
SGIP1,lalala,lalala,PPI
SH3GL1,lalala,lalala,PPI
SH3GL2,lalala,lalala,PPI
SHC1,lalala,lalala,PPI
SIAH1,lalala,lalala,PPI
SIAH2,lalala,lalala,PPI
SIN3A,lalala,lalala,PPI
SIPA1,lalala,lalala,PPI
SLC11A2,lalala,lalala,PPI
SLC1A3,lalala,lalala,PPI
SLC30A9,lalala,lalala,PPI
SLC44A1,lalala,lalala,PPI
SLC9A3,lalala,lalala,PPI
SLTM,lalala,lalala,PPI
SLU7,lalala,lalala,PPI
SMAD1,lalala,lalala,PPI
SMAD2,lalala,lalala,PPI
SMAD3,lalala,lalala,PPI
SMAD4,lalala,lalala,PPI
SMAD5,lalala,lalala,PPI
SMAD6,lalala,lalala,PPI
SMAD7,lalala,lalala,PPI
SMAD9,lalala,lalala,PPI
SMARCE1,lalala,lalala,PPI
SMC3,lalala,lalala,PPI
SMG1,lalala,lalala,PPI
SMURF1,lalala,lalala,PPI
SMURF2,lalala,lalala,PPI
SNAI1,lalala,lalala,PPI
SNAP23,lalala,lalala,PPI
SNAP29,lalala,lalala,PPI
SNAPC1,lalala,lalala,PPI
SNAPC2,lalala,lalala,PPI
SNAPC3,lalala,lalala,PPI
SNAPC4,lalala,lalala,PPI
SNAPC5,lalala,lalala,PPI
SNCA,lalala,lalala,PPI
SNCAIP,lalala,lalala,PPI
SNF8,lalala,lalala,PPI
SNX17,lalala,lalala,PPI
SNX9,lalala,lalala,PPI
SOS1,lalala,lalala,PPI
SOX13,lalala,lalala,PPI
SP1,lalala,lalala,PPI
SP2,lalala,lalala,PPI
SP3,lalala,lalala,PPI
SP4,lalala,lalala,PPI
SPTA1,lalala,lalala,PPI
SPTAN1,lalala,lalala,PPI
SPTB,lalala,lalala,PPI
SPTBN1,lalala,lalala,PPI
SRC,lalala,lalala,PPI
SRCAP,lalala,lalala,PPI
SREBF1,lalala,lalala,PPI
SREBF2,lalala,lalala,PPI
SRRT,lalala,lalala,PPI
SRY,lalala,lalala,PPI
SSRP1,lalala,lalala,PPI
SSU72,lalala,lalala,PPI
ST14,lalala,lalala,PPI
STAG1,lalala,lalala,PPI
STAM,lalala,lalala,PPI
STAM2,lalala,lalala,PPI
STAT1,lalala,lalala,PPI
STAT4,lalala,lalala,PPI
STEAP3,lalala,lalala,PPI
STRAP,lalala,lalala,PPI
STRIP1,lalala,lalala,PPI
STS,lalala,lalala,PPI
STX12,lalala,lalala,PPI
STX16-NPEPL1,lalala,lalala,PPI
STX18,lalala,lalala,PPI
STX3,lalala,lalala,PPI
SUGP2,lalala,lalala,PPI
SUMF1,lalala,lalala,PPI
SUMO1,lalala,lalala,PPI
SUMO2,lalala,lalala,PPI
SUMO3,lalala,lalala,PPI
SUN1,lalala,lalala,PPI
SUN2,lalala,lalala,PPI
SUPT16H,lalala,lalala,PPI
SUPT20H,lalala,lalala,PPI
SUPT3H,lalala,lalala,PPI
SUPT4H1,lalala,lalala,PPI
SUPT5H,lalala,lalala,PPI
SUPT6H,lalala,lalala,PPI
SUPT7L,lalala,lalala,PPI
SYNJ1,lalala,lalala,PPI
SYNJ2,lalala,lalala,PPI
TAF1,lalala,lalala,PPI
TAF11,lalala,lalala,PPI
TAF13,lalala,lalala,PPI
TAF15,lalala,lalala,PPI
TAF5,lalala,lalala,PPI
TAF6,lalala,lalala,PPI
TAF8,lalala,lalala,PPI
TAF9,lalala,lalala,PPI
TAL1,lalala,lalala,PPI
TBCA,lalala,lalala,PPI
TBCC,lalala,lalala,PPI
TBCD,lalala,lalala,PPI
TBCE,lalala,lalala,PPI
TBP,lalala,lalala,PPI
TBX21,lalala,lalala,PPI
TCP1,lalala,lalala,PPI
TF,lalala,lalala,PPI
TFCP2L1,lalala,lalala,PPI
TFPT,lalala,lalala,PPI
TGFB1,lalala,lalala,PPI
TGFBRAP1,lalala,lalala,PPI
TH,lalala,lalala,PPI
TMED1,lalala,lalala,PPI
TNFAIP8,lalala,lalala,PPI
TOP2A,lalala,lalala,PPI
TOPORS,lalala,lalala,PPI
TP53,lalala,lalala,PPI
TP53RK,lalala,lalala,PPI
TRAF7,lalala,lalala,PPI
TRIM25,lalala,lalala,PPI
TRIM62,lalala,lalala,PPI
TRIM8,lalala,lalala,PPI
TRMT6,lalala,lalala,PPI
TRRAP,lalala,lalala,PPI
TSG101,lalala,lalala,PPI
TUBA1A,lalala,lalala,PPI
TUBA1B,lalala,lalala,PPI
TUBA1C,lalala,lalala,PPI
TUBA3D,lalala,lalala,PPI
TUBA3E,lalala,lalala,PPI
TUBA4A,lalala,lalala,PPI
TUBA4B,lalala,lalala,PPI
TUBA8,lalala,lalala,PPI
TUBAL3,lalala,lalala,PPI
TUBB,lalala,lalala,PPI
TUBB1,lalala,lalala,PPI
TUBB2A,lalala,lalala,PPI
TUBB2B,lalala,lalala,PPI
TUBB3,lalala,lalala,PPI
UBA1,lalala,lalala,PPI
UBA52,lalala,lalala,PPI
UBA7,lalala,lalala,PPI
UBAP1,lalala,lalala,PPI
UBB,lalala,lalala,PPI
UBC,lalala,lalala,PPI
UBD,lalala,lalala,PPI
UBE2E1,lalala,lalala,PPI
UBE2I,lalala,lalala,PPI
UBE2L6,lalala,lalala,PPI
UBE2N,lalala,lalala,PPI
UBE2V2,lalala,lalala,PPI
UEVLD,lalala,lalala,PPI
VPS25,lalala,lalala,PPI
VPS28,lalala,lalala,PPI
VPS36,lalala,lalala,PPI
VPS37A,lalala,lalala,PPI
VPS72,lalala,lalala,PPI
XPA,lalala,lalala,PPI
XPC,lalala,lalala,PPI
YY1,lalala,lalala,PPI
ZC3H8,lalala,lalala,PPI
ZNF2,lalala,lalala,PPI
ZNF22,lalala,lalala,PPI
ACADSB,lalala,lalala,PPI
CYP2C18,lalala,lalala,PPI
LDHD,lalala,lalala,PPI
SYNE1,lalala,lalala,PPI
CAMSAP2,lalala,lalala,PPI
CLIC1,lalala,lalala,PPI
DISC1,lalala,lalala,PPI
KCNE2,lalala,lalala,PPI
MARK3,lalala,lalala,PPI
NDEL1,lalala,lalala,PPI
OFD1,lalala,lalala,PPI
PCM1,lalala,lalala,PPI
PDE4DIP,lalala,lalala,PPI
PLK4,lalala,lalala,PPI
PRKAR2A,lalala,lalala,PPI
PRKAR2B,lalala,lalala,PPI
PSTPIP1,lalala,lalala,PPI
RAB3IP,lalala,lalala,PPI
RAF1,lalala,lalala,PPI
RPGRIP1L,lalala,lalala,PPI
SCLT1,lalala,lalala,PPI
SDCCAG8,lalala,lalala,PPI
SFI1,lalala,lalala,PPI
SSNA1,lalala,lalala,PPI
TCTN1,lalala,lalala,PPI
TCTN2,lalala,lalala,PPI
TCTN3,lalala,lalala,PPI
TMEM216,lalala,lalala,PPI
TMEM67,lalala,lalala,PPI
TPX2,lalala,lalala,PPI
TTBK2,lalala,lalala,PPI
TUBB4A,lalala,lalala,PPI
TUBB4B,lalala,lalala,PPI
TUBG1,lalala,lalala,PPI
TUBG2,lalala,lalala,PPI
TUBGCP2,lalala,lalala,PPI
TUBGCP3,lalala,lalala,PPI
TUBGCP4,lalala,lalala,PPI
TUBGCP5,lalala,lalala,PPI
TUBGCP6,lalala,lalala,PPI
YWHAB,lalala,lalala,PPI
YWHAE,lalala,lalala,PPI
YWHAG,lalala,lalala,PPI
SLC2A5,lalala,lalala,PPI
APOC1,lalala,lalala,PPI
APOC2,lalala,lalala,PPI
APOC3,lalala,lalala,PPI
CRYAA,lalala,lalala,PPI
CRYAB,lalala,lalala,PPI
FABP6,lalala,lalala,PPI
FGA,lalala,lalala,PPI
HPX,lalala,lalala,PPI
LRP2,lalala,lalala,PPI
PALB2,lalala,lalala,PPI
RBP4,lalala,lalala,PPI
SETX,lalala,lalala,PPI
SLC10A1,lalala,lalala,PPI
SLCO1A2,lalala,lalala,PPI
SLCO1B1,lalala,lalala,PPI
SLCO1B3,lalala,lalala,PPI
SOD1,lalala,lalala,PPI
TTR,lalala,lalala,PPI
ALG11,lalala,lalala,PPI
CORO1A,lalala,lalala,PPI
ANAPC15,lalala,lalala,PPI
ANAPC16,lalala,lalala,PPI
CCNB3,lalala,lalala,PPI
CDC14A,lalala,lalala,PPI
CDC14B,lalala,lalala,PPI
CDC20B,lalala,lalala,PPI
FBXO5,lalala,lalala,PPI
KATNB1,lalala,lalala,PPI
LATS2,lalala,lalala,PPI
MAD2L1,lalala,lalala,PPI
MAD2L2,lalala,lalala,PPI
PPP3CA,lalala,lalala,PPI
PPP3CB,lalala,lalala,PPI
PPP3CC,lalala,lalala,PPI
PPP3R1,lalala,lalala,PPI
PPP3R2,lalala,lalala,PPI
PTTG1,lalala,lalala,PPI
PTTG2,lalala,lalala,PPI
SEM1,lalala,lalala,PPI
SKP2,lalala,lalala,PPI
UBE2C,lalala,lalala,PPI
UBE2D1,lalala,lalala,PPI
UBE2S,lalala,lalala,PPI
USP1,lalala,lalala,PPI
VENTX,lalala,lalala,PPI
AP5M1,lalala,lalala,PPI
AP5S1,lalala,lalala,PPI
AP5Z1,lalala,lalala,PPI
RAC1,lalala,lalala,PPI
RAC3,lalala,lalala,PPI
RHOB,lalala,lalala,PPI
RHOBTB1,lalala,lalala,PPI
RHOBTB2,lalala,lalala,PPI
